date,nh3,no2,so2,o3,ws,wd,temperature,RH,pressure,SRAD,rainf,pm01,pm25,pm10,cl_pm25,nh4_pm25,no3_pm25,om_pm25,so4_pm25,bc,cl_marga,no3_marga,so4_marga,na_marga,nh4_marga,hcl_marga,hono_magar,hno3_marga
2021-06-14 10:00,NA,4.862535388,2,38.30852352,1.8,308,24.5,70,1003.7,351,0,18.01666667,20.225,20.84166667,NA,NA,NA,NA,NA,1.310083333,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-14 11:00,NA,5.082006314,2,41.55882038,2.1,300,25.3,67.7,1003.4,509,0,48.60833333,53.89166667,55.19166667,NA,NA,NA,NA,NA,3.247,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-14 12:00,NA,2.561271937,2,50.87662543,2.6,295,25.6,67.2,1002.9,678,0,31.63333333,35.3,35.95833333,NA,NA,NA,NA,NA,1.490583333,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-14 13:00,NA,1.665572399,2,52.50849567,3.6,291,24.6,70.8,1002.4,711,0,25.13333333,28.75833333,29.64166667,NA,NA,NA,NA,NA,1.343916667,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-14 14:00,NA,2.068591923,2,49.44025319,4.1,285,24.3,73.1,1002,492,0,18.8,22.51666667,24.83333333,NA,NA,NA,NA,NA,0.8055,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-14 15:00,NA,1.558164326,1.5,46.74990123,4.2,282,24.4,73.8,1001.9,445,0,9.941666667,11.38333333,11.99166667,NA,NA,NA,NA,NA,0.601555556,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-14 16:00,NA,1.772878232,2,45.4993169,3.3,282,24,75.6,1001.6,272,0,9.866666667,11.21666667,11.76666667,NA,NA,NA,NA,NA,0.6105,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-14 17:00,NA,1.988127198,2,48.64776539,2.3,291,23.4,77.6,1001.2,162,0,9.608333333,10.975,11.70833333,NA,NA,NA,NA,NA,0.726916667,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-14 18:00,NA,2.129156387,2,46.56263739,2.3,294,22.5,81.9,1001.2,51,0,8.358333333,9.675,10.33333333,NA,NA,NA,NA,NA,0.527416667,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-14 19:00,NA,2.725468128,2,47.01099646,1.9,294,21.4,86.3,1001.4,6,0,7.408333333,8.458333333,8.85,NA,NA,NA,NA,NA,0.476083333,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-14 20:00,NA,3.293076461,2,45.57452098,1.7,297,20.7,88,1001.9,0,0,8.408333333,9.608333333,10.01666667,NA,NA,NA,NA,NA,0.506,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-14 21:00,NA,3.068368014,2,45.74969341,1.7,290,20.5,88.4,1002.5,0,0,18.50833333,21.34166667,21.96666667,NA,NA,NA,NA,NA,0.985083333,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-14 22:00,4.52412024,1.65348392,2,41.01111754,1.3,277,20.4,88.8,1002.7,0,0,16.875,19.38333333,19.85,NA,NA,NA,NA,NA,0.657,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-14 23:00,10.22417191,0.80323661,2,42.36239793,1.2,249,20.3,89.1,1002.6,0,0,11.69166667,13.4,13.725,NA,NA,NA,NA,NA,0.487916667,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15 0:00,15.84790777,1.767959908,2,39.30630887,0.8,235,20.3,89.3,1002.2,0,0,27.56666667,33.15,37.50833333,0.32366667,2.88466667,7.88866667,9.81066667,5.10166667,1.054333333,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15 1:00,12.01748387,0.983890621,2,39.2071711,0.4,110,20.2,89.7,1001.6,0,0,16.275,19.03333333,19.70833333,0.45433333,3.11416667,8.36266667,14.53683333,4.94,0.69975,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15 2:00,25.86403438,1.675426736,2,35.99950618,1.2,92,20.1,90.8,1000.9,0,0,16.94166667,19.85833333,20.9,0.37533333,3.31566667,8.90833333,10.32233333,5.11716667,0.749583333,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15 3:00,25.75942782,2.186105886,2,32.17310894,1.5,80,19.9,92.2,1000.6,0,0,18.2,21.29166667,22.46666667,0.3915,3.07583333,8.7555,14.69483333,4.76266667,0.974916667,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15 4:00,32.13318652,3.60016643,2,27.85386422,1.6,80,19.9,92.6,1000.5,0,0,19.6,22.7,23.75,0.51883333,3.82083333,10.19883333,12.81316667,5.66716667,0.856333333,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15 5:00,35.78857276,4.433614984,2,28.41832401,1.6,87,20.2,92,1000.7,6,0,29.65833333,33.75,35.03333333,1.078,5.12883333,13.3455,20.6505,6.97183333,1.552083333,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15 6:00,35.12237868,6.884987373,2.5,25.76999588,1.4,66,20.7,90.2,1001,46,0,26.875,30.91666667,32.63333333,0.779,5.532,15.42233333,20.29233333,6.74216667,1.63375,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15 7:00,46.718339,12.1183765,2.5,20.55772492,1.7,77,21.2,87.9,1000.9,96,0,32.88333333,37.55833333,39.325,1.36133333,5.7235,15.74433333,22.19416667,6.83183333,2.364833333,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15 8:00,46.75224354,13.74687653,2.5,20.70218366,1.7,97,21.5,86.5,1000.7,111,0,45.825,51.93333333,53.68333333,2.47383333,7.29766667,18.18316667,30.274,7.407,3.335,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15 9:00,42.3692628,13.07010056,2,23.44460194,1.5,101,21.4,86.5,1000.4,137,0.6,55.45,63.36666667,65.99166667,2.76366667,7.00716667,17.29433333,54.70066667,7.797,3.070272727,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15 10:00,35.96924006,9.312048625,2,29.17645042,1.9,101,21.4,86.3,1000.2,170,1,21.69166667,24.31666667,25.44166667,0.59066667,3.52566667,8.26183333,13.24016667,5.4855,1.838916667,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15 11:00,21.87333737,5.375861852,2,35.42741027,2.4,141,21.5,84.9,1000.2,198,0.5,16.46666667,18.40833333,19.33333333,0.25566667,2.256,5.15866667,8.6595,4.45016667,1.011833333,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15 12:00,11.36652243,2.750340798,2,41.91362329,3.4,159,21.7,78.1,1000.4,131,0,7.883333333,8.875,9.6,0.046,1.31833333,1.72566667,2.97033333,3.97666667,0.581416667,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15 13:00,13.85725845,3.459247975,2,42.37251146,3.1,147,21.5,73.3,1000.2,156,2.7,6.7,7.641666667,8.575,0.07908333,1.25825,1.61841667,2.959,3.53208333,0.397181818,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15 14:00,32.61193038,4.715501505,2,39.80571297,2,121,21.1,74.6,999.9,255,4.2,9.8,11.23333333,12,0.12841667,1.58083333,3.48975,4.43366667,3.60075,0.89025,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15 15:00,16.32789266,2.873163364,2,47.56893493,1.6,79,20.6,78.3,999.6,163,8,8.566666667,9.625,10.51666667,0.0475,1.10525,2.22216667,4.10358333,3.27558333,0.469083333,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15 16:00,5.937555738,1.996255048,2,52.34051018,2.6,60,20,85,999.4,165,0.8,4.216666667,4.808333333,5.275,0.01725,0.301,0.573,2.08541667,2.31408333,0.255833333,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15 17:00,10.52902613,2.805553042,2,49.54929231,3.8,63,19.5,89.6,999.2,121,0.2,4.683333333,5.35,5.858333333,0.01991667,0.2735,0.79383333,2.53966667,2.44666667,0.315166667,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15 18:00,10.95805718,4.931396706,2,43.80265519,4.1,66,19.2,90.8,999.2,35,0,6.033333333,6.916666667,7.666666667,0.05066667,0.60308333,1.07933333,3.41408333,2.73141667,0.46825,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15 19:00,11.95957742,6.213234347,2,37.3372882,3.6,61,19,90.7,999.3,7,0.1,9.033333333,10.20833333,12.63333333,0.26991667,0.82916667,1.72066667,4.05266667,2.71516667,0.616916667,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15 20:00,9.327774397,5.391938676,2,36.89945203,3.4,48,19,90,999.3,0,0.1,10.425,11.70833333,12.8,0.19791667,1.026,1.76008333,4.57458333,2.9255,0.493181818,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15 21:00,12.64944537,3.622487529,2,41.56401786,3.9,46,19.2,89.5,999.4,0,0,8.525,9.591666667,10.425,0.03891667,0.51816667,1.179,3.11158333,2.61366667,0.4787,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15 22:00,8.006017569,2.825536264,2,43.83667971,4.2,51,19.3,89.6,999.4,0,0.1,7.6,8.483333333,9,0.0195,0.54483333,0.89541667,2.54475,2.77716667,0.549166667,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15 23:00,5.550036509,2.830009172,2,42.04592676,4,45,19.4,90.2,999.3,0,0,6.925,7.783333333,8.233333333,0.01766667,0.39841667,0.80575,2.17208333,2.6855,0.411916667,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-16 0:00,10.78497275,2.031129258,2,39.50456381,3.6,44,19.4,90.4,998.9,0,0,7.175,8.108333333,8.741666667,0.03941667,0.5065,0.90116667,2.41191667,2.56658333,0.253416667,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-16 1:00,18.5638652,3.38010604,2,35.77416985,3.3,35,19.4,90.1,998.5,0,0,8.966666667,10.25,11.04166667,0.08383333,0.5875,1.387,3.30125,2.64216667,0.321166667,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-16 2:00,17.31852637,1.736844308,2,38.07203986,3.4,31,19.2,90.5,998.4,0,0,6.1,7.108333333,7.741666667,0.01933333,0.21833333,0.88658333,2.20408333,2.08,0.226727273,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-16 3:00,16.8499187,1.647343451,2,39.69027596,3.4,43,19,91,998.3,0,0,4.258333333,5.133333333,5.791666667,0.0395,0.1185,0.65891667,1.82575,1.7805,0.153083333,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-16 4:00,18.61757215,2.173091715,2,37.51193528,3.8,42,19,90.3,998.5,0,0,3.175,3.9,4.591666667,0.00308333,0.05458333,0.71341667,1.55166667,1.36508333,0.498333333,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-16 5:00,17.60249104,2.087320337,2,38.56718593,4.5,38,18.9,89.7,999.2,15,0,2.175,2.858333333,3.45,0.01841667,NA,0.48991667,1.17791667,0.90983333,0.121666667,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-16 6:00,13.92179767,2.32528215,2,41.73662139,5,46,19.5,86.3,1000,116,0,2.025,2.558333333,2.983333333,0.0125,NA,0.44008333,0.81725,0.8915,0.149083333,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-16 7:00,8.652741806,2.700389309,2,43.72517368,5.3,60,21,79.5,1000.3,307,0,2.458333333,3,3.45,0.01325,0.02116667,0.51991667,1.14033333,1.13725,0.1875,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-16 8:00,7.815212663,1.887499518,2,44.88011757,5.5,69,22.7,71.5,1000.4,519,0,2.066666667,2.591666667,3.016666667,0.00691667,0.12025,0.65883333,1.0825,0.88483333,0.233363636,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-16 9:00,9.132564483,2.042654842,2,48.25160729,5.3,71,24.3,64.5,1000.3,692,0,1.675,2.141666667,2.491666667,0.00716667,0.075,0.71125,1.44441667,0.56516667,0.380090909,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-16 10:00,10.60429711,1.961506945,2,51.90944556,5.2,73,25.6,59.4,1000.2,813,0,3.225,4.35,4.925,0.07908333,0.05533333,0.76833333,6.07233333,0.43225,0.624666667,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-16 11:00,11.41253199,1.011090643,2,55.09061991,5.9,76,26.4,55.9,1000.1,713,0,0.9,1.266666667,1.55,0.00866667,0.00925,0.52208333,1.24891667,0.38491667,0.2244,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-16 12:00,11.11311135,0.759605469,2,54.76921073,6.1,79,26.4,56.1,1000.1,393,0,1.625,2.075,2.391666667,0.00325,0.03666667,0.63866667,1.28041667,0.65175,0.170333333,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-16 13:00,11.57611522,1.389504887,2,53.76504429,5.7,79,26.4,56.2,1000.1,595,0,2.725,3.383333333,3.85,0.01858333,0.04425,0.51616667,2.13966667,1.23808333,0.2333,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-16 14:00,10.40884996,0.456405111,2,53.5484473,5.5,79,27,53.9,1000.1,680,0,2.725,3.325,3.725,0.01383333,NA,0.18616667,1.67083333,1.08483333,0.344222222,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-16 15:00,21.79299942,0.819124782,2,50.81625916,5.1,77,27,53.9,1000.2,309,0,4.341666667,5.133333333,5.625,0.00616667,0.03616667,0.44816667,2.72183333,1.49033333,0.384,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-16 16:00,18.87481593,1.666602178,2,46.19256229,4.9,67,26.4,56.7,1000.3,344,0,7.791666667,9.133333333,9.666666667,0.05883333,0.05616667,0.51083333,5.27916667,1.50516667,0.340583333,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-16 17:00,13.99258537,0.90990458,2,47.02318587,4.8,62,25.8,60,1000.5,319,0,3.975,4.666666667,5.05,0.02816667,0.02283333,0.44016667,3.271,1.42666667,0.382818182,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-16 18:00,14.10436642,3.360662052,2,44.56597015,4.7,57,24.7,63.8,1001.2,101,0,23.625,27.25833333,27.86666667,0.06583333,0.09233333,0.31966667,3.627,1.27733333,1.617083333,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-16 19:00,15.3296063,5.25553217,2,40.53467478,4.5,54,23.2,68.2,1001.7,14,0,26.80833333,31.125,31.93333333,0.20416667,0.01233333,0.70616667,10.12216667,1.14616667,1.328272727,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-16 20:00,13.74863214,4.639235245,2,36.39790456,4.4,57,21.7,72.2,1002,0,0,5.708333333,6.766666667,7.258333333,0.05866667,0.006,0.38333333,3.9,1.12533333,1.0482,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-16 21:00,24.4488754,5.368357282,2,35.07093528,3.8,61,20.8,74.9,1002.5,0,0,5.908333333,6.9,7.433333333,0.04566667,NA,0.46833333,3.92383333,1.1875,1.354666667,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-16 22:00,47.64237983,8.319373543,2,30.67609071,3.5,69,20.3,76.1,1002.9,0,0,11.025,12.75,13.65,0.29566667,0.16216667,1.4225,5.57433333,1.23233333,1.587916667,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-16 23:00,40.75229214,10.81219982,2,24.97857221,3.3,76,19.8,77.5,1002.9,0,0,27.28333333,30.975,32.05,1.61333333,1.334,3.92466667,19.12683333,1.3785,2.567166667,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17 0:00,42.56101314,7.948035154,2,27.21690821,2.9,82,19.5,79,1002.8,0,0,16.70833333,19.275,20.19166667,0.59333333,0.65433333,3.35816667,13.11316667,1.382,1.436833333,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17 1:00,48.38557278,6.55548624,2,25.73455716,2.4,91,19.3,79.8,1002.6,0,0,7.933333333,9.383333333,10.11666667,0.209,0.22166667,1.94966667,7.36966667,1.344,0.510416667,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17 2:00,53.94850763,4.52736633,2,29.12258274,1.9,103,19.1,80.9,1002.5,0,0,5.241666667,6.533333333,7.275,0.11266667,0.04133333,1.15516667,5.09116667,1.063,0.2944,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17 3:00,28.11025835,4.121692072,2,28.22949994,1.4,107,19,82,1002.8,0,0,4.341666667,5.416666667,5.991666667,0.1585,NA,0.95016667,5.455,0.96116667,0.1861,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17 4:00,31.25842032,2.987442455,2,27.63012781,1.1,98,18.9,82.6,1003.2,0,0,2.666666667,3.325,3.733333333,0.01833333,NA,0.71183333,2.51283333,0.72633333,0.16,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17 5:00,33.23277855,3.728276027,2,27.76403083,1.1,92,19.1,82.7,1003.5,7,0,3.216666667,4.008333333,4.55,0.1,NA,0.77683333,3.74083333,0.57083333,0.435909091,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17 6:00,39.56952181,7.751434309,2,23.79130448,1.1,74,19.9,80.6,1004,44,0,15.975,19.81666667,20.875,0.6435,0.1215,1.83683333,18.89883333,0.90683333,1.071916667,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17 7:00,49.11973883,7.288858558,2,22.34671169,1.1,65,20.7,77.4,1004.4,112,0,5.7,6.833333333,7.641666667,0.60733333,0.205,1.00866667,2.6655,0.56183333,1.02825,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17 8:00,68.08684938,7.11716514,2.5,25.2341989,0.9,117,21.6,75.3,1004,284,0,5.966666667,7.125,8,0.49716667,0.27666667,2.1655,5.06683333,0.80833333,0.820666667,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17 9:00,46.44873268,5.121426512,4,28.87177849,1.2,212,22.6,73.1,1003.6,452,0,7.35,8.958333333,10.43333333,0.20733333,0.38833333,2.64783333,5.27316667,0.99016667,1.577833333,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17 10:00,25.46045807,3.186180437,2,42.06818848,2.2,255,23.2,71.5,1003.7,589,0,23.73333333,27.025,28.13333333,0.50966667,0.80516667,3.84033333,14.407,1.15583333,2.25875,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17 11:00,19.61923255,2.769002582,2,44.51291741,2.5,261,23.3,71.2,1003.6,316,0,26.29166667,30.43333333,31.98333333,0.63883333,0.9775,4.1615,18.27866667,1.5805,1.819666667,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17 12:00,12.02595526,1.794808473,2,43.14077635,2.8,264,23.2,71.5,1003.2,249,0,3.291666667,4.466666667,5.566666667,0.022,0.02116667,0.81466667,3.2525,1.0495,0.645416667,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17 13:00,13.23001487,1.77962465,2,42.61631927,3.5,276,22.3,75.3,1003.1,208,0,2.95,3.875,4.7,0.02183333,NA,0.643,2.80133333,0.99366667,0.58375,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17 14:00,9.539494658,1.051764513,2,43.71065345,3,280,21.3,79.8,1003,182,0,2.95,3.833333333,4.55,0.01183333,0.00566667,0.555,2.66983333,1.3075,0.909333333,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17 15:00,10.41719582,4.121278699,2,48.13452248,2,273,21,80.9,1002.9,126,0,73.41666667,82.78333333,83.75,1.4785,0.55916667,3.11216667,37.85266667,3.13383333,5.539090909,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17 16:00,10.49677503,1.925136907,2,44.7985203,1.5,259,20.8,81.9,1002.7,93,0,14.775,16.73333333,17.46666667,0.06616667,0.26516667,1.43916667,4.02683333,1.73966667,3.1309,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17 17:00,8.197543765,3.157670146,2,43.41339491,1.1,239,20.6,83.6,1002.5,51,0,8.633333333,10.19166667,10.86666667,2.894,2.02883333,1.72116667,9.42866667,1.49416667,1.207416667,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17 18:00,9.252301638,2.535767405,2,42.76204402,0.9,220,20.4,84.8,1002.3,28,0.2,6.158333333,7.241666667,7.683333333,0.66666667,0.598,1.23166667,2.68416667,1.536,1.32,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17 19:00,4.325799338,1.59273865,2,41.83386616,0.8,244,20.3,85,1002.5,5,0,4.566666667,5.45,5.716666667,0.11516667,0.31066667,1.581,2.53766667,1.64183333,0.336333333,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17 20:00,5.186734751,1.862732832,2,46.23839914,0.8,285,20.1,85.7,1002.8,0,0.2,3.958333333,4.625,4.8,0.11066667,0.30983333,1.4205,2.37583333,1.63666667,0.44525,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17 21:00,3.193519846,0.583945479,2,49.71628004,0.9,287,19.9,87.5,1003,0,0,3.641666667,4.233333333,4.466666667,0.12116667,0.21283333,1.3675,2.22933333,1.43,0.304285714,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17 22:00,10.93659581,1.481158016,2,46.9950142,1.1,286,19.7,89.9,1003.1,0,0,4.375,5.058333333,5.325,0.15833333,0.3195,1.946,2.328,1.541,0.232111111,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17 23:00,29.62941131,2.290241954,2,42.281306,0.6,269,19.3,93.6,1002.8,0,0.2,5.341666667,6.133333333,6.508333333,0.2045,0.72683333,2.6895,2.56866667,1.58466667,0.255428571,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-18 0:00,31.79975245,1.919897175,2,42.31261016,0.7,178,19.1,95.8,1002,0,0,5.866666667,6.658333333,6.991666667,0.1665,0.882,3.31183333,2.57233333,1.647,0.296166667,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-18 1:00,27.3783357,2.285579337,2,39.81391174,0.9,155,19,95.8,1001,0,0,6.358333333,7.208333333,7.575,0.15016667,0.98783333,3.59316667,2.696,1.591,0.300428571,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-18 2:00,24.45815248,3.221108506,2,37.48140536,0.3,186,19,95.7,1000.6,0,1.2,10.7,11.825,12.225,0.09516667,2.046,8.28766667,4.00416667,2.15116667,0.2929,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-18 3:00,22.14912337,3.312998793,2,34.89344733,0.6,284,18.9,96,1000.5,0,3.4,11.50833333,12.7,13.13333333,0.07916667,2.348,8.93683333,4.17816667,2.20916667,0.2971,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-18 4:00,20.41162035,2.433181359,2,33.23646761,0.6,251,18.9,96.4,1000.3,0,0.9,13.51666667,14.6,14.85,0.2875,1.85366667,6.65883333,6.02566667,2.205,0.3485,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-18 5:00,17.55233424,1.854913884,2,36.03508758,0.9,236,18.9,96.5,1000.4,4,0.1,8.283333333,9.083333333,9.308333333,0.1145,0.4735,2.80416667,5.16116667,1.35616667,0.340888889,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-18 6:00,17.58482355,0.878844146,2,45.19104686,1.2,231,18.9,96.1,1000.5,46,0,4.625,5.05,5.141666667,0.04616667,0.27283333,1.6245,2.927,1.63566667,0.247444444,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-18 7:00,17.61731286,1.685767747,2,44.45951042,1.7,233,19.1,95.7,1000.6,86,0.1,4.716666667,5.291666667,5.4,0.026,0.26716667,1.32783333,2.52766667,1.66433333,0.362125,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-18 8:00,7.934960647,2.414156026,2,43.18559089,1.7,230,19,96,1000.7,162,0.1,6.333333333,6.991666667,7.15,0.12366667,0.63733333,1.861,2.62066667,2.19033333,0.46875,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-18 9:00,13.43584167,2.002328709,2,38.58283703,1.7,207,19,96,1000.5,175,0,7.791666667,8.691666667,8.925,0.122,0.55466667,2.203,3.53583333,1.9215,0.504833333,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-18 10:00,17.08303597,2.284427668,2,38.81497669,2.3,204,19.5,93.7,1000.2,225,0,8.525,9.425,9.733333333,0.1235,0.77633333,2.63366667,3.77266667,1.92416667,0.535416667,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-18 11:00,15.82961297,2.291571919,2,38.54500488,2.8,215,20.1,90.9,999.9,292,0,9.4,10.66666667,11.15,0.1215,0.6445,2.72566667,4.001,1.8275,0.475083333,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-18 12:00,7.177428666,1.10591233,2,39.49470816,3.1,225,20.5,89.4,999.4,263,0,4.983333333,5.683333333,6.158333333,0.0415,0.0465,0.92816667,3.24083333,1.244,0.3346,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-18 13:00,3.780700042,0.755076596,2,38.99903513,3.6,241,21.4,85.7,998.9,228,0,2.908333333,3.5,3.875,0.018,0.0195,0.433,2.576,0.94733333,0.4868,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-18 14:00,3.778882389,0.757853008,2,41.26916063,4.1,249,22.2,83,998.5,398,0,1.316666667,1.725,1.966666667,0.02483333,NA,0.1585,1.32283333,0.602,0.272666667,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-18 15:00,6.46624558,1.120694308,2,43.07757564,4.1,244,22.1,84.6,998.3,289,0,2.075,2.558333333,3.208333333,0.02666667,NA,0.25516667,1.20616667,0.7855,0.3335,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-18 16:00,5.239535949,0.724066929,2,42.91486561,3.6,238,21.6,87.5,998.2,252,0,2.525,3.05,3.341666667,0.1395,0.03933333,0.3855,1.692,1.09383333,0.412181818,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-18 17:00,6.921487344,1.268212182,2,41.54402854,3.3,243,21.4,89,998.3,181,0,3.066666667,3.541666667,3.775,0.048,0.013,0.63666667,1.64416667,1.493,0.355875,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-18 18:00,5.182585844,0.813556654,2,41.88947165,3.2,252,20.9,90.7,998.6,54,0,3.858333333,4.316666667,4.45,0.06933333,0.407,1.24366667,1.85483333,1.77083333,0.741375,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-18 19:00,3.712732586,0.872295339,2,44.30339333,2.7,255,20.4,92.8,998.8,5,0,5.675,6.175,6.283333333,0.06916667,0.61683333,1.95266667,2.129,2.286,0.243416667,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-18 20:00,3.374367033,1.530386845,2,44.37503656,2.1,248,20.1,93.2,999.1,0,0,8.358333333,8.933333333,9.033333333,0.098,1.09333333,3.70483333,2.8575,2.661,0.3342,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-18 21:00,5.436737611,0.922052166,2,44.16834477,1.6,242,20.1,92.5,999.5,0,0,6.65,7.091666667,7.15,0.06933333,1.00883333,3.481,2.501,2.4255,0.31075,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-18 22:00,4.373865467,0.568100892,1.5,47.68661627,1.3,246,20.3,89.6,999.5,0,0,5.491666667,5.825,5.866666667,0.158,0.95033333,3.42816667,2.27066667,1.92,0.206142857,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-18 23:00,6.357419676,0.652118133,2,48.54371549,1.3,267,20.5,84.9,999.4,0,0,6.941666667,7.383333333,7.425,0.09358333,0.98066667,3.9225,3.18308333,2.44483333,0.278777778,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-19 0:00,5.973934721,0.744605652,2,49.92441005,1.5,274,20.4,83.1,999.3,0,0,12.11666667,13.05,13.10833333,0.16183333,2.53408333,7.76641667,3.24033333,4.384,0.28775,NA,NA,NA,NA,NA,NA,NA,NA
