"date","pm10","pm25","o3","no2","co","so2"
2014-06-01 00:00:00,101,NA,50,4,200,4
2014-06-01 01:00:00,93,NA,44,3,200,3
2014-06-01 02:00:00,85,NA,39,3,200,3
2014-06-01 03:00:00,87,NA,30,3,200,3
2014-06-01 04:00:00,97,NA,33,1,200,3
2014-06-01 05:00:00,81,NA,32,2,200,3
2014-06-01 06:00:00,83,NA,32,3,200,3
2014-06-01 07:00:00,93,NA,32,3,200,3
2014-06-01 08:00:00,93,NA,39,3,200,3
2014-06-01 09:00:00,105,NA,42,4,200,4
2014-06-01 10:00:00,109,NA,55,2,200,3
2014-06-01 11:00:00,111,NA,66,2,200,4
2014-06-01 12:00:00,117,NA,74,4,200,4
2014-06-01 13:00:00,121,NA,80,2,200,4
2014-06-01 14:00:00,111,NA,84,4,200,4
2014-06-01 15:00:00,119,NA,84,9,300,5
2014-06-01 16:00:00,115,NA,69,11,200,5
2014-06-01 17:00:00,103,NA,62,6,200,6
2014-06-01 18:00:00,97,NA,62,4,200,21
2014-06-01 19:00:00,105,NA,45,15,200,13
2014-06-01 20:00:00,129,NA,30,18,300,5
2014-06-01 21:00:00,143,NA,33,8,200,4
2014-06-01 22:00:00,121,NA,38,5,200,6
2014-06-01 23:00:00,115,NA,42,2,200,8
2014-06-02 00:00:00,119,NA,38,1,200,6
2014-06-02 01:00:00,101,NA,35,2,200,7
2014-06-02 02:00:00,107,NA,37,1,200,7
2014-06-02 03:00:00,97,NA,41,1,200,8
2014-06-02 04:00:00,97,NA,47,1,200,9
2014-06-02 05:00:00,99,NA,46,2,200,10
2014-06-02 06:00:00,97,NA,48,5,200,14
2014-06-02 07:00:00,97,NA,45,8,400,17
2014-06-02 08:00:00,93,NA,37,14,400,11
2014-06-02 09:00:00,79,NA,32,11,300,9
2014-06-02 10:00:00,71,NA,21,18,300,8
2014-06-02 11:00:00,71,NA,42,9,300,5
2014-06-02 12:00:00,53,NA,56,2,100,4
2014-06-02 13:00:00,39,NA,NA,NA,NA,NA
2014-06-02 14:00:00,29,NA,NA,NA,NA,NA
2014-06-02 15:00:00,11,NA,64,1,100,3
2014-06-02 16:00:00,17,NA,64,1,100,3
2014-06-02 17:00:00,15,NA,62,1,100,5
2014-06-02 18:00:00,21,NA,59,2,200,7
2014-06-02 19:00:00,11,NA,62,1,100,4
2014-06-02 20:00:00,7,NA,63,1,100,4
2014-06-02 21:00:00,7,NA,61,1,100,4
2014-06-02 22:00:00,11,NA,60,1,100,4
2014-06-02 23:00:00,11,NA,57,1,100,4
2014-06-03 00:00:00,23,NA,56,2,100,4
2014-06-03 01:00:00,5,NA,55,2,100,3
2014-06-03 02:00:00,3,NA,54,1,100,5
2014-06-03 03:00:00,3,NA,52,2,100,4
2014-06-03 04:00:00,1,NA,51,1,100,4
2014-06-03 05:00:00,1,NA,48,1,100,4
2014-06-03 06:00:00,3,NA,44,1,100,5
2014-06-03 07:00:00,3,NA,42,3,200,6
2014-06-03 08:00:00,5,NA,41,6,200,5
2014-06-03 09:00:00,7,NA,42,5,200,4
2014-06-03 10:00:00,5,NA,48,3,100,4
2014-06-03 11:00:00,1,NA,49,2,100,4
2014-06-03 12:00:00,1,NA,50,2,100,4
2014-06-03 13:00:00,3,NA,49,2,100,4
2014-06-03 14:00:00,17,NA,46,4,200,4
2014-06-03 15:00:00,9,NA,45,5,200,5
2014-06-03 16:00:00,19,NA,43,5,200,4
2014-06-03 17:00:00,13,NA,38,9,100,3
2014-06-03 18:00:00,17,NA,35,11,100,3
2014-06-03 19:00:00,15,NA,36,8,200,3
2014-06-03 20:00:00,17,NA,35,7,200,3
2014-06-03 21:00:00,13,NA,39,5,200,3
2014-06-03 22:00:00,7,NA,37,4,200,3
2014-06-03 23:00:00,5,NA,41,4,200,3
2014-06-04 00:00:00,7,NA,42,2,200,3
2014-06-04 01:00:00,7,NA,40,2,200,3
2014-06-04 02:00:00,9,NA,41,2,200,3
2014-06-04 03:00:00,7,NA,39,2,200,3
2014-06-04 04:00:00,1,NA,38,3,200,3
2014-06-04 05:00:00,3,NA,37,3,200,3
2014-06-04 06:00:00,7,NA,36,4,200,3
2014-06-04 07:00:00,11,NA,34,6,200,3
2014-06-04 08:00:00,13,NA,37,5,200,3
2014-06-04 09:00:00,15,NA,42,5,200,3
2014-06-04 10:00:00,13,NA,45,5,200,4
2014-06-04 11:00:00,15,NA,44,5,200,4
2014-06-04 12:00:00,17,NA,47,5,200,4
2014-06-04 13:00:00,19,NA,45,5,300,4
2014-06-04 14:00:00,15,NA,47,5,300,4
2014-06-04 15:00:00,11,NA,47,6,300,4
2014-06-04 16:00:00,17,NA,47,5,300,4
2014-06-04 17:00:00,17,NA,49,4,300,3
2014-06-04 18:00:00,11,NA,53,1,NA,3
2014-06-04 19:00:00,17,NA,51,1,NA,3
2014-06-04 20:00:00,17,NA,49,1,NA,3
2014-06-04 21:00:00,15,NA,50,1,NA,3
2014-06-04 22:00:00,19,NA,46,1,NA,3
2014-06-04 23:00:00,21,NA,43,1,NA,3
2014-06-05 00:00:00,15,NA,40,1,NA,3
2014-06-05 01:00:00,21,NA,40,NA,100,3
2014-06-05 02:00:00,19,NA,39,1,100,3
2014-06-05 03:00:00,19,NA,39,1,NA,3
2014-06-05 04:00:00,13,NA,37,1,100,3
2014-06-05 05:00:00,19,NA,34,1,NA,3
2014-06-05 06:00:00,13,NA,34,2,100,3
2014-06-05 07:00:00,11,NA,36,3,100,3
2014-06-05 08:00:00,21,NA,47,1,100,3
2014-06-05 09:00:00,11,NA,52,1,100,3
2014-06-05 10:00:00,9,NA,55,1,100,3
2014-06-05 11:00:00,7,NA,54,1,100,3
2014-06-05 12:00:00,5,NA,54,1,100,3
2014-06-05 13:00:00,1,NA,54,1,100,3
2014-06-05 14:00:00,3,NA,50,NA,100,3
2014-06-05 15:00:00,5,NA,50,1,100,3
2014-06-05 16:00:00,5,NA,49,1,100,3
2014-06-05 17:00:00,5,NA,49,NA,100,3
2014-06-05 18:00:00,3,NA,44,4,100,3
2014-06-05 19:00:00,7,NA,40,6,100,3
2014-06-05 20:00:00,7,NA,43,1,100,3
2014-06-05 21:00:00,7,NA,43,NA,100,3
2014-06-05 22:00:00,9,NA,41,3,100,3
2014-06-05 23:00:00,19,NA,43,1,100,3
2014-06-06 00:00:00,3,NA,40,1,200,4
2014-06-06 01:00:00,7,NA,37,2,200,4
2014-06-06 02:00:00,17,NA,33,2,200,4
2014-06-06 03:00:00,13,NA,31,2,200,5
2014-06-06 04:00:00,17,NA,25,4,200,4
2014-06-06 05:00:00,21,NA,24,4,100,3
2014-06-06 06:00:00,21,NA,24,4,100,3
2014-06-06 07:00:00,27,NA,31,2,100,3
2014-06-06 08:00:00,29,NA,41,3,200,3
2014-06-06 09:00:00,21,NA,47,2,200,3
2014-06-06 10:00:00,19,NA,53,1,100,3
2014-06-06 11:00:00,17,NA,56,1,100,3
2014-06-06 12:00:00,19,NA,59,1,100,3
2014-06-06 13:00:00,17,NA,61,1,100,3
2014-06-06 14:00:00,17,NA,61,3,100,3
2014-06-06 15:00:00,21,NA,62,2,100,3
2014-06-06 16:00:00,21,NA,64,2,100,3
2014-06-06 17:00:00,31,NA,65,2,100,3
2014-06-06 18:00:00,39,NA,59,2,200,4
2014-06-06 19:00:00,45,NA,58,3,200,4
2014-06-06 20:00:00,45,NA,56,3,200,4
2014-06-06 21:00:00,51,NA,53,3,200,4
2014-06-06 22:00:00,47,NA,46,6,200,4
2014-06-06 23:00:00,57,NA,44,8,200,4
2014-06-07 00:00:00,67,NA,40,7,200,4
2014-06-07 01:00:00,67,NA,38,3,200,4
2014-06-07 02:00:00,69,NA,26,4,200,4
2014-06-07 03:00:00,69,NA,23,4,200,3
2014-06-07 04:00:00,63,NA,19,3,200,3
2014-06-07 05:00:00,57,NA,14,7,200,3
2014-06-07 06:00:00,55,NA,21,3,200,3
2014-06-07 07:00:00,57,NA,22,3,200,3
2014-06-07 08:00:00,65,NA,34,1,200,3
2014-06-07 09:00:00,63,NA,54,NA,200,4
2014-06-07 10:00:00,59,NA,71,NA,100,4
2014-06-07 11:00:00,61,NA,75,1,100,4
2014-06-07 12:00:00,49,NA,74,1,100,3
2014-06-07 13:00:00,35,NA,76,1,100,3
2014-06-07 14:00:00,47,NA,72,3,100,3
2014-06-07 15:00:00,51,NA,62,3,200,3
2014-06-07 16:00:00,63,NA,61,2,100,3
2014-06-07 17:00:00,47,NA,57,4,100,4
2014-06-07 18:00:00,37,NA,54,3,100,5
2014-06-07 19:00:00,41,NA,54,1,100,3
2014-06-07 20:00:00,35,NA,52,1,100,4
2014-06-07 21:00:00,39,NA,52,1,100,5
2014-06-07 22:00:00,35,NA,53,2,100,3
2014-06-07 23:00:00,39,NA,45,3,100,3
2014-06-08 00:00:00,53,NA,46,1,200,3
2014-06-08 01:00:00,57,NA,49,1,100,3
2014-06-08 02:00:00,53,NA,47,1,100,3
2014-06-08 03:00:00,49,NA,45,1,100,3
2014-06-08 04:00:00,45,NA,44,1,100,3
2014-06-08 05:00:00,37,NA,38,1,100,3
2014-06-08 06:00:00,37,NA,34,3,100,3
2014-06-08 07:00:00,39,NA,41,1,100,3
2014-06-08 08:00:00,37,NA,48,1,100,3
2014-06-08 09:00:00,31,NA,54,NA,100,3
2014-06-08 10:00:00,37,NA,58,NA,100,3
2014-06-08 11:00:00,29,NA,58,NA,100,3
2014-06-08 12:00:00,33,NA,61,NA,100,3
2014-06-08 13:00:00,35,NA,67,NA,100,3
2014-06-08 14:00:00,35,NA,69,NA,100,3
2014-06-08 15:00:00,35,NA,68,1,100,3
2014-06-08 16:00:00,31,NA,58,1,100,3
2014-06-08 17:00:00,49,NA,54,1,100,3
2014-06-08 18:00:00,53,NA,54,1,100,3
2014-06-08 19:00:00,49,NA,50,1,100,3
2014-06-08 20:00:00,43,NA,47,2,100,3
2014-06-08 21:00:00,29,NA,43,4,100,3
2014-06-08 22:00:00,35,NA,37,7,100,3
2014-06-08 23:00:00,39,NA,37,2,100,3
2014-06-09 00:00:00,39,NA,37,2,100,3
2014-06-09 01:00:00,31,NA,34,2,100,3
2014-06-09 02:00:00,45,NA,31,3,100,3
2014-06-09 03:00:00,41,NA,32,1,100,3
2014-06-09 04:00:00,31,NA,29,2,100,3
2014-06-09 05:00:00,37,NA,23,5,200,3
2014-06-09 06:00:00,43,NA,26,3,100,3
2014-06-09 07:00:00,39,NA,33,1,100,3
2014-06-09 08:00:00,45,NA,40,NA,100,3
2014-06-09 09:00:00,55,NA,44,2,100,3
2014-06-09 10:00:00,57,NA,NA,NA,NA,NA
2014-06-09 11:00:00,59,NA,NA,NA,NA,NA
2014-06-09 12:00:00,43,NA,51,2,200,4
2014-06-09 13:00:00,55,NA,58,2,200,4
2014-06-09 14:00:00,47,NA,63,3,300,4
2014-06-09 15:00:00,49,NA,66,3,300,4
2014-06-09 16:00:00,53,NA,59,5,200,4
2014-06-09 17:00:00,63,NA,44,2,100,4
2014-06-09 18:00:00,41,NA,43,3,100,4
2014-06-09 19:00:00,43,NA,41,3,100,4
2014-06-09 20:00:00,39,NA,36,4,100,4
2014-06-09 21:00:00,39,NA,42,2,100,4
2014-06-09 22:00:00,43,NA,36,4,100,4
2014-06-09 23:00:00,51,NA,32,8,200,4
2014-06-10 00:00:00,55,NA,49,1,100,5
2014-06-10 01:00:00,43,NA,48,1,200,6
2014-06-10 02:00:00,53,NA,45,1,100,5
2014-06-10 03:00:00,43,NA,33,1,100,4
2014-06-10 04:00:00,53,NA,27,3,100,4
2014-06-10 05:00:00,61,NA,21,6,100,4
2014-06-10 06:00:00,57,NA,23,8,200,5
2014-06-10 07:00:00,61,NA,27,6,200,5
2014-06-10 08:00:00,67,NA,34,4,200,5
2014-06-10 09:00:00,87,NA,43,2,200,5
2014-06-10 10:00:00,75,NA,48,1,200,5
2014-06-10 11:00:00,55,NA,50,1,100,5
2014-06-10 12:00:00,45,NA,51,4,100,4
2014-06-10 13:00:00,51,NA,61,6,200,5
2014-06-10 14:00:00,59,NA,62,4,100,4
2014-06-10 15:00:00,49,NA,56,5,200,4
2014-06-10 16:00:00,73,NA,57,5,300,5
2014-06-10 17:00:00,57,NA,59,4,200,5
2014-06-10 18:00:00,73,NA,55,7,200,4
2014-06-10 19:00:00,75,NA,53,7,200,4
2014-06-10 20:00:00,73,NA,56,5,200,5
2014-06-10 21:00:00,73,NA,58,4,200,5
2014-06-10 22:00:00,81,NA,56,4,200,5
2014-06-10 23:00:00,83,NA,55,3,200,6
2014-06-11 00:00:00,71,NA,55,2,200,6
2014-06-11 01:00:00,53,NA,53,1,200,5
2014-06-11 02:00:00,57,NA,54,1,200,6
2014-06-11 03:00:00,57,NA,55,2,200,6
2014-06-11 04:00:00,59,NA,51,NA,200,5
2014-06-11 05:00:00,65,NA,47,NA,200,4
2014-06-11 06:00:00,59,NA,40,2,100,4
2014-06-11 07:00:00,59,NA,48,NA,100,4
2014-06-11 08:00:00,43,NA,53,1,100,4
2014-06-11 09:00:00,35,NA,58,2,100,4
2014-06-11 10:00:00,23,NA,61,4,100,4
2014-06-11 11:00:00,25,NA,65,1,100,4
2014-06-11 12:00:00,23,NA,68,1,100,4
2014-06-11 13:00:00,21,NA,69,1,100,4
2014-06-11 14:00:00,25,NA,70,1,100,4
2014-06-11 15:00:00,21,NA,69,1,100,4
2014-06-11 16:00:00,21,NA,69,1,100,4
2014-06-11 17:00:00,31,NA,67,3,100,4
2014-06-11 18:00:00,33,NA,64,6,100,4
2014-06-11 19:00:00,31,NA,62,4,100,4
2014-06-11 20:00:00,41,NA,55,7,100,4
2014-06-11 21:00:00,45,NA,53,7,100,4
2014-06-11 22:00:00,41,NA,51,8,100,4
2014-06-11 23:00:00,31,NA,49,10,100,4
2014-06-12 00:00:00,33,NA,54,5,100,4
2014-06-12 01:00:00,31,NA,54,1,100,4
2014-06-12 02:00:00,33,NA,59,1,100,4
2014-06-12 03:00:00,29,NA,52,1,100,4
2014-06-12 04:00:00,41,NA,56,1,100,4
2014-06-12 05:00:00,25,NA,52,3,100,4
2014-06-12 06:00:00,23,NA,46,7,100,4
2014-06-12 07:00:00,19,NA,37,17,100,4
2014-06-12 08:00:00,25,NA,40,16,100,4
2014-06-12 09:00:00,19,NA,40,20,100,4
2014-06-12 10:00:00,31,NA,42,14,200,4
2014-06-12 11:00:00,47,NA,51,7,100,4
2014-06-12 12:00:00,45,NA,60,4,100,4
2014-06-12 13:00:00,47,NA,65,2,100,4
2014-06-12 14:00:00,49,NA,61,4,100,4
2014-06-12 15:00:00,19,NA,58,9,100,4
2014-06-12 16:00:00,17,NA,62,9,100,4
2014-06-12 17:00:00,29,NA,79,2,100,5
2014-06-12 18:00:00,43,NA,82,8,200,6
2014-06-12 19:00:00,49,NA,61,4,100,4
2014-06-12 20:00:00,31,NA,48,4,100,4
2014-06-12 21:00:00,37,NA,46,3,100,4
2014-06-12 22:00:00,25,NA,43,4,100,4
2014-06-12 23:00:00,35,NA,38,5,100,4
2014-06-13 00:00:00,37,NA,38,3,100,4
2014-06-13 01:00:00,51,NA,31,4,100,4
2014-06-13 02:00:00,39,NA,36,1,100,4
2014-06-13 03:00:00,49,NA,28,3,100,4
2014-06-13 04:00:00,53,NA,18,3,100,4
2014-06-13 05:00:00,33,NA,14,4,100,4
2014-06-13 06:00:00,35,NA,17,3,100,3
2014-06-13 07:00:00,41,NA,21,3,100,4
2014-06-13 08:00:00,43,NA,25,15,200,4
2014-06-13 09:00:00,59,NA,51,14,200,4
2014-06-13 10:00:00,71,NA,69,2,200,4
2014-06-13 11:00:00,61,NA,69,2,200,4
2014-06-13 12:00:00,57,NA,68,NA,200,4
2014-06-13 13:00:00,41,NA,68,1,200,4
2014-06-13 14:00:00,41,NA,68,3,200,4
2014-06-13 15:00:00,43,NA,71,2,200,4
2014-06-13 16:00:00,49,NA,75,2,200,4
2014-06-13 17:00:00,49,NA,74,NA,200,5
2014-06-13 18:00:00,53,NA,65,3,200,4
2014-06-13 19:00:00,47,NA,59,5,200,4
2014-06-13 20:00:00,67,NA,63,2,200,4
2014-06-13 21:00:00,81,NA,62,1,300,4
2014-06-13 22:00:00,91,NA,55,4,200,4
2014-06-13 23:00:00,85,NA,57,1,200,4
2014-06-14 00:00:00,73,NA,57,1,100,4
2014-06-14 01:00:00,75,NA,56,2,100,4
2014-06-14 02:00:00,75,NA,54,1,100,4
2014-06-14 03:00:00,69,NA,42,1,100,4
2014-06-14 04:00:00,63,NA,38,1,100,3
2014-06-14 05:00:00,65,NA,35,8,200,3
2014-06-14 06:00:00,55,NA,27,12,200,4
2014-06-14 07:00:00,63,NA,30,5,200,4
2014-06-14 08:00:00,67,NA,43,3,100,4
2014-06-14 09:00:00,59,NA,54,3,100,4
2014-06-14 10:00:00,45,NA,60,3,100,4
2014-06-14 11:00:00,31,NA,66,2,100,4
2014-06-14 12:00:00,41,NA,67,1,100,4
2014-06-14 13:00:00,37,NA,66,1,100,4
2014-06-14 14:00:00,33,NA,63,1,100,4
2014-06-14 15:00:00,27,NA,66,2,100,4
2014-06-14 16:00:00,27,NA,66,2,100,4
2014-06-14 17:00:00,35,NA,66,1,100,4
2014-06-14 18:00:00,25,NA,64,2,100,4
2014-06-14 19:00:00,33,NA,63,2,100,4
2014-06-14 20:00:00,37,NA,63,1,100,4
2014-06-14 21:00:00,41,NA,59,2,100,4
2014-06-14 22:00:00,53,NA,56,3,100,4
2014-06-14 23:00:00,47,NA,51,3,100,4
2014-06-15 00:00:00,41,NA,40,3,100,4
2014-06-15 01:00:00,53,NA,36,1,100,4
2014-06-15 02:00:00,37,NA,30,2,100,4
2014-06-15 03:00:00,41,NA,28,1,100,3
2014-06-15 04:00:00,37,NA,27,1,100,4
2014-06-15 05:00:00,41,NA,23,2,100,4
2014-06-15 06:00:00,31,NA,23,1,100,4
2014-06-15 07:00:00,37,NA,32,1,100,4
2014-06-15 08:00:00,43,NA,45,1,100,4
2014-06-15 09:00:00,45,NA,55,1,100,4
2014-06-15 10:00:00,43,NA,58,3,100,4
2014-06-15 11:00:00,43,NA,63,1,100,4
2014-06-15 12:00:00,45,NA,69,1,100,4
2014-06-15 13:00:00,35,NA,73,1,100,4
2014-06-15 14:00:00,33,NA,70,1,100,4
2014-06-15 15:00:00,33,NA,68,1,100,4
2014-06-15 16:00:00,39,NA,67,1,100,4
2014-06-15 17:00:00,41,NA,66,1,100,4
2014-06-15 18:00:00,43,NA,67,1,100,4
2014-06-15 19:00:00,33,NA,62,4,100,4
2014-06-15 20:00:00,33,NA,51,8,200,5
2014-06-15 21:00:00,51,NA,47,9,100,5
2014-06-15 22:00:00,49,NA,38,12,100,4
2014-06-15 23:00:00,61,NA,32,11,100,4
2014-06-16 00:00:00,49,NA,32,6,100,4
2014-06-16 01:00:00,49,NA,32,4,100,4
2014-06-16 02:00:00,41,NA,30,2,100,4
2014-06-16 03:00:00,37,NA,30,1,100,4
2014-06-16 04:00:00,37,NA,33,NA,100,4
2014-06-16 05:00:00,35,NA,33,1,100,4
2014-06-16 06:00:00,35,NA,33,2,100,4
2014-06-16 07:00:00,45,NA,33,5,100,4
2014-06-16 08:00:00,43,NA,38,5,100,4
2014-06-16 09:00:00,45,NA,44,7,100,4
2014-06-16 10:00:00,59,NA,57,5,100,4
2014-06-16 11:00:00,43,NA,65,3,100,4
2014-06-16 12:00:00,31,NA,74,1,100,4
2014-06-16 13:00:00,41,NA,79,1,100,4
2014-06-16 14:00:00,45,NA,76,2,100,4
2014-06-16 15:00:00,43,NA,73,2,100,4
2014-06-16 16:00:00,39,NA,72,3,200,5
2014-06-16 17:00:00,87,NA,78,3,400,5
2014-06-16 18:00:00,125,NA,74,7,500,5
2014-06-16 19:00:00,139,NA,74,6,500,4
2014-06-16 20:00:00,147,NA,76,3,500,4
2014-06-16 21:00:00,161,NA,77,1,500,4
2014-06-16 22:00:00,169,NA,77,1,500,4
2014-06-16 23:00:00,173,NA,75,1,500,4
2014-06-17 00:00:00,171,NA,78,1,500,4
2014-06-17 01:00:00,165,NA,76,1,400,4
2014-06-17 02:00:00,145,NA,73,1,400,4
2014-06-17 03:00:00,133,NA,70,1,300,4
2014-06-17 04:00:00,111,NA,70,1,200,4
2014-06-17 05:00:00,83,NA,61,1,200,4
2014-06-17 06:00:00,61,NA,63,3,200,4
2014-06-17 07:00:00,61,NA,50,13,200,4
2014-06-17 08:00:00,69,NA,36,24,300,4
2014-06-17 09:00:00,73,NA,35,26,300,4
2014-06-17 10:00:00,85,NA,39,25,300,4
2014-06-17 11:00:00,83,NA,35,25,300,4
2014-06-17 12:00:00,81,NA,51,13,300,4
2014-06-17 13:00:00,73,NA,70,3,300,6
2014-06-17 14:00:00,41,NA,68,2,200,5
2014-06-17 15:00:00,29,NA,75,1,300,5
2014-06-17 16:00:00,31,NA,65,7,300,5
2014-06-17 17:00:00,29,NA,55,13,300,5
2014-06-17 18:00:00,33,NA,55,13,200,4
2014-06-17 19:00:00,39,NA,62,5,200,5
2014-06-17 20:00:00,31,NA,56,6,200,5
2014-06-17 21:00:00,39,NA,47,9,200,4
2014-06-17 22:00:00,41,NA,42,9,200,4
2014-06-17 23:00:00,51,NA,47,4,200,4
2014-06-18 00:00:00,57,NA,19,16,200,4
2014-06-18 01:00:00,57,NA,22,11,200,4
2014-06-18 02:00:00,55,NA,17,11,200,4
2014-06-18 03:00:00,51,NA,21,5,200,4
2014-06-18 04:00:00,43,NA,19,6,200,4
2014-06-18 05:00:00,51,NA,19,7,100,4
2014-06-18 06:00:00,49,NA,18,8,100,4
2014-06-18 07:00:00,39,NA,36,3,100,4
2014-06-18 08:00:00,65,NA,49,4,200,4
2014-06-18 09:00:00,63,NA,55,2,200,4
2014-06-18 10:00:00,43,NA,64,1,100,4
2014-06-18 11:00:00,33,NA,66,1,100,4
2014-06-18 12:00:00,29,NA,68,1,100,4
2014-06-18 13:00:00,29,NA,69,1,100,4
2014-06-18 14:00:00,23,NA,NA,NA,NA,NA
2014-06-18 15:00:00,27,NA,67,4,100,4
2014-06-18 16:00:00,29,NA,70,4,200,4
2014-06-18 17:00:00,49,NA,69,4,100,4
2014-06-18 18:00:00,37,NA,65,4,100,4
2014-06-18 19:00:00,37,NA,68,7,200,3
2014-06-18 20:00:00,35,NA,74,10,200,4
2014-06-18 21:00:00,61,NA,68,14,300,4
2014-06-18 22:00:00,77,NA,63,15,300,4
2014-06-18 23:00:00,91,NA,57,14,300,4
2014-06-19 00:00:00,103,NA,58,11,300,4
2014-06-19 01:00:00,103,NA,60,8,300,4
2014-06-19 02:00:00,109,NA,39,10,300,4
2014-06-19 03:00:00,85,NA,31,13,300,4
2014-06-19 04:00:00,69,NA,28,12,300,4
2014-06-19 05:00:00,69,NA,26,15,300,4
2014-06-19 06:00:00,77,NA,20,17,300,4
2014-06-19 07:00:00,77,NA,33,12,300,4
2014-06-19 08:00:00,89,NA,50,13,300,4
2014-06-19 09:00:00,97,NA,70,9,400,4
2014-06-19 10:00:00,101,NA,74,11,300,4
2014-06-19 11:00:00,101,NA,77,11,300,4
2014-06-19 12:00:00,97,NA,77,8,300,4
2014-06-19 13:00:00,85,NA,79,8,300,4
2014-06-19 14:00:00,87,NA,76,9,300,4
2014-06-19 15:00:00,83,NA,75,9,300,4
2014-06-19 16:00:00,75,NA,73,11,300,4
2014-06-19 17:00:00,79,NA,64,14,300,4
2014-06-19 18:00:00,79,NA,59,14,300,4
2014-06-19 19:00:00,75,NA,51,20,300,4
2014-06-19 20:00:00,73,NA,51,17,300,4
2014-06-19 21:00:00,67,NA,49,14,200,4
2014-06-19 22:00:00,61,NA,45,15,200,4
2014-06-19 23:00:00,63,NA,47,12,200,4
2014-06-20 00:00:00,63,NA,50,9,200,4
2014-06-20 01:00:00,61,NA,38,9,200,4
2014-06-20 02:00:00,61,NA,37,9,200,4
2014-06-20 03:00:00,63,NA,38,8,200,4
2014-06-20 04:00:00,61,NA,27,10,200,4
2014-06-20 05:00:00,71,NA,27,9,200,4
2014-06-20 06:00:00,67,NA,28,11,200,4
2014-06-20 07:00:00,77,NA,31,10,200,4
2014-06-20 08:00:00,79,NA,39,9,200,4
2014-06-20 09:00:00,85,NA,45,9,300,4
2014-06-20 10:00:00,91,NA,56,9,300,4
2014-06-20 11:00:00,83,NA,69,11,300,5
2014-06-20 12:00:00,83,NA,76,14,600,8
2014-06-20 13:00:00,97,NA,65,16,500,7
2014-06-20 14:00:00,79,NA,63,11,200,4
2014-06-20 15:00:00,51,NA,60,10,200,4
2014-06-20 16:00:00,35,NA,61,13,100,5
2014-06-20 17:00:00,33,NA,60,14,100,5
2014-06-20 18:00:00,31,NA,54,15,200,4
2014-06-20 19:00:00,37,NA,57,11,200,5
2014-06-20 20:00:00,39,NA,53,11,200,5
2014-06-20 21:00:00,29,NA,48,12,300,6
2014-06-20 22:00:00,39,NA,41,14,600,9
2014-06-20 23:00:00,47,NA,34,17,700,11
2014-06-21 00:00:00,43,NA,35,14,500,9
2014-06-21 01:00:00,41,NA,30,13,400,6
2014-06-21 02:00:00,45,NA,26,13,300,4
2014-06-21 03:00:00,47,NA,26,11,300,4
2014-06-21 04:00:00,43,NA,26,11,300,4
2014-06-21 05:00:00,45,NA,28,10,300,4
2014-06-21 06:00:00,51,NA,26,11,200,4
2014-06-21 07:00:00,49,NA,32,11,200,4
2014-06-21 08:00:00,57,NA,38,10,200,4
2014-06-21 09:00:00,57,NA,43,9,200,4
2014-06-21 10:00:00,53,NA,43,10,200,5
2014-06-21 11:00:00,59,NA,39,13,200,4
2014-06-21 12:00:00,63,NA,41,11,200,4
2014-06-21 13:00:00,59,NA,41,11,200,4
2014-06-21 14:00:00,51,NA,45,9,200,4
2014-06-21 15:00:00,41,NA,38,11,100,4
2014-06-21 16:00:00,35,NA,35,11,100,4
2014-06-21 17:00:00,27,NA,33,12,100,4
2014-06-21 18:00:00,29,NA,30,13,100,4
2014-06-21 19:00:00,33,NA,30,12,100,4
2014-06-21 20:00:00,25,NA,23,15,100,4
2014-06-21 21:00:00,29,NA,23,14,100,4
2014-06-21 22:00:00,27,NA,19,15,100,4
2014-06-21 23:00:00,31,NA,19,13,100,4
2014-06-22 00:00:00,39,NA,17,11,100,4
2014-06-22 01:00:00,33,NA,17,10,100,4
2014-06-22 02:00:00,31,NA,14,10,100,4
2014-06-22 03:00:00,15,NA,12,10,100,4
2014-06-22 04:00:00,33,NA,13,9,100,4
2014-06-22 05:00:00,25,NA,13,10,100,4
2014-06-22 06:00:00,31,NA,11,8,100,4
2014-06-22 07:00:00,25,NA,15,7,100,4
2014-06-22 08:00:00,23,NA,23,6,100,4
2014-06-22 09:00:00,23,NA,33,6,100,4
2014-06-22 10:00:00,21,NA,40,7,100,4
2014-06-22 11:00:00,25,NA,45,9,100,4
2014-06-22 12:00:00,31,NA,53,8,100,4
2014-06-22 13:00:00,35,NA,57,7,100,4
2014-06-22 14:00:00,43,NA,53,8,100,4
2014-06-22 15:00:00,51,NA,58,6,100,4
2014-06-22 16:00:00,59,NA,61,7,100,4
2014-06-22 17:00:00,59,NA,63,8,200,5
2014-06-22 18:00:00,63,NA,69,8,200,5
2014-06-22 19:00:00,73,NA,71,9,200,4
2014-06-22 20:00:00,73,NA,77,8,200,5
2014-06-22 21:00:00,85,NA,73,9,300,5
2014-06-22 22:00:00,93,NA,59,10,300,4
2014-06-22 23:00:00,73,NA,38,10,200,4
2014-06-23 00:00:00,45,NA,38,8,200,4
2014-06-23 01:00:00,47,NA,39,7,200,4
2014-06-23 02:00:00,39,NA,40,6,200,4
2014-06-23 03:00:00,41,NA,39,6,200,4
2014-06-23 04:00:00,53,NA,37,7,200,4
2014-06-23 05:00:00,53,NA,35,8,200,4
2014-06-23 06:00:00,59,NA,34,10,200,4
