"date","pm10","pm25","so2","o3","co","no2"
2014-12-15 19:30:00,39,NA,5,15,700,31
2014-12-15 19:45:00,39,NA,5,15,700,31
2014-12-15 20:00:00,43,NA,4,20,600,22
2014-12-15 20:15:00,43,NA,4,20,600,22
2014-12-15 20:30:00,43,NA,4,20,600,22
2014-12-15 20:45:00,43,NA,4,20,600,22
2014-12-15 21:00:00,37,NA,4,12,700,29
2014-12-15 21:15:00,37,NA,4,12,700,29
2014-12-15 21:30:00,37,NA,4,12,700,29
2014-12-15 21:45:00,37,NA,4,12,700,29
2014-12-15 22:00:00,41,NA,4,22,600,17
2014-12-15 22:15:00,41,NA,4,22,600,17
2014-12-15 22:30:00,41,NA,4,22,600,17
2014-12-15 22:45:00,41,NA,4,22,600,17
2014-12-15 23:00:00,27,NA,4,20,600,18
2014-12-15 23:15:00,27,NA,4,20,600,18
2014-12-15 23:30:00,27,NA,4,20,600,18
2014-12-15 23:45:00,27,NA,4,20,600,18
2014-12-16 00:00:00,35,NA,4,22,600,16
2014-12-16 00:15:00,35,NA,4,22,600,16
2014-12-16 00:30:00,35,NA,4,22,600,16
2014-12-16 00:45:00,35,NA,4,22,600,16
2014-12-16 01:00:00,33,NA,4,30,500,8
2014-12-16 01:15:00,33,NA,4,30,500,8
2014-12-16 01:30:00,33,NA,4,30,500,8
2014-12-16 01:45:00,33,NA,4,30,500,8
2014-12-16 02:00:00,23,NA,5,34,600,9
2014-12-16 02:15:00,23,NA,5,34,600,9
2014-12-16 02:30:00,23,NA,5,34,600,9
2014-12-16 02:45:00,23,NA,5,34,600,9
2014-12-16 03:00:00,25,NA,9,30,800,11
2014-12-16 03:15:00,25,NA,9,30,800,11
2014-12-16 03:30:00,25,NA,9,30,800,11
2014-12-16 03:45:00,25,NA,9,30,800,11
2014-12-16 04:00:00,63,NA,12,22,900,18
2014-12-16 04:15:00,63,NA,12,22,900,18
2014-12-16 04:30:00,63,NA,12,22,900,18
2014-12-16 04:45:00,63,NA,12,22,900,18
2014-12-16 05:00:00,119,NA,10,24,800,11
2014-12-16 05:15:00,119,NA,10,24,800,11
2014-12-16 05:30:00,119,NA,10,24,800,11
2014-12-16 05:45:00,119,NA,10,24,800,11
2014-12-16 06:00:00,85,NA,9,26,800,10
2014-12-16 06:15:00,85,NA,9,26,800,10
2014-12-16 06:30:00,85,NA,9,26,800,10
2014-12-16 06:45:00,85,NA,9,26,800,10
2014-12-16 07:00:00,69,NA,7,26,800,9
2014-12-16 07:15:00,69,NA,7,26,800,9
2014-12-16 07:30:00,69,NA,7,26,800,9
2014-12-16 07:45:00,69,NA,7,26,800,9
2014-12-16 08:00:00,33,NA,5,29,700,8
2014-12-16 08:15:00,33,NA,5,29,700,8
2014-12-16 08:30:00,33,NA,5,29,700,8
2014-12-16 08:45:00,33,NA,5,29,700,8
2014-12-16 09:00:00,35,NA,6,31,600,7
2014-12-16 09:15:00,35,NA,6,31,600,7
2014-12-16 09:30:00,35,NA,6,31,600,7
2014-12-16 09:45:00,35,NA,6,31,600,7
2014-12-16 10:00:00,37,NA,6,32,600,5
2014-12-16 10:15:00,37,NA,6,32,600,5
2014-12-16 10:30:00,37,NA,6,32,600,5
2014-12-16 10:45:00,37,NA,6,32,600,5
2014-12-16 11:00:00,25,NA,4,32,500,5
2014-12-16 11:15:00,25,NA,4,32,500,5
2014-12-16 11:30:00,25,NA,4,32,500,5
2014-12-16 11:45:00,25,NA,4,32,500,5
2014-12-16 12:00:00,21,NA,4,33,500,4
2014-12-16 12:15:00,21,NA,4,33,500,4
2014-12-16 12:30:00,21,NA,4,33,500,4
2014-12-16 12:45:00,21,NA,4,33,500,4
2014-12-16 13:00:00,23,NA,4,32,500,4
2014-12-16 13:15:00,23,NA,4,32,500,4
2014-12-16 13:30:00,23,NA,4,32,500,4
2014-12-16 13:45:00,23,NA,4,32,500,4
2014-12-16 14:00:00,17,NA,4,32,500,4
2014-12-16 14:15:00,17,NA,4,32,500,4
2014-12-16 14:30:00,17,NA,4,32,500,4
2014-12-16 14:45:00,17,NA,4,32,500,4
2014-12-16 15:00:00,21,NA,4,31,500,5
2014-12-16 15:15:00,21,NA,4,31,500,5
2014-12-16 15:30:00,21,NA,4,31,500,5
2014-12-16 15:45:00,21,NA,4,31,500,5
2014-12-16 16:00:00,21,NA,5,31,500,5
2014-12-16 16:15:00,21,NA,5,31,500,5
2014-12-16 16:30:00,21,NA,5,31,500,5
2014-12-16 16:45:00,21,NA,5,31,500,5
2014-12-16 17:00:00,17,NA,4,31,500,5
2014-12-16 17:15:00,17,NA,4,31,500,5
2014-12-16 17:30:00,17,NA,4,31,500,5
2014-12-16 17:45:00,17,NA,4,31,500,5
2014-12-16 18:00:00,21,NA,4,30,500,5
2014-12-16 18:15:00,21,NA,4,30,500,5
2014-12-16 18:30:00,21,NA,4,30,500,5
2014-12-16 18:45:00,21,NA,4,30,500,5
2014-12-16 19:00:00,15,NA,4,28,500,7
2014-12-16 19:15:00,15,NA,4,28,500,7
2014-12-16 19:30:00,15,NA,4,28,500,7
2014-12-16 19:45:00,15,NA,4,28,500,7
2014-12-16 20:00:00,15,NA,4,29,500,7
2014-12-16 20:15:00,15,NA,4,29,500,7
2014-12-16 20:30:00,15,NA,4,29,500,7
2014-12-16 20:45:00,15,NA,4,29,500,7
2014-12-16 21:00:00,9,NA,4,32,400,5
2014-12-16 21:15:00,9,NA,4,32,400,5
2014-12-16 21:30:00,9,NA,4,32,400,5
2014-12-16 21:45:00,9,NA,4,32,400,5
2014-12-16 22:00:00,9,NA,4,33,500,4
2014-12-16 22:15:00,9,NA,4,33,500,4
2014-12-16 22:30:00,9,NA,4,33,500,4
2014-12-16 22:45:00,9,NA,4,33,500,4
2014-12-16 23:00:00,9,NA,4,33,500,3
2014-12-16 23:15:00,9,NA,4,33,500,3
2014-12-16 23:30:00,9,NA,4,33,500,3
2014-12-16 23:45:00,9,NA,4,33,500,3
2014-12-17 00:00:00,15,NA,4,30,500,4
2014-12-17 00:15:00,15,NA,4,30,500,4
2014-12-17 00:30:00,15,NA,4,30,500,4
2014-12-17 00:45:00,15,NA,4,30,500,4
2014-12-17 01:00:00,13,NA,5,30,500,4
2014-12-17 01:15:00,13,NA,5,30,500,4
2014-12-17 01:30:00,13,NA,5,30,500,4
2014-12-17 01:45:00,13,NA,5,30,500,4
2014-12-17 02:00:00,15,NA,4,30,500,3
2014-12-17 02:15:00,15,NA,4,30,500,3
2014-12-17 02:30:00,15,NA,4,30,500,3
2014-12-17 02:45:00,15,NA,4,30,500,3
2014-12-17 03:00:00,19,NA,4,31,500,3
2014-12-17 03:15:00,19,NA,4,31,500,3
2014-12-17 03:30:00,19,NA,4,31,500,3
2014-12-17 03:45:00,19,NA,4,31,500,3
2014-12-17 04:00:00,19,NA,4,31,500,3
2014-12-17 04:15:00,19,NA,4,31,500,3
2014-12-17 04:30:00,19,NA,4,31,500,3
2014-12-17 04:45:00,19,NA,4,31,500,3
2014-12-17 05:00:00,23,NA,4,30,500,4
2014-12-17 05:15:00,23,NA,4,30,500,4
2014-12-17 05:30:00,23,NA,4,30,500,4
2014-12-17 05:45:00,23,NA,4,30,500,4
2014-12-17 06:00:00,23,NA,4,29,500,4
2014-12-17 06:15:00,23,NA,4,29,500,4
2014-12-17 06:30:00,23,NA,4,29,500,4
2014-12-17 06:45:00,23,NA,4,29,500,4
2014-12-17 07:00:00,21,NA,4,28,500,7
2014-12-17 07:15:00,21,NA,4,28,500,7
2014-12-17 07:30:00,21,NA,4,28,500,7
2014-12-17 07:45:00,21,NA,4,28,500,7
2014-12-17 08:00:00,25,NA,4,27,500,8
2014-12-17 08:15:00,25,NA,4,27,500,8
2014-12-17 08:30:00,25,NA,4,27,500,8
2014-12-17 08:45:00,25,NA,4,27,500,8
2014-12-17 09:00:00,17,NA,5,29,500,7
2014-12-17 09:15:00,17,NA,5,29,500,7
2014-12-17 09:30:00,17,NA,5,29,500,7
2014-12-17 09:45:00,17,NA,5,29,500,7
2014-12-17 10:00:00,23,NA,5,29,500,6
2014-12-17 10:15:00,23,NA,5,29,500,6
2014-12-17 10:30:00,23,NA,5,29,500,6
2014-12-17 10:45:00,23,NA,5,29,500,6
2014-12-17 11:00:00,21,NA,5,27,500,9
2014-12-17 11:15:00,21,NA,5,27,500,9
2014-12-17 11:30:00,21,NA,5,27,500,9
2014-12-17 11:45:00,21,NA,5,27,500,9
2014-12-17 12:00:00,21,NA,5,25,500,12
2014-12-17 12:15:00,21,NA,5,25,500,12
2014-12-17 12:30:00,21,NA,5,25,500,12
2014-12-17 12:45:00,21,NA,5,25,500,12
2014-12-17 13:00:00,21,NA,5,30,500,7
2014-12-17 13:15:00,21,NA,5,30,500,7
2014-12-17 13:30:00,21,NA,5,30,500,7
2014-12-17 13:45:00,21,NA,5,30,500,7
2014-12-17 14:00:00,19,NA,5,31,500,6
2014-12-17 14:15:00,19,NA,5,31,500,6
2014-12-17 14:30:00,19,NA,5,31,500,6
2014-12-17 14:45:00,19,NA,5,31,500,6
2014-12-17 15:00:00,23,NA,4,31,500,6
2014-12-17 15:15:00,23,NA,4,31,500,6
2014-12-17 15:30:00,23,NA,4,31,500,6
2014-12-17 15:45:00,23,NA,4,31,500,6
2014-12-17 16:00:00,13,NA,4,32,500,7
2014-12-17 16:15:00,13,NA,4,32,500,7
2014-12-17 16:30:00,13,NA,4,32,500,7
2014-12-17 16:45:00,13,NA,4,32,500,7
2014-12-17 17:00:00,19,NA,4,33,500,7
2014-12-17 17:15:00,19,NA,4,33,500,7
2014-12-17 17:30:00,19,NA,4,33,500,7
2014-12-17 17:45:00,19,NA,4,33,500,7
2014-12-17 18:00:00,13,NA,4,32,500,7
2014-12-17 18:15:00,13,NA,4,32,500,7
2014-12-17 18:30:00,13,NA,4,32,500,7
2014-12-17 18:45:00,13,NA,4,32,500,7
2014-12-17 19:00:00,19,NA,4,33,400,6
2014-12-17 19:15:00,19,NA,4,33,400,6
2014-12-17 19:30:00,19,NA,4,33,400,6
2014-12-17 19:45:00,19,NA,4,33,400,6
2014-12-17 20:00:00,15,NA,4,34,400,5
2014-12-17 20:15:00,15,NA,4,34,400,5
2014-12-17 20:30:00,15,NA,4,34,400,5
2014-12-17 20:45:00,15,NA,4,34,400,5
2014-12-17 21:00:00,13,NA,4,34,400,4
2014-12-17 21:15:00,13,NA,4,34,400,4
2014-12-17 21:30:00,13,NA,4,34,400,4
2014-12-17 21:45:00,13,NA,4,34,400,4
2014-12-17 22:00:00,15,NA,4,33,400,5
2014-12-17 22:15:00,15,NA,4,33,400,5
2014-12-17 22:30:00,15,NA,4,33,400,5
2014-12-17 22:45:00,15,NA,4,33,400,5
2014-12-17 23:00:00,15,NA,4,34,400,4
2014-12-17 23:15:00,15,NA,4,34,400,4
2014-12-17 23:30:00,15,NA,4,34,400,4
2014-12-17 23:45:00,15,NA,4,34,400,4
2014-12-18 00:00:00,17,NA,4,35,400,4
2014-12-18 00:15:00,17,NA,4,35,400,4
2014-12-18 00:30:00,17,NA,4,35,400,4
2014-12-18 00:45:00,17,NA,4,35,400,4
2014-12-18 01:00:00,13,NA,4,35,400,4
2014-12-18 01:15:00,13,NA,4,35,400,4
2014-12-18 01:30:00,13,NA,4,35,400,4
2014-12-18 01:45:00,13,NA,4,35,400,4
2014-12-18 02:00:00,17,NA,4,36,400,3
2014-12-18 02:15:00,17,NA,4,36,400,3
2014-12-18 02:30:00,17,NA,4,36,400,3
2014-12-18 02:45:00,17,NA,4,36,400,3
2014-12-18 03:00:00,21,NA,4,36,400,3
2014-12-18 03:15:00,21,NA,4,36,400,3
2014-12-18 03:30:00,21,NA,4,36,400,3
2014-12-18 03:45:00,21,NA,4,36,400,3
2014-12-18 04:00:00,17,NA,4,37,400,3
2014-12-18 04:15:00,17,NA,4,37,400,3
2014-12-18 04:30:00,17,NA,4,37,400,3
2014-12-18 04:45:00,17,NA,4,37,400,3
2014-12-18 05:00:00,15,NA,4,34,400,6
2014-12-18 05:15:00,15,NA,4,34,400,6
2014-12-18 05:30:00,15,NA,4,34,400,6
2014-12-18 05:45:00,15,NA,4,34,400,6
2014-12-18 06:00:00,13,NA,4,34,400,8
2014-12-18 06:15:00,13,NA,4,34,400,8
2014-12-18 06:30:00,13,NA,4,34,400,8
2014-12-18 06:45:00,13,NA,4,34,400,8
2014-12-18 07:00:00,13,NA,4,32,400,12
2014-12-18 07:15:00,13,NA,4,32,400,12
2014-12-18 07:30:00,13,NA,4,32,400,12
2014-12-18 07:45:00,13,NA,4,32,400,12
2014-12-18 08:00:00,15,NA,4,33,400,13
2014-12-18 08:15:00,15,NA,4,33,400,13
2014-12-18 08:30:00,15,NA,4,33,400,13
2014-12-18 08:45:00,15,NA,4,33,400,13
2014-12-18 09:00:00,7,NA,4,39,500,5
2014-12-18 09:15:00,7,NA,4,39,500,5
2014-12-18 09:30:00,7,NA,4,39,500,5
2014-12-18 09:45:00,7,NA,4,39,500,5
2014-12-18 10:00:00,9,NA,4,40,500,4
2014-12-18 10:15:00,9,NA,4,40,500,4
2014-12-18 10:30:00,9,NA,4,40,500,4
2014-12-18 10:45:00,9,NA,4,40,500,4
2014-12-18 11:00:00,9,NA,4,40,500,4
2014-12-18 11:15:00,9,NA,4,40,500,4
2014-12-18 11:30:00,9,NA,4,40,500,4
2014-12-18 11:45:00,9,NA,4,40,500,4
2014-12-18 12:00:00,7,NA,4,40,500,4
2014-12-18 12:15:00,7,NA,4,40,500,4
2014-12-18 12:30:00,7,NA,4,40,500,4
2014-12-18 12:45:00,7,NA,4,40,500,4
2014-12-18 13:00:00,9,NA,4,41,500,3
2014-12-18 13:15:00,9,NA,4,41,500,3
2014-12-18 13:30:00,9,NA,4,41,500,3
2014-12-18 13:45:00,9,NA,4,41,500,3
2014-12-18 14:00:00,19,NA,6,43,600,5
2014-12-18 14:15:00,19,NA,6,43,600,5
2014-12-18 14:30:00,19,NA,6,43,600,5
2014-12-18 14:45:00,19,NA,6,43,600,5
2014-12-18 15:00:00,25,NA,6,43,600,8
2014-12-18 15:15:00,25,NA,6,43,600,8
2014-12-18 15:30:00,25,NA,6,43,600,8
2014-12-18 15:45:00,25,NA,6,43,600,8
2014-12-18 16:00:00,33,NA,6,39,600,11
2014-12-18 16:15:00,33,NA,6,39,600,11
2014-12-18 16:30:00,33,NA,6,39,600,11
2014-12-18 16:45:00,33,NA,6,39,600,11
2014-12-18 17:00:00,37,NA,NA,NA,NA,NA
2014-12-18 17:15:00,37,NA,NA,NA,NA,NA
2014-12-18 17:30:00,37,NA,NA,NA,NA,NA
2014-12-18 17:45:00,37,NA,NA,NA,NA,NA
2014-12-18 18:00:00,29,NA,6,27,700,23
2014-12-18 18:15:00,29,NA,6,27,700,23
2014-12-18 18:30:00,29,NA,6,27,700,23
2014-12-18 18:45:00,29,NA,6,27,700,23
2014-12-18 19:00:00,33,NA,5,12,900,40
2014-12-18 19:15:00,33,NA,5,12,900,40
2014-12-18 19:30:00,33,NA,5,12,900,40
2014-12-18 19:45:00,33,NA,5,12,900,40
2014-12-18 20:00:00,31,NA,4,11,800,39
2014-12-18 20:15:00,31,NA,4,11,800,39
2014-12-18 20:30:00,31,NA,4,11,800,39
2014-12-18 20:45:00,31,NA,4,11,800,39
2014-12-18 21:00:00,43,NA,4,10,800,33
2014-12-18 21:15:00,43,NA,4,10,800,33
2014-12-18 21:30:00,43,NA,4,10,800,33
2014-12-18 21:45:00,43,NA,4,10,800,33
2014-12-18 22:00:00,39,NA,3,13,700,26
2014-12-18 22:15:00,39,NA,3,13,700,26
2014-12-18 22:30:00,39,NA,3,13,700,26
2014-12-18 22:45:00,39,NA,3,13,700,26
2014-12-18 23:00:00,31,NA,3,17,600,19
2014-12-18 23:15:00,31,NA,3,17,600,19
2014-12-18 23:30:00,31,NA,3,17,600,19
2014-12-18 23:45:00,31,NA,3,17,600,19
2014-12-19 00:00:00,27,NA,3,20,600,14
2014-12-19 00:15:00,27,NA,3,20,600,14
2014-12-19 00:30:00,27,NA,3,20,600,14
2014-12-19 00:45:00,27,NA,3,20,600,14
2014-12-19 01:00:00,29,NA,3,21,600,11
2014-12-19 01:15:00,29,NA,3,21,600,11
2014-12-19 01:30:00,29,NA,3,21,600,11
2014-12-19 01:45:00,29,NA,3,21,600,11
2014-12-19 02:00:00,31,NA,3,22,600,10
2014-12-19 02:15:00,31,NA,3,22,600,10
2014-12-19 02:30:00,31,NA,3,22,600,10
2014-12-19 02:45:00,31,NA,3,22,600,10
2014-12-19 03:00:00,27,NA,3,22,600,10
2014-12-19 03:15:00,27,NA,3,22,600,10
2014-12-19 03:30:00,27,NA,3,22,600,10
2014-12-19 03:45:00,27,NA,3,22,600,10
2014-12-19 04:00:00,27,NA,3,20,600,12
2014-12-19 04:15:00,27,NA,3,20,600,12
2014-12-19 04:30:00,27,NA,3,20,600,12
2014-12-19 04:45:00,27,NA,3,20,600,12
2014-12-19 05:00:00,29,NA,3,19,600,13
2014-12-19 05:15:00,29,NA,3,19,600,13
2014-12-19 05:30:00,29,NA,3,19,600,13
2014-12-19 05:45:00,29,NA,3,19,600,13
2014-12-19 06:00:00,23,NA,3,15,600,17
2014-12-19 06:15:00,23,NA,3,15,600,17
2014-12-19 06:30:00,23,NA,3,15,600,17
2014-12-19 06:45:00,23,NA,3,15,600,17
2014-12-19 07:00:00,29,NA,3,14,600,19
2014-12-19 07:15:00,29,NA,3,14,600,19
2014-12-19 07:30:00,29,NA,3,14,600,19
2014-12-19 07:45:00,29,NA,3,14,600,19
2014-12-19 08:00:00,29,NA,4,14,600,19
2014-12-19 08:15:00,29,NA,4,14,600,19
2014-12-19 08:30:00,29,NA,4,14,600,19
2014-12-19 08:45:00,29,NA,4,14,600,19
2014-12-19 09:00:00,31,NA,4,19,600,14
2014-12-19 09:15:00,31,NA,4,19,600,14
2014-12-19 09:30:00,31,NA,4,19,600,14
2014-12-19 09:45:00,31,NA,4,19,600,14
2014-12-19 10:00:00,35,NA,4,22,600,13
2014-12-19 10:15:00,35,NA,4,22,600,13
2014-12-19 10:30:00,35,NA,4,22,600,13
2014-12-19 10:45:00,35,NA,4,22,600,13
2014-12-19 11:00:00,37,NA,4,25,600,12
2014-12-19 11:15:00,37,NA,4,25,600,12
2014-12-19 11:30:00,37,NA,4,25,600,12
2014-12-19 11:45:00,37,NA,4,25,600,12
2014-12-19 12:00:00,35,NA,5,25,600,14
2014-12-19 12:15:00,35,NA,5,25,600,14
2014-12-19 12:30:00,35,NA,5,25,600,14
2014-12-19 12:45:00,35,NA,5,25,600,14
2014-12-19 13:00:00,33,NA,5,23,600,19
2014-12-19 13:15:00,33,NA,5,23,600,19
2014-12-19 13:30:00,33,NA,5,23,600,19
2014-12-19 13:45:00,33,NA,5,23,600,19
2014-12-19 14:00:00,35,NA,5,19,600,22
2014-12-19 14:15:00,35,NA,5,19,600,22
2014-12-19 14:30:00,35,NA,5,19,600,22
2014-12-19 14:45:00,35,NA,5,19,600,22
2014-12-19 15:00:00,37,NA,5,15,600,25
2014-12-19 15:15:00,37,NA,5,15,600,25
2014-12-19 15:30:00,37,NA,5,15,600,25
2014-12-19 15:45:00,37,NA,5,15,600,25
2014-12-19 16:00:00,37,NA,5,12,700,31
2014-12-19 16:15:00,37,NA,5,12,700,31
2014-12-19 16:30:00,37,NA,5,12,700,31
2014-12-19 16:45:00,37,NA,5,12,700,31
2014-12-19 17:00:00,47,NA,5,9,700,34
2014-12-19 17:15:00,47,NA,5,9,700,34
2014-12-19 17:30:00,47,NA,5,9,700,34
2014-12-19 17:45:00,47,NA,5,9,700,34
2014-12-19 18:00:00,45,NA,5,9,800,36
2014-12-19 18:15:00,45,NA,5,9,800,36
2014-12-19 18:30:00,45,NA,5,9,800,36
2014-12-19 18:45:00,45,NA,5,9,800,36
2014-12-19 19:00:00,51,NA,5,7,800,34
2014-12-19 19:15:00,51,NA,5,7,800,34
2014-12-19 19:30:00,51,NA,5,7,800,34
2014-12-19 19:45:00,51,NA,5,7,800,34
2014-12-19 20:00:00,53,NA,4,7,800,31
2014-12-19 20:15:00,53,NA,4,7,800,31
2014-12-19 20:30:00,53,NA,4,7,800,31
2014-12-19 20:45:00,53,NA,4,7,800,31
2014-12-19 21:00:00,47,NA,4,8,800,29
2014-12-19 21:15:00,47,NA,4,8,800,29
2014-12-19 21:30:00,47,NA,4,8,800,29
2014-12-19 21:45:00,47,NA,4,8,800,29
2014-12-19 22:00:00,41,NA,4,8,700,27
2014-12-19 22:15:00,41,NA,4,8,700,27
2014-12-19 22:30:00,41,NA,4,8,700,27
2014-12-19 22:45:00,41,NA,4,8,700,27
2014-12-19 23:00:00,41,NA,3,13,700,20
2014-12-19 23:15:00,41,NA,3,13,700,20
2014-12-19 23:30:00,41,NA,3,13,700,20
2014-12-19 23:45:00,41,NA,3,13,700,20
2014-12-20 00:00:00,33,NA,3,16,600,15
2014-12-20 00:15:00,33,NA,3,16,600,15
2014-12-20 00:30:00,33,NA,3,16,600,15
2014-12-20 00:45:00,33,NA,3,16,600,15
2014-12-20 01:00:00,29,NA,4,12,700,17
2014-12-20 01:15:00,29,NA,4,12,700,17
2014-12-20 01:30:00,29,NA,4,12,700,17
2014-12-20 01:45:00,29,NA,4,12,700,17
2014-12-20 02:00:00,23,NA,4,10,700,20
2014-12-20 02:15:00,23,NA,4,10,700,20
2014-12-20 02:30:00,23,NA,4,10,700,20
2014-12-20 02:45:00,23,NA,4,10,700,20
2014-12-20 03:00:00,31,NA,4,10,700,19
2014-12-20 03:15:00,31,NA,4,10,700,19
2014-12-20 03:30:00,31,NA,4,10,700,19
2014-12-20 03:45:00,31,NA,4,10,700,19
2014-12-20 04:00:00,29,NA,3,10,700,18
2014-12-20 04:15:00,29,NA,3,10,700,18
2014-12-20 04:30:00,29,NA,3,10,700,18
2014-12-20 04:45:00,29,NA,3,10,700,18
2014-12-20 05:00:00,29,NA,4,9,700,19
2014-12-20 05:15:00,29,NA,4,9,700,19
2014-12-20 05:30:00,29,NA,4,9,700,19
2014-12-20 05:45:00,29,NA,4,9,700,19
2014-12-20 06:00:00,25,NA,4,7,700,21
2014-12-20 06:15:00,25,NA,4,7,700,21
2014-12-20 06:30:00,25,NA,4,7,700,21
2014-12-20 06:45:00,25,NA,4,7,700,21
2014-12-20 07:00:00,27,NA,4,7,900,27
2014-12-20 07:15:00,27,NA,4,7,900,27
2014-12-20 07:30:00,27,NA,4,7,900,27
2014-12-20 07:45:00,27,NA,4,7,900,27
2014-12-20 08:00:00,33,NA,5,7,1000,36
2014-12-20 08:15:00,33,NA,5,7,1000,36
2014-12-20 08:30:00,33,NA,5,7,1000,36
2014-12-20 08:45:00,33,NA,5,7,1000,36
2014-12-20 09:00:00,43,NA,6,11,1200,35
2014-12-20 09:15:00,43,NA,6,11,1200,35
2014-12-20 09:30:00,43,NA,6,11,1200,35
2014-12-20 09:45:00,43,NA,6,11,1200,35
2014-12-20 10:00:00,79,NA,7,26,800,12
2014-12-20 10:15:00,79,NA,7,26,800,12
2014-12-20 10:30:00,79,NA,7,26,800,12
2014-12-20 10:45:00,79,NA,7,26,800,12
2014-12-20 11:00:00,81,NA,6,35,600,6
2014-12-20 11:15:00,81,NA,6,35,600,6
2014-12-20 11:30:00,81,NA,6,35,600,6
2014-12-20 11:45:00,81,NA,6,35,600,6
2014-12-20 12:00:00,47,NA,5,37,600,5
2014-12-20 12:15:00,47,NA,5,37,600,5
2014-12-20 12:30:00,47,NA,5,37,600,5
2014-12-20 12:45:00,47,NA,5,37,600,5
2014-12-20 13:00:00,41,NA,4,36,500,4
2014-12-20 13:15:00,41,NA,4,36,500,4
2014-12-20 13:30:00,41,NA,4,36,500,4
2014-12-20 13:45:00,41,NA,4,36,500,4
2014-12-20 14:00:00,21,NA,4,34,500,5
2014-12-20 14:15:00,21,NA,4,34,500,5
2014-12-20 14:30:00,21,NA,4,34,500,5
2014-12-20 14:45:00,21,NA,4,34,500,5
2014-12-20 15:00:00,23,NA,4,35,500,3
2014-12-20 15:15:00,23,NA,4,35,500,3
2014-12-20 15:30:00,23,NA,4,35,500,3
2014-12-20 15:45:00,23,NA,4,35,500,3
2014-12-20 16:00:00,23,NA,4,34,500,4
2014-12-20 16:15:00,23,NA,4,34,500,4
2014-12-20 16:30:00,23,NA,4,34,500,4
2014-12-20 16:45:00,23,NA,4,34,500,4
2014-12-20 17:00:00,23,NA,4,34,500,5
2014-12-20 17:15:00,23,NA,4,34,500,5
2014-12-20 17:30:00,23,NA,4,34,500,5
2014-12-20 17:45:00,23,NA,4,34,500,5
2014-12-20 18:00:00,21,NA,4,33,500,4
2014-12-20 18:15:00,21,NA,4,33,500,4
2014-12-20 18:30:00,21,NA,4,33,500,4
2014-12-20 18:45:00,21,NA,4,33,500,4
2014-12-20 19:00:00,23,NA,4,32,500,4
2014-12-20 19:15:00,23,NA,4,32,500,4
2014-12-20 19:30:00,23,NA,4,32,500,4
2014-12-20 19:45:00,23,NA,4,32,500,4
2014-12-20 20:00:00,19,NA,4,32,500,3
2014-12-20 20:15:00,19,NA,4,32,500,3
2014-12-20 20:30:00,19,NA,4,32,500,3
2014-12-20 20:45:00,19,NA,4,32,500,3
2014-12-20 21:00:00,15,NA,4,32,500,3
2014-12-20 21:15:00,15,NA,4,32,500,3
2014-12-20 21:30:00,15,NA,4,32,500,3
2014-12-20 21:45:00,15,NA,4,32,500,3
2014-12-20 22:00:00,15,NA,4,30,500,4
2014-12-20 22:15:00,15,NA,4,30,500,4
2014-12-20 22:30:00,15,NA,4,30,500,4
2014-12-20 22:45:00,15,NA,4,30,500,4
2014-12-20 23:00:00,19,NA,4,29,500,4
2014-12-20 23:15:00,19,NA,4,29,500,4
2014-12-20 23:30:00,19,NA,4,29,500,4
2014-12-20 23:45:00,19,NA,4,29,500,4
2014-12-21 00:00:00,17,NA,4,29,500,3
2014-12-21 00:15:00,17,NA,4,29,500,3
2014-12-21 00:30:00,17,NA,4,29,500,3
2014-12-21 00:45:00,17,NA,4,29,500,3
2014-12-21 01:00:00,19,NA,4,29,500,3
2014-12-21 01:15:00,19,NA,4,29,500,3
2014-12-21 01:30:00,19,NA,4,29,500,3
2014-12-21 01:45:00,19,NA,4,29,500,3
2014-12-21 02:00:00,19,NA,4,28,500,4
2014-12-21 02:15:00,19,NA,4,28,500,4
2014-12-21 02:30:00,19,NA,4,28,500,4
2014-12-21 02:45:00,19,NA,4,28,500,4
2014-12-21 03:00:00,19,NA,4,28,500,3
2014-12-21 03:15:00,19,NA,4,28,500,3
2014-12-21 03:30:00,19,NA,4,28,500,3
2014-12-21 03:45:00,19,NA,4,28,500,3
2014-12-21 04:00:00,19,NA,4,25,500,3
2014-12-21 04:15:00,19,NA,4,25,500,3
2014-12-21 04:30:00,19,NA,4,25,500,3
2014-12-21 04:45:00,19,NA,4,25,500,3
2014-12-21 05:00:00,17,NA,4,21,600,8
2014-12-21 05:15:00,17,NA,4,21,600,8
2014-12-21 05:30:00,17,NA,4,21,600,8
2014-12-21 05:45:00,17,NA,4,21,600,8
2014-12-21 06:00:00,11,NA,4,21,600,9
2014-12-21 06:15:00,11,NA,4,21,600,9
2014-12-21 06:30:00,11,NA,4,21,600,9
2014-12-21 06:45:00,11,NA,4,21,600,9
2014-12-21 07:00:00,21,NA,4,25,500,5
2014-12-21 07:15:00,21,NA,4,25,500,5
2014-12-21 07:30:00,21,NA,4,25,500,5
2014-12-21 07:45:00,21,NA,4,25,500,5
2014-12-21 08:00:00,21,NA,4,26,500,5
2014-12-21 08:15:00,21,NA,4,26,500,5
2014-12-21 08:30:00,21,NA,4,26,500,5
2014-12-21 08:45:00,21,NA,4,26,500,5
2014-12-21 09:00:00,21,NA,5,27,600,3
2014-12-21 09:15:00,21,NA,5,27,600,3
