"date","Total","Nucleation","Aitken","Accumulation","T.gDp","N.gDp","A.gDp","Acc.gDp","clearsky.mark","SRAD","SRAD.clearsky","clearsky.id","ws","wd","temperature","RH","pressure","RAIN.F","so2","o3","co","no2","CS","h2so4.proxy","J","net.dNdt","net.coagS","net.GR","GR","GR_model_1to3","GR_model_3to7","GR_model_7to25","GR_model_1to25","GR_model_3to25","GR_h2so4_1to3","GR_h2so4_3to7","GR_h2so4_7to25","GR_h2so4_1to25","GR_h2so4_3to25","GR_coagS_coagSrc_1to3","GR_coagS_coagSrc_3to7","GR_coagS_coagSrc_7to25","GR_coagS_coagSrc_1to25","GR_coagS_coagSrc_3to25","GR_coag_1to3","GR_coag_3to7","GR_coag_7to25","GR_coag_1to25","GR_coag_3to25","air_vis","air_mfp","D.h2so4","CS.const","A.fuchs","dmax.h2so4","so2.ug","so2.molec","CoagS_1to3","CoagS_3to7","CoagS_7to25","CoagS_1to25","CoagS_3to25","CoagSrc_1to3","CoagSrc_3to7","CoagSrc_7to25","CoagSrc_1to25","CoagSrc_3to25","coagN2","Cv","Q","P","sp","c_mu","b11","M","A","k","h2so4.const","L_gamma","L","gamma","gam.N1","OxOrg_capacity","OxOrg_a-phellandrene","OxOrg_a-pinene","OxOrg_a-terpinene","OxOrg_b-phellandrene","OxOrg_b-pinene","OxOrg_limonene","OxOrg_terpinolene","OxOrg_y-terpinene","I","n","gamma_T","exp_Gibbs","gamma_T_const","MT.proxy","OxOrg.proxy","OH.proxy","pm25","pm10"
2014-12-31 16:45:00,3197.10152096533,1042.57021195618,1441.34168915452,713.189619854631,44.99760838738,16.8014679816776,53.041727738729,136.229743451945,1,63.9,24.5930643804573,1,3.1,340,2.8,50,1011,NA,5,37,600,5,0.0060377,5053122.69311269,NA,-0.255169950033831,0.0320649617024508,NA,NA,0.88760850150993,0.610847658466009,0.482061672869049,0.537859116180551,0.502227990227017,0.881793871988968,0.605225921471779,0.460278905547989,0.532237379186322,0.496606253232788,0.000192892526732158,NA,0.000128816214473277,NA,NA,0.0056217369942293,0.0056217369942293,0.0216539511065862,0.0056217369942293,0.0056217369942293,1.72207281072875e-05,0.0619284215254017,0.117,0.735132680940012,42.2859515,18665162.7315447,13.1014314928425,123149284253.579,6.24122491284889e-05,6.24122491284889e-05,5.13596995865948e-05,6.24122491284889e-05,6.24122491284889e-05,1.14768888801455e-05,1.14768888801455e-05,1.14768888801455e-05,1.14768888801455e-05,1.14768888801455e-05,3.37237863196212e-05,NA,NA,NA,NA,176.072458105196,3.69535781944947e-10,26503137932170076160,1.39674496337697e-11,1.09654751351119,0.672190035527103,2.01856925144786,0.996807283839361,0.493818719929663,2495326.57996044,0.680771633012748,0.812119237471619,0.0815577471732764,3.27438910513774,0.207024002524764,0.102552567711589,0.246252029851023,0.498973072537,0.223305301694978,432.317185779924,0.392955753172284,0.0610453685643748,-26.9778430704497,31767358146.1079,0.0771332453206732,170969164.887943,7074226.00025747,NA,25
2014-12-31 17:00:00,2771.036961402,795.824175486211,1325.87842793097,649.334357984823,47.7173911198566,16.7581440334793,53.5973639577603,135.707331546385,1,5.6,3.00125183056557,1,2.9,320,2.2,49,1012,NA,4,36,600,6,0.0055004,NA,NA,0.159460883487844,0.0217311069066142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000171223685185452,NA,0.000114356468123761,NA,NA,0.00459559603857565,0.00459559603857565,0.0173429204506259,0.00459559603857565,0.00459559603857565,1.71906274451946e-05,0.06173270909104,0.117,0.735132680940012,38.4008343,18665162.7315447,10.481145194274,98519427402.863,5.54100200111534e-05,5.54100200111534e-05,4.55987630300081e-05,5.54100200111534e-05,5.54100200111534e-05,7.68012374482121e-06,7.68012374482121e-06,7.68012374482121e-06,7.68012374482121e-06,7.68012374482121e-06,3.01336079045292e-05,NA,NA,NA,NA,175.880936157899,3.69133821221982e-10,26560889458443194368,1.40987944728148e-11,1.09988228230703,0.0599653874852218,NA,NA,NA,NA,0.538992566807822,0.559138029246763,0.0300680139575687,3.15998778817456,0.0573638182744166,0.0269581101916554,0.0826611606833574,0.321011096656128,0.0747525172781254,NA,0.415723368162997,0.0554641882923831,-27.0757998165606,31833406496.1446,0.0736065771390951,43270453.2548206,1585133.8002153,NA,31
2014-12-31 17:15:00,2824.808167832,953.676392055314,1331.79724448388,539.334531292811,42.3944796175298,16.7143181893963,51.6019836141886,135.299396663498,1,5.6,NA,NA,2.9,320,2.2,49,1012,NA,4,36,600,6,0.0047966,NA,NA,0.319190972822178,0.0244818753407829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000162271202598261,NA,0.000108243635856112,NA,NA,0.0054683167277064,0.0054683167277064,0.020761796593834,0.0054683167277064,0.0054683167277064,1.71906274451946e-05,0.06173270909104,0.117,0.735132680940012,33.4902254,18665162.7315447,10.481145194274,98519427402.863,5.24876896527435e-05,5.24876896527435e-05,4.3139196170453e-05,5.24876896527435e-05,5.24876896527435e-05,1.0874063058835e-05,1.0874063058835e-05,1.0874063058835e-05,1.0874063058835e-05,1.0874063058835e-05,2.83134404791073e-05,NA,NA,NA,NA,175.880936157899,3.69133821221982e-10,26560889458443194368,1.40987944728148e-11,1.09988228230703,0.0610422515854597,NA,NA,NA,NA,0.618078371027341,0.641179755674623,0.0344798615628176,3.62364942460813,0.0657807501222952,0.0309136449356172,0.0947899445904888,0.368112712347781,0.0857208743769756,NA,0.418546517599883,0.0554641882923831,-27.0757998165606,31833406496.1446,0.0736065771390951,49619480.691076,1585133.8002153,NA,31
2014-12-31 17:30:00,2999.76439296227,1254.53318284676,1330.70440555766,414.526804557847,35.9459640827594,16.9131226931359,48.4873670348799,134.687297367855,1,5.6,NA,NA,2.9,320,2.2,49,1012,NA,4,36,600,6,0.0039713,NA,NA,0.0905738257122319,0.0308028759955653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000154863260644872,NA,0.000103471070764568,NA,NA,0.00624372318872475,0.00624372318872475,0.0244811225200948,0.00624372318872475,0.00624372318872475,1.71906274451946e-05,0.06173270909104,0.117,0.735132680940012,27.732539,18665162.7315447,10.481145194274,98519427402.863,5.00683330131745e-05,5.00683330131745e-05,4.12237939016649e-05,5.00683330131745e-05,5.00683330131745e-05,1.41765908737036e-05,1.41765908737036e-05,1.41765908737036e-05,1.41765908737036e-05,1.41765908737036e-05,2.67398807555092e-05,NA,NA,NA,NA,175.880936157899,3.69133821221982e-10,26560889458443194368,1.40987944728148e-11,1.09988228230703,0.0625591226561235,NA,NA,NA,NA,0.746524995459861,0.774427219315815,0.0416453312447337,4.37670204468949,0.0794510477769499,0.0373379974562943,0.114488819334409,0.444612453364733,0.103535050496462,NA,0.421906275608169,0.0554641882923831,-27.0757998165606,31833406496.1446,0.0736065771390951,59931206.6786229,1585133.8002153,NA,31
2014-12-31 17:45:00,3094.97035030773,1321.65169603372,1411.42076391207,361.897890361941,34.8492937586478,17.2714450926895,47.7542902668481,132.423050509636,1,5.6,NA,NA,2.9,320,2.2,49,1012,NA,4,36,600,6,0.0036917,NA,NA,0.0788728572156904,0.0330607618415199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000153671513703416,NA,0.000103360705580413,NA,NA,0.00529524892872001,0.00529524892872001,0.0217210726566946,0.00529524892872001,0.00529524892872001,1.71906274451946e-05,0.06173270909104,0.117,0.735132680940012,25.7831454,18665162.7315447,10.481145194274,98519427402.863,4.9703420623969e-05,4.9703420623969e-05,4.12064596846757e-05,4.9703420623969e-05,4.9703420623969e-05,1.01966447043014e-05,1.01966447043014e-05,1.01966447043014e-05,1.01966447043014e-05,1.01966447043014e-05,2.68032356885468e-05,NA,NA,NA,NA,175.880936157899,3.69133821221982e-10,26560889458443194368,1.40987944728148e-11,1.09988228230703,0.0631556875805756,NA,NA,NA,NA,0.803064906268046,0.833080373830186,0.0447994430674787,4.70818236315935,0.0854684687370591,0.0401658827364578,0.12315991229589,0.478286273545349,0.111376532772598,NA,0.423056779908618,0.0554641882923831,-27.0757998165606,31833406496.1446,0.0736065771390951,64470244.3543124,1585133.8002153,NA,31
2014-12-31 18:00:00,3298.00390088467,1363.06345354546,1614.55359099048,320.386856348732,34.3541490122701,17.9675514517382,45.4119066095241,132.688669412335,1,0,NA,NA,3.3,360,1.9,51,1012.8,NA,4,36,500,6,0.0035724,NA,NA,0.0221269761135793,0.0367874769657558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000157471069154484,NA,0.000107186627156151,NA,NA,0.00339418323365046,0.00339418323365046,0.0155701207604389,0.00339418323365046,0.00339418323365046,1.7175565818266e-05,0.0616167410338746,0.117,0.735132680940012,24.9065857,18665162.7315447,10.481145194274,98519427402.863,5.09783547977106e-05,5.09783547977106e-05,4.27801079122487e-05,5.09783547977106e-05,5.09783547977106e-05,4.19353464688156e-06,4.19353464688156e-06,4.19353464688156e-06,4.19353464688156e-06,4.19353464688156e-06,2.82015844817765e-05,NA,NA,NA,NA,175.785096933913,3.68932676630956e-10,26589859706898141184,1.41650377147695e-11,1.10154976053677,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.434400594080359,0.0528751872882199,-27.1249384533345,31875940752.9197,0.071904178972311,NA,NA,NA,27
2014-12-31 18:15:00,3390.87964230853,1362.07656346937,1730.25121902007,298.551859819085,34.518741453051,18.4402035670344,44.9070823746953,131.257252636358,1,0,NA,NA,3.3,360,1.9,51,1012.8,NA,4,36,500,6,0.0035176,NA,NA,0.0674104981999029,0.0384454239636895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000159459419516568,NA,0.000109335234620042,NA,NA,0.00206696135827583,0.00206696135827583,0.0111219132809539,0.00206696135827583,0.00206696135827583,1.7175565818266e-05,0.0616167410338746,0.117,0.735132680940012,24.5261243,18665162.7315447,10.481145194274,98519427402.863,5.16530678471238e-05,5.16530678471238e-05,4.36650954921647e-05,5.16530678471238e-05,5.16530678471238e-05,1.55515751381888e-06,1.55515751381888e-06,1.55515751381888e-06,1.55515751381888e-06,1.55515751381888e-06,2.90294044055328e-05,NA,NA,NA,NA,175.785096933913,3.68932676630956e-10,26589859706898141184,1.41650377147695e-11,1.10154976053677,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.434639250467794,0.0528751872882199,-27.1249384533345,31875940752.9197,0.071904178972311,NA,NA,NA,27
2014-12-31 18:30:00,3487.55196064333,1421.49127715279,1768.48308567332,297.577597817223,33.9349509451951,18.5499553932059,43.8136370456393,133.107532014003,1,0,NA,NA,3.3,360,1.9,51,1012.8,NA,4,36,500,6,0.0035228,NA,NA,-0.0249263182224369,0.0410073277256371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000162096046359569,NA,0.000111316930771468,NA,NA,0.00198290821076376,0.00198290821076376,0.0109002377469364,0.00198290821076376,0.00198290821076376,1.7175565818266e-05,0.0616167410338746,0.117,0.735132680940012,24.5629318,18665162.7315447,10.481145194274,98519427402.863,5.2509817054061e-05,5.2509817054061e-05,4.44586423324202e-05,5.2509817054061e-05,5.2509817054061e-05,1.43124799077988e-06,1.43124799077988e-06,1.43124799077988e-06,1.43124799077988e-06,1.43124799077988e-06,2.96075184488654e-05,NA,NA,NA,NA,175.785096933913,3.68932676630956e-10,26589859706898141184,1.41650377147695e-11,1.10154976053677,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.434616592980767,0.0528751872882199,-27.1249384533345,31875940752.9197,0.071904178972311,NA,NA,NA,27
2014-12-31 18:45:00,3598.96921538333,1397.41763164043,1867.37176821499,334.179815527917,34.8063701724858,18.6306950981126,43.5880903611886,135.109873118337,1,0,NA,NA,3.3,360,1.9,51,1012.8,NA,4,36,500,6,0.0038395,NA,NA,0.0102760646915469,0.0425260213085905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000170206139043185,NA,0.000116833417869283,NA,NA,0.00189346367203544,0.00189346367203544,0.0104147866382291,0.00189346367203544,0.00189346367203544,1.7175565818266e-05,0.0616167410338746,0.117,0.735132680940012,26.7701351,18665162.7315447,10.481145194274,98519427402.863,5.51412931933263e-05,5.51412931933263e-05,4.66639612363617e-05,5.51412931933263e-05,5.51412931933263e-05,1.3050393959897e-06,1.3050393959897e-06,1.3050393959897e-06,1.3050393959897e-06,1.3050393959897e-06,3.12095321297017e-05,NA,NA,NA,NA,175.785096933913,3.68932676630956e-10,26589859706898141184,1.41650377147695e-11,1.10154976053677,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.433241103826524,0.0528751872882199,-27.1249384533345,31875940752.9197,0.071904178972311,NA,NA,NA,27
2014-12-31 19:00:00,3802.64593654073,1404.88881062752,1976.43029642579,421.32682948742,35.8730640503272,18.7826346616396,42.6278364065887,138.138900937733,1,0,NA,NA,3.6,360,-0.6,75,1013.5,NA,4,38,500,4,0.0044702,NA,NA,0.141371337719115,0.0466127610718617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000184513877919758,NA,0.00012657937363507,NA,NA,0.00179189698431631,0.00179189698431631,0.00986907698532101,0.00179189698431631,0.00179189698431631,1.70497581072239e-05,0.0610145202867019,0.117,0.735132680940012,30.8599068,18665162.7315447,10.481145194274,98519427402.863,5.97824421207149e-05,5.97824421207149e-05,5.05594699207913e-05,5.97824421207149e-05,5.97824421207149e-05,1.1716527874758e-06,1.1716527874758e-06,1.1716527874758e-06,1.1716527874758e-06,1.1716527874758e-06,3.39781378160345e-05,NA,NA,NA,NA,174.98439541795,3.67252187450591e-10,26833758621839421440,1.47322549426545e-11,1.11544593040822,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.521387959987705,0.0351454457697612,-27.538633910917,32043932096.1127,0.0591652505174803,NA,NA,NA,23
2014-12-31 19:15:00,3958.08341122267,1531.67567138135,1951.42529036558,474.982449475734,35.5118635100405,18.9394991012645,41.6677896609896,139.79688640264,1,0,NA,NA,3.6,360,-0.6,75,1013.5,NA,4,38,500,4,0.0047741,NA,NA,0.0402321770575153,0.053306089763492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000192994220113777,NA,0.000132512228533114,NA,NA,0.00176581331789698,0.00176581331789698,0.00977006398905375,0.00176581331789698,0.00176581331789698,1.70497581072239e-05,0.0610145202867019,0.117,0.735132680940012,32.9562531,18665162.7315447,10.481145194274,98519427402.863,6.25325257906801e-05,6.25325257906801e-05,5.29305966736884e-05,6.25325257906801e-05,6.25325257906801e-05,1.13779082908062e-06,1.13779082908062e-06,1.13779082908062e-06,1.13779082908062e-06,1.13779082908062e-06,3.55592059258141e-05,NA,NA,NA,NA,174.98439541795,3.67252187450591e-10,26833758621839421440,1.47322549426545e-11,1.11544593040822,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.519480668936798,0.0351454457697612,-27.538633910917,32043932096.1127,0.0591652505174803,NA,NA,NA,23
2014-12-31 19:30:00,4241.10859536933,1561.55908232004,2132.51395618025,547.035556869047,36.0579303508299,19.3423119411029,39.9824781853944,142.636692306124,1,0,NA,NA,3.6,360,-0.6,75,1013.5,NA,4,38,500,4,0.0053178,NA,NA,-0.311833776370437,0.0597064889424459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000208807930194489,NA,0.000143572602395961,NA,NA,0.00141986516757429,0.00141986516757429,0.0079361589948082,0.00141986516757429,0.00141986516757429,1.70497581072239e-05,0.0610145202867019,0.117,0.735132680940012,36.70858,18665162.7315447,10.481145194274,98519427402.863,6.76674733628324e-05,6.76674733628324e-05,5.73542203708504e-05,6.76674733628324e-05,6.76674733628324e-05,7.35642926116227e-07,7.35642926116227e-07,7.35642926116227e-07,7.35642926116227e-07,7.35642926116227e-07,3.88894179630254e-05,NA,NA,NA,NA,174.98439541795,3.67252187450591e-10,26833758621839421440,1.47322549426545e-11,1.11544593040822,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51610296979135,0.0351454457697612,-27.538633910917,32043932096.1127,0.0591652505174803,NA,NA,NA,23
2014-12-31 19:45:00,4269.11676564857,1272.21363611034,2544.14280681051,452.760322727719,37.3338718449765,19.7297697068488,40.243377112894,146.979417206452,1,0,NA,NA,3.6,360,-0.6,75,1013.5,NA,4,38,500,4,0.0051402,NA,NA,0.0177812662014329,0.0493557961362662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000207738620361672,NA,0.000142960968905632,NA,NA,0.000948468401014903,0.000948468401014903,0.00533677947599896,0.000948468401014903,0.000948468401014903,1.70497581072239e-05,0.0610145202867019,0.117,0.735132680940012,35.4883483,18665162.7315447,10.481145194274,98519427402.863,6.73314555127631e-05,6.73314555127631e-05,5.71150058817827e-05,6.73314555127631e-05,6.73314555127631e-05,3.28260469370686e-07,3.28260469370686e-07,3.28260469370686e-07,3.28260469370686e-07,3.28260469370686e-07,3.93386612177479e-05,NA,NA,NA,NA,174.98439541795,3.67252187450591e-10,26833758621839421440,1.47322549426545e-11,1.11544593040822,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.517201456839882,0.0351454457697612,-27.538633910917,32043932096.1127,0.0591652505174803,NA,NA,NA,23
2014-12-31 20:00:00,4380.04142726127,1288.4935277325,2601.10904100657,490.438858522191,37.4749444171482,19.7576128948707,39.6758336544926,148.82500716756,1,0,NA,NA,3.9,360,-1.1,76,1014.1,0.1,4,35,500,6,0.0054224,NA,NA,-0.0036760483746712,0.051636668270561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000214532387273049,NA,0.000147589964994029,NA,NA,0.000962787669503142,0.000962787669503142,0.00541051456063127,0.000962787669503142,0.000962787669503142,1.70245332610871e-05,0.0608665540961101,0.117,0.735132680940012,37.344599,18665162.7315447,10.481145194274,98519427402.863,6.95338036313275e-05,6.95338036313275e-05,5.89645091688375e-05,6.95338036313275e-05,6.95338036313275e-05,3.38561263830506e-07,3.38561263830506e-07,3.38561263830506e-07,3.38561263830506e-07,3.38561263830506e-07,4.06382645738979e-05,NA,NA,NA,NA,174.823815045118,3.66915166009088e-10,26883076318258896896,1.48490369201876e-11,1.11822487797784,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53287701388441,0.0323739308322679,-27.6222853982231,32092352994.415,0.0569022216420091,NA,NA,NA,35
2014-12-31 20:15:00,3981.88454157467,1286.71144737087,2186.57288694459,508.60020725921,37.0995071005208,19.597420818098,39.1690665326105,147.647695813392,1,0,NA,NA,3.9,360,-1.1,76,1014.1,0.1,4,35,500,6,0.0051488,NA,NA,-0.188494442581547,0.0471080681061294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000197638946944928,NA,0.000135882982052323,NA,NA,0.0010457668901111,0.0010457668901111,0.00586061082464248,0.0010457668901111,0.0010457668901111,1.70245332610871e-05,0.0608665540961101,0.117,0.735132680940012,35.4574671,18665162.7315447,10.481145194274,98519427402.863,6.40547404914786e-05,6.40547404914786e-05,5.4285634953015e-05,6.40547404914786e-05,6.40547404914786e-05,3.99434895563012e-07,3.99434895563012e-07,3.99434895563012e-07,3.99434895563012e-07,3.99434895563012e-07,3.71710224799138e-05,NA,NA,NA,NA,174.823815045118,3.66915166009088e-10,26883076318258896896,1.48490369201876e-11,1.11822487797784,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.534685002504033,0.0323739308322679,-27.6222853982231,32092352994.415,0.0569022216420091,NA,NA,NA,35
2014-12-31 20:30:00,3360.07022050467,1114.45974970542,1756.06832912009,489.542141679155,37.9493752990213,19.5527650403462,39.7649179414678,145.223008816497,1,0,NA,NA,3.9,360,-1.1,76,1014.1,0.1,4,35,500,6,0.0046569,NA,NA,-0.17122176040023,0.035199167467813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000171425249872982,NA,0.000117708573994706,NA,NA,0.000904782382755466,0.000904782382755466,0.00507817619614288,0.000904782382755466,0.000904782382755466,1.70245332610871e-05,0.0608665540961101,0.117,0.735132680940012,32.0662909,18665162.7315447,10.481145194274,98519427402.863,5.55589384926496e-05,5.55589384926496e-05,4.70249452004835e-05,5.55589384926496e-05,5.55589384926496e-05,2.98995394971103e-07,2.98995394971103e-07,2.98995394971103e-07,2.98995394971103e-07,2.98995394971103e-07,3.20666376805088e-05,NA,NA,NA,NA,174.823815045118,3.66915166009088e-10,26883076318258896896,1.48490369201876e-11,1.11822487797784,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537966595715517,0.0323739308322679,-27.6222853982231,32092352994.415,0.0569022216420091,NA,NA,NA,35
2014-12-31 20:45:00,2905.937641278,960.307896969546,1443.49838306287,502.131361245582,40.2107454279498,19.3029068004906,42.570275072557,138.896173530188,1,0,NA,NA,3.9,360,-1.1,76,1014.1,0.1,4,35,500,6,0.0044398,NA,NA,-0.159068531138546,0.0271265536566627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000155354980405998,NA,0.000106327984272234,NA,NA,0.000903234969444069,0.000903234969444069,0.00503822694778048,0.000903234969444069,0.000903234969444069,1.70245332610871e-05,0.0608665540961101,0.117,0.735132680940012,30.5674312,18665162.7315447,10.481145194274,98519427402.863,5.03486773221851e-05,5.03486773221851e-05,4.24773413615634e-05,5.03486773221851e-05,5.03486773221851e-05,2.97973549673371e-07,2.97973549673371e-07,2.97973549673371e-07,2.97973549673371e-07,2.97973549673371e-07,2.87482863759896e-05,NA,NA,NA,NA,174.823815045118,3.66915166009088e-10,26883076318258896896,1.48490369201876e-11,1.11822487797784,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.539427773450789,0.0323739308322679,-27.6222853982231,32092352994.415,0.0569022216420091,NA,NA,NA,35
2014-12-31 21:00:00,2400.827682004,817.104155273463,1104.74429304376,478.97923368678,41.5658220077482,19.0231962136652,43.6932938934471,140.545942374218,1,0,NA,NA,2.9,360,-1.9,84,1014.2,NA,4,35,500,4,0.0040902,NA,NA,-0.0192486507567079,0.0196565226953081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000134124426129781,NA,9.1540363341275e-05,NA,NA,0.000901718488876867,0.000901718488876867,0.00499653835954939,0.000901718488876867,0.000901718488876867,1.6984129399024e-05,0.0606815839342672,0.117,0.735132680940012,28.0724535,18665162.7315447,10.481145194274,98519427402.863,4.34653500168455e-05,4.34653500168455e-05,3.65683290594731e-05,4.34653500168455e-05,4.34653500168455e-05,2.9717118011265e-07,2.9717118011265e-07,2.9717118011265e-07,2.9717118011265e-07,2.9717118011265e-07,2.45575499202192e-05,NA,NA,NA,NA,174.566579202206,3.66375286862868e-10,26962362810626109440,1.50382713039465e-11,1.12267067905308,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.570331067020982,0.0283447193784587,-27.756769234479,32142812558.0276,0.0534600360499249,NA,NA,NA,23
2014-12-31 21:15:00,2221.46604762333,800.122943609041,996.74551651811,424.597587496183,40.5415123598098,18.9196276890486,44.1202119026839,139.758890559887,1,0,NA,NA,2.9,360,-1.9,84,1014.2,NA,4,35,500,4,0.0036537,NA,NA,-0.099090058469097,0.0174752494091366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000122269894831152,NA,8.34802267787222e-05,NA,NA,0.000920446138354284,0.000920446138354284,0.00509528459494693,0.000920446138354284,0.000920446138354284,1.6984129399024e-05,0.0606815839342672,0.117,0.735132680940012,25.0765928,18665162.7315447,10.481145194274,98519427402.863,3.96214546873307e-05,3.96214546873307e-05,3.33473961445428e-05,3.96214546873307e-05,3.96214546873307e-05,3.09643166368392e-07,3.09643166368392e-07,3.09643166368392e-07,3.09643166368392e-07,3.09643166368392e-07,2.23153884464375e-05,NA,NA,NA,NA,174.566579202206,3.66375286862868e-10,26962362810626109440,1.50382713039465e-11,1.12267067905308,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.573648108824271,0.0283447193784587,-27.756769234479,32142812558.0276,0.0534600360499249,NA,NA,NA,23
2014-12-31 21:30:00,1963.314374312,708.649933120996,884.353342249128,370.311098941875,40.1911084177264,18.9672521822765,43.4808061727682,140.160903598134,1,0,NA,NA,2.9,360,-1.9,84,1014.2,NA,4,35,500,4,0.0031884,NA,NA,0.0273586325092491,0.0136190344425425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000107362252927838,NA,7.33381634717017e-05,NA,NA,0.000796348054077104,0.000796348054077104,0.00441192949856658,0.000796348054077104,0.000796348054077104,1.6984129399024e-05,0.0606815839342672,0.117,0.735132680940012,21.8835958,18665162.7315447,10.481145194274,98519427402.863,3.47909149385683e-05,3.47909149385683e-05,2.92961476202116e-05,3.47909149385683e-05,3.47909149385683e-05,2.31777132815718e-07,2.31777132815718e-07,2.31777132815718e-07,2.31777132815718e-07,2.31777132815718e-07,1.96261740053184e-05,NA,NA,NA,NA,174.566579202206,3.66375286862868e-10,26962362810626109440,1.50382713039465e-11,1.12267067905308,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.577226758413239,0.0283447193784587,-27.756769234479,32142812558.0276,0.0534600360499249,NA,NA,NA,23
2014-12-31 21:45:00,2104.821618792,731.86604704664,969.463918810546,403.491652934814,40.2723206159031,19.2232843085919,41.6259556041394,142.2573740797,1,0,NA,NA,2.9,360,-1.9,84,1014.2,NA,4,35,500,4,0.0034533,NA,NA,0.0312339599210063,0.0152344558152133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000115179957013929,NA,7.87537543902008e-05,NA,NA,0.000719477100105519,0.000719477100105519,0.00400594622998596,0.000719477100105519,0.000719477100105519,1.6984129399024e-05,0.0606815839342672,0.117,0.735132680940012,23.7017795,18665162.7315447,10.481145194274,98519427402.863,3.73273082754705e-05,3.73273082754705e-05,3.14610455765532e-05,3.73273082754705e-05,3.73273082754705e-05,1.89190223770663e-07,1.89190223770663e-07,1.89190223770663e-07,1.89190223770663e-07,1.89190223770663e-07,2.12018177578719e-05,NA,NA,NA,NA,174.566579202206,3.66375286862868e-10,26962362810626109440,1.50382713039465e-11,1.12267067905308,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.575183942330316,0.0283447193784587,-27.756769234479,32142812558.0276,0.0534600360499249,NA,NA,NA,23
