"date","pm10","pm25","o3","no2","co","so2"
2015-05-01 00:00:00,45,33,38,22,600,3
2015-05-01 01:00:00,43,35,36,21,700,3
2015-05-01 02:00:00,41,39,22,20,700,3
2015-05-01 03:00:00,39,37,15,19,700,3
2015-05-01 04:00:00,41,33,7,17,700,3
2015-05-01 05:00:00,37,37,5,16,700,3
2015-05-01 06:00:00,37,35,10,18,700,3
2015-05-01 07:00:00,43,39,17,18,700,3
2015-05-01 08:00:00,41,37,15,17,700,3
2015-05-01 09:00:00,47,35,19,20,700,3
2015-05-01 10:00:00,51,39,31,22,800,4
2015-05-01 11:00:00,53,43,52,26,800,5
2015-05-01 12:00:00,51,43,66,29,700,4
2015-05-01 13:00:00,43,37,71,30,700,4
2015-05-01 14:00:00,45,33,72,29,700,4
2015-05-01 15:00:00,49,33,61,28,700,3
2015-05-01 16:00:00,55,35,61,28,700,3
2015-05-01 17:00:00,43,35,60,28,700,3
2015-05-01 18:00:00,39,27,59,28,600,3
2015-05-01 19:00:00,43,31,54,27,600,3
2015-05-01 20:00:00,39,33,38,26,700,3
2015-05-01 21:00:00,51,37,40,26,700,3
2015-05-01 22:00:00,41,33,35,24,700,3
2015-05-01 23:00:00,49,35,27,23,700,3
2015-05-02 00:00:00,39,43,26,21,700,3
2015-05-02 01:00:00,47,39,16,21,700,3
2015-05-02 02:00:00,43,45,12,19,700,3
2015-05-02 03:00:00,43,37,9,18,700,3
2015-05-02 04:00:00,49,39,10,18,700,3
2015-05-02 05:00:00,43,39,7,18,800,3
2015-05-02 06:00:00,41,33,9,17,700,3
2015-05-02 07:00:00,37,37,11,17,700,3
2015-05-02 08:00:00,53,47,20,19,700,3
2015-05-02 09:00:00,61,49,43,23,600,3
2015-05-02 10:00:00,39,29,47,24,600,4
2015-05-02 11:00:00,47,25,51,25,600,4
2015-05-02 12:00:00,43,15,54,26,600,3
2015-05-02 13:00:00,27,13,51,25,600,3
2015-05-02 14:00:00,29,15,49,24,600,4
2015-05-02 15:00:00,29,19,47,24,600,4
2015-05-02 16:00:00,29,19,45,24,600,5
2015-05-02 17:00:00,25,19,43,23,600,7
2015-05-02 18:00:00,29,23,39,23,600,5
2015-05-02 19:00:00,33,19,44,22,600,4
2015-05-02 20:00:00,25,13,43,20,600,5
2015-05-02 21:00:00,35,21,42,19,600,5
2015-05-02 22:00:00,29,25,38,18,500,4
2015-05-02 23:00:00,33,25,33,18,600,3
2015-05-03 00:00:00,35,25,32,17,600,3
2015-05-03 01:00:00,29,31,32,17,600,3
2015-05-03 02:00:00,27,25,34,18,600,3
2015-05-03 03:00:00,21,23,34,18,600,3
2015-05-03 04:00:00,17,21,41,18,600,3
2015-05-03 05:00:00,11,11,44,19,600,3
2015-05-03 06:00:00,9,7,43,17,600,3
2015-05-03 07:00:00,7,5,41,17,600,3
2015-05-03 08:00:00,9,7,34,17,600,3
2015-05-03 09:00:00,7,7,32,19,600,4
2015-05-03 10:00:00,7,5,34,18,600,3
2015-05-03 11:00:00,9,7,33,18,600,3
2015-05-03 12:00:00,7,11,33,18,600,3
2015-05-03 13:00:00,5,11,36,18,700,4
2015-05-03 14:00:00,5,11,37,19,700,3
2015-05-03 15:00:00,5,11,34,20,700,4
2015-05-03 16:00:00,9,9,36,18,700,4
2015-05-03 17:00:00,15,15,33,19,700,4
2015-05-03 18:00:00,23,17,30,19,700,3
2015-05-03 19:00:00,29,15,24,20,700,3
2015-05-03 20:00:00,19,19,35,20,600,3
2015-05-03 21:00:00,9,11,40,23,600,3
2015-05-03 22:00:00,25,25,35,21,600,3
2015-05-03 23:00:00,45,39,32,22,600,3
2015-05-04 00:00:00,51,35,33,22,600,3
2015-05-04 01:00:00,31,35,40,21,600,3
2015-05-04 02:00:00,25,27,36,20,600,3
2015-05-04 03:00:00,21,27,33,21,600,3
2015-05-04 04:00:00,19,15,33,19,600,3
2015-05-04 05:00:00,17,21,32,20,600,3
2015-05-04 06:00:00,13,15,34,20,600,3
2015-05-04 07:00:00,21,17,36,20,700,3
2015-05-04 08:00:00,25,23,38,21,700,3
2015-05-04 09:00:00,35,27,40,21,800,3
2015-05-04 10:00:00,57,31,46,22,700,4
2015-05-04 11:00:00,79,31,52,23,700,3
2015-05-04 12:00:00,107,29,56,19,700,3
2015-05-04 13:00:00,129,25,57,15,700,4
2015-05-04 14:00:00,115,19,58,14,700,4
2015-05-04 15:00:00,93,23,57,14,700,4
2015-05-04 16:00:00,103,21,53,13,700,4
2015-05-04 17:00:00,101,19,48,13,600,3
2015-05-04 18:00:00,87,15,47,13,600,3
2015-05-04 19:00:00,41,9,46,15,600,3
2015-05-04 20:00:00,41,11,45,15,600,3
2015-05-04 21:00:00,43,15,43,16,600,3
2015-05-04 22:00:00,41,13,39,18,600,3
2015-05-04 23:00:00,43,13,35,18,600,3
2015-05-05 00:00:00,39,13,36,18,600,3
2015-05-05 01:00:00,39,17,34,18,700,3
2015-05-05 02:00:00,35,19,30,17,600,3
2015-05-05 03:00:00,31,13,23,17,600,3
2015-05-05 04:00:00,31,19,22,16,600,3
2015-05-05 05:00:00,27,15,18,17,600,3
2015-05-05 06:00:00,31,15,17,15,700,3
2015-05-05 07:00:00,35,21,22,15,600,3
2015-05-05 08:00:00,37,19,30,17,600,4
2015-05-05 09:00:00,33,15,36,18,700,4
2015-05-05 10:00:00,39,15,37,18,700,4
2015-05-05 11:00:00,31,19,45,20,700,4
2015-05-05 12:00:00,33,19,51,20,700,4
2015-05-05 13:00:00,39,15,55,21,700,4
2015-05-05 14:00:00,35,15,56,21,700,3
2015-05-05 15:00:00,33,21,55,20,600,3
2015-05-05 16:00:00,33,17,52,22,700,3
2015-05-05 17:00:00,33,7,52,21,700,3
2015-05-05 18:00:00,27,15,47,20,700,3
2015-05-05 19:00:00,25,17,42,20,700,4
2015-05-05 20:00:00,33,15,40,20,700,3
2015-05-05 21:00:00,27,15,33,19,700,3
2015-05-05 22:00:00,35,33,19,18,700,3
2015-05-05 23:00:00,35,25,15,17,700,3
2015-05-06 00:00:00,39,27,21,18,700,3
2015-05-06 01:00:00,27,19,26,15,600,3
2015-05-06 02:00:00,19,19,25,17,700,3
2015-05-06 03:00:00,25,21,20,15,700,3
2015-05-06 04:00:00,17,17,17,15,700,3
2015-05-06 05:00:00,15,19,15,15,700,3
2015-05-06 06:00:00,13,17,18,15,700,3
2015-05-06 07:00:00,31,21,23,15,700,3
2015-05-06 08:00:00,25,19,25,15,700,3
2015-05-06 09:00:00,31,19,29,15,700,3
2015-05-06 10:00:00,31,27,38,17,700,3
2015-05-06 11:00:00,29,21,36,19,700,3
2015-05-06 12:00:00,33,23,36,21,800,4
2015-05-06 13:00:00,45,29,60,24,800,4
2015-05-06 14:00:00,33,23,68,23,700,4
2015-05-06 15:00:00,21,23,61,21,700,4
2015-05-06 16:00:00,27,25,61,21,700,4
2015-05-06 17:00:00,27,21,59,22,700,4
2015-05-06 18:00:00,45,21,54,23,800,4
2015-05-06 19:00:00,53,27,47,24,800,4
2015-05-06 20:00:00,57,25,48,23,800,4
2015-05-06 21:00:00,61,27,44,23,800,4
2015-05-06 22:00:00,57,29,38,23,800,4
2015-05-06 23:00:00,59,35,29,21,800,3
2015-05-07 00:00:00,57,37,18,19,800,3
2015-05-07 01:00:00,55,37,20,18,800,3
2015-05-07 02:00:00,55,35,26,19,800,3
2015-05-07 03:00:00,51,28,28,19,800,3
2015-05-07 04:00:00,45,25,24,17,700,3
2015-05-07 05:00:00,43,25,22,18,700,3
2015-05-07 06:00:00,45,25,22,18,700,3
2015-05-07 07:00:00,47,27,33,20,700,3
2015-05-07 08:00:00,51,22,45,20,700,4
2015-05-07 09:00:00,61,20,48,19,800,4
2015-05-07 10:00:00,61,26,NA,NA,NA,NA
2015-05-07 11:00:00,63,37,65,29,800,4
2015-05-07 12:00:00,65,37,79,29,700,4
2015-05-07 13:00:00,49,27,70,27,700,3
2015-05-07 14:00:00,39,15,70,27,700,4
2015-05-07 15:00:00,43,19,69,27,700,4
2015-05-07 16:00:00,65,23,68,24,700,4
2015-05-07 17:00:00,37,13,62,23,700,3
2015-05-07 18:00:00,31,15,60,24,700,4
2015-05-07 19:00:00,41,11,60,27,700,4
2015-05-07 20:00:00,47,23,58,25,700,4
2015-05-07 21:00:00,39,25,43,25,700,3
2015-05-07 22:00:00,39,19,30,25,800,4
2015-05-07 23:00:00,49,33,21,25,800,3
2015-05-08 00:00:00,39,27,26,25,700,3
2015-05-08 01:00:00,43,27,25,23,700,3
2015-05-08 02:00:00,37,33,19,23,700,3
2015-05-08 03:00:00,43,31,22,21,700,3
2015-05-08 04:00:00,39,25,21,21,700,3
2015-05-08 05:00:00,33,27,19,19,700,3
2015-05-08 06:00:00,41,33,22,21,700,3
2015-05-08 07:00:00,39,33,31,20,700,3
2015-05-08 08:00:00,45,33,34,20,700,3
2015-05-08 09:00:00,51,29,44,21,700,3
2015-05-08 10:00:00,41,23,56,22,700,3
2015-05-08 11:00:00,39,17,65,23,700,3
2015-05-08 12:00:00,39,19,68,24,700,3
2015-05-08 13:00:00,49,29,75,26,700,4
2015-05-08 14:00:00,67,43,74,27,700,4
2015-05-08 15:00:00,59,33,72,30,700,4
2015-05-08 16:00:00,61,27,64,26,700,4
2015-05-08 17:00:00,73,33,56,25,700,3
2015-05-08 18:00:00,61,33,50,25,700,3
2015-05-08 19:00:00,51,21,42,26,700,3
2015-05-08 20:00:00,47,27,31,26,800,4
2015-05-08 21:00:00,55,33,29,26,700,3
2015-05-08 22:00:00,61,37,20,26,700,3
2015-05-08 23:00:00,55,33,18,25,700,3
2015-05-09 00:00:00,61,39,24,25,800,4
2015-05-09 01:00:00,65,45,30,26,700,3
2015-05-09 02:00:00,57,41,24,24,700,3
2015-05-09 03:00:00,53,39,33,25,700,3
2015-05-09 04:00:00,47,39,24,21,700,3
2015-05-09 05:00:00,53,43,33,24,700,3
2015-05-09 06:00:00,51,39,33,24,700,3
2015-05-09 07:00:00,45,37,34,24,700,3
2015-05-09 08:00:00,61,39,56,22,700,3
2015-05-09 09:00:00,55,37,60,20,700,3
2015-05-09 10:00:00,57,39,66,20,700,3
2015-05-09 11:00:00,59,43,68,23,700,3
2015-05-09 12:00:00,43,39,70,24,700,3
2015-05-09 13:00:00,53,35,71,26,700,3
2015-05-09 14:00:00,51,33,71,26,700,3
2015-05-09 15:00:00,41,27,71,28,700,3
2015-05-09 16:00:00,43,27,72,26,700,3
2015-05-09 17:00:00,55,25,63,25,700,3
2015-05-09 18:00:00,51,19,56,25,700,3
2015-05-09 19:00:00,35,17,45,26,700,3
2015-05-09 20:00:00,43,25,46,27,700,3
2015-05-09 21:00:00,37,25,44,26,700,3
2015-05-09 22:00:00,35,25,43,26,700,4
2015-05-09 23:00:00,31,23,32,26,700,3
2015-05-10 00:00:00,37,31,25,24,700,3
2015-05-10 01:00:00,37,31,22,24,700,3
2015-05-10 02:00:00,41,31,24,23,700,3
2015-05-10 03:00:00,35,31,17,22,700,3
2015-05-10 04:00:00,41,35,13,23,700,2
2015-05-10 05:00:00,37,25,11,21,700,3
2015-05-10 06:00:00,35,27,10,20,700,3
2015-05-10 07:00:00,39,37,23,22,700,3
2015-05-10 08:00:00,47,35,34,22,700,3
2015-05-10 09:00:00,47,39,40,24,700,3
2015-05-10 10:00:00,59,33,48,27,800,5
2015-05-10 11:00:00,63,41,60,30,800,6
2015-05-10 12:00:00,61,39,70,30,800,5
2015-05-10 13:00:00,65,47,76,29,700,4
2015-05-10 14:00:00,69,39,78,29,700,4
2015-05-10 15:00:00,63,37,81,29,800,5
2015-05-10 16:00:00,67,39,79,29,800,5
2015-05-10 17:00:00,69,37,69,29,700,4
2015-05-10 18:00:00,67,45,64,29,800,4
2015-05-10 19:00:00,67,41,53,28,800,3
2015-05-10 20:00:00,57,33,53,29,800,3
2015-05-10 21:00:00,51,33,44,27,800,3
2015-05-10 22:00:00,51,35,41,27,800,3
2015-05-10 23:00:00,61,43,43,27,800,4
2015-05-11 00:00:00,63,35,41,25,700,3
2015-05-11 01:00:00,55,35,41,23,700,3
2015-05-11 02:00:00,65,35,41,24,800,4
2015-05-11 03:00:00,63,39,37,23,800,3
2015-05-11 04:00:00,59,43,35,21,800,4
2015-05-11 05:00:00,63,45,34,20,1000,6
2015-05-11 06:00:00,69,47,34,20,1100,6
2015-05-11 07:00:00,79,47,35,19,1000,6
2015-05-11 08:00:00,83,51,44,20,900,5
2015-05-11 09:00:00,75,39,52,21,800,5
2015-05-11 10:00:00,57,27,50,22,800,5
2015-05-11 11:00:00,57,29,50,22,800,6
2015-05-11 12:00:00,51,23,50,25,900,7
2015-05-11 13:00:00,41,23,53,25,800,5
2015-05-11 14:00:00,55,17,57,19,800,4
2015-05-11 15:00:00,47,23,55,20,700,3
2015-05-11 16:00:00,51,15,52,18,700,3
2015-05-11 17:00:00,17,17,50,19,700,3
2015-05-11 18:00:00,5,7,50,20,800,3
2015-05-11 19:00:00,29,5,51,22,800,3
2015-05-11 20:00:00,7,3,52,25,700,3
2015-05-11 21:00:00,5,5,53,25,700,3
2015-05-11 22:00:00,3,3,49,25,700,3
2015-05-11 23:00:00,3,5,41,26,700,3
2015-05-12 00:00:00,3,5,42,25,800,3
2015-05-12 01:00:00,3,9,36,26,1000,3
2015-05-12 02:00:00,7,11,31,25,1300,3
2015-05-12 03:00:00,9,9,33,24,1200,3
2015-05-12 04:00:00,7,7,35,24,1000,3
2015-05-12 05:00:00,5,7,37,24,900,3
2015-05-12 06:00:00,7,11,37,25,900,3
2015-05-12 07:00:00,31,15,37,25,900,3
2015-05-12 08:00:00,33,17,40,25,900,3
2015-05-12 09:00:00,37,13,NA,NA,NA,NA
2015-05-12 10:00:00,37,13,NA,NA,NA,NA
2015-05-12 11:00:00,51,21,56,24,900,6
2015-05-12 12:00:00,51,29,59,26,900,6
2015-05-12 13:00:00,69,39,59,25,900,5
2015-05-12 14:00:00,67,37,59,27,900,4
2015-05-12 15:00:00,87,43,NA,NA,800,NA
2015-05-12 16:00:00,69,35,NA,NA,900,NA
2015-05-12 17:00:00,71,41,61,26,900,4
2015-05-12 18:00:00,65,29,62,28,900,4
2015-05-12 19:00:00,73,41,62,27,900,5
2015-05-12 20:00:00,79,35,56,27,900,4
2015-05-12 21:00:00,77,37,54,27,900,4
2015-05-12 22:00:00,77,37,54,28,900,3
2015-05-12 23:00:00,75,39,56,28,900,3
2015-05-13 00:00:00,63,35,51,26,900,4
2015-05-13 01:00:00,67,33,48,24,800,4
2015-05-13 02:00:00,59,27,51,25,800,4
2015-05-13 03:00:00,67,27,51,26,800,3
2015-05-13 04:00:00,69,31,37,23,800,3
2015-05-13 05:00:00,57,25,23,21,800,3
2015-05-13 06:00:00,61,25,12,21,900,3
2015-05-13 07:00:00,61,31,26,23,800,3
2015-05-13 08:00:00,77,31,41,25,800,4
2015-05-13 09:00:00,83,31,48,27,800,4
2015-05-13 10:00:00,85,37,61,29,800,4
2015-05-13 11:00:00,91,35,64,30,700,5
2015-05-13 12:00:00,85,33,67,30,800,4
2015-05-13 13:00:00,81,21,70,29,800,4
2015-05-13 14:00:00,79,39,69,28,800,4
2015-05-13 15:00:00,77,29,70,29,800,4
2015-05-13 16:00:00,71,25,68,27,800,3
2015-05-13 17:00:00,57,19,66,25,800,3
2015-05-13 18:00:00,45,23,62,27,800,3
2015-05-13 19:00:00,43,19,63,26,800,4
2015-05-13 20:00:00,43,19,60,26,800,4
2015-05-13 21:00:00,49,27,61,25,800,3
2015-05-13 22:00:00,37,21,62,24,700,3
2015-05-13 23:00:00,35,27,44,24,800,3
2015-05-14 00:00:00,39,23,38,22,800,3
2015-05-14 01:00:00,39,23,37,21,800,3
2015-05-14 02:00:00,43,25,38,19,800,3
2015-05-14 03:00:00,37,27,39,19,800,3
2015-05-14 04:00:00,41,23,34,19,800,3
2015-05-14 05:00:00,35,23,31,21,800,3
2015-05-14 06:00:00,35,23,31,19,800,3
2015-05-14 07:00:00,29,27,37,20,800,3
2015-05-14 08:00:00,35,19,37,20,700,3
2015-05-14 09:00:00,41,27,40,22,800,3
2015-05-14 10:00:00,47,21,51,25,800,3
2015-05-14 11:00:00,49,29,54,24,800,3
2015-05-14 12:00:00,55,29,58,26,800,3
2015-05-14 13:00:00,49,37,61,27,800,3
2015-05-14 14:00:00,67,33,68,29,800,4
2015-05-14 15:00:00,57,29,79,30,900,5
2015-05-14 16:00:00,61,41,91,31,1000,7
2015-05-14 17:00:00,83,51,89,32,1000,7
2015-05-14 18:00:00,85,49,79,32,1000,7
2015-05-14 19:00:00,87,49,77,32,900,7
2015-05-14 20:00:00,81,47,71,31,900,7
2015-05-14 21:00:00,77,43,72,30,900,7
2015-05-14 22:00:00,73,47,68,30,900,6
2015-05-14 23:00:00,63,49,63,29,900,5
2015-05-15 00:00:00,65,37,56,28,900,5
2015-05-15 01:00:00,49,35,57,27,800,5
2015-05-15 02:00:00,53,33,55,27,800,4
2015-05-15 03:00:00,53,39,52,27,800,4
2015-05-15 04:00:00,57,41,50,25,800,4
2015-05-15 05:00:00,47,35,48,24,800,4
2015-05-15 06:00:00,47,33,40,25,800,4
2015-05-15 07:00:00,47,33,39,25,800,4
2015-05-15 08:00:00,49,35,42,27,800,4
2015-05-15 09:00:00,37,29,48,28,800,4
2015-05-15 10:00:00,49,29,54,28,900,4
2015-05-15 11:00:00,55,37,59,30,800,4
2015-05-15 12:00:00,61,43,62,29,900,4
2015-05-15 13:00:00,103,53,57,29,900,4
2015-05-15 14:00:00,103,55,63,30,900,4
2015-05-15 15:00:00,139,63,63,29,900,4
2015-05-15 16:00:00,109,43,59,30,900,4
2015-05-15 17:00:00,123,51,47,30,900,4
2015-05-15 18:00:00,117,57,39,26,900,3
2015-05-15 19:00:00,85,57,43,26,900,3
2015-05-15 20:00:00,77,55,47,27,1000,3
2015-05-15 21:00:00,89,67,49,28,1000,3
2015-05-15 22:00:00,105,69,41,27,1000,3
2015-05-15 23:00:00,123,79,38,25,900,3
2015-05-16 00:00:00,99,67,38,24,900,3
2015-05-16 01:00:00,83,57,45,22,900,3
2015-05-16 02:00:00,97,63,37,22,900,3
2015-05-16 03:00:00,91,57,29,19,900,3
2015-05-16 04:00:00,97,61,22,20,900,3
2015-05-16 05:00:00,87,55,14,20,900,3
2015-05-16 06:00:00,81,57,25,20,900,3
2015-05-16 07:00:00,55,43,25,20,900,2
2015-05-16 08:00:00,71,59,25,21,1000,3
2015-05-16 09:00:00,95,71,41,24,1000,3
2015-05-16 10:00:00,93,63,51,27,1400,3
2015-05-16 11:00:00,69,53,56,30,1600,3
2015-05-16 12:00:00,41,31,NA,34,600,3
2015-05-16 13:00:00,59,33,NA,35,700,3
2015-05-16 14:00:00,41,23,NA,35,600,4
2015-05-16 15:00:00,29,17,52,36,800,4
2015-05-16 16:00:00,39,17,51,37,800,4
2015-05-16 17:00:00,45,17,NA,37,500,4
2015-05-16 18:00:00,43,21,NA,39,600,4
2015-05-16 19:00:00,73,31,NA,37,600,4
2015-05-16 20:00:00,45,19,NA,34,600,4
2015-05-16 21:00:00,35,23,NA,36,500,4
2015-05-16 22:00:00,51,33,NA,37,500,4
2015-05-16 23:00:00,57,35,NA,32,500,4
2015-05-17 00:00:00,57,37,34,26,500,3
2015-05-17 01:00:00,49,35,30,25,500,3
2015-05-17 02:00:00,51,37,19,25,500,3
2015-05-17 03:00:00,45,33,17,25,600,3
2015-05-17 04:00:00,45,35,23,22,500,3
2015-05-17 05:00:00,39,33,25,23,400,3
2015-05-17 06:00:00,47,37,29,23,400,3
2015-05-17 07:00:00,55,47,42,25,500,3
2015-05-17 08:00:00,55,33,44,25,500,4
2015-05-17 09:00:00,55,39,55,27,500,4
2015-05-17 10:00:00,67,41,66,27,500,4
2015-05-17 11:00:00,67,41,68,26,400,5
2015-05-17 12:00:00,59,31,70,25,500,4
2015-05-17 13:00:00,45,27,68,28,600,4
2015-05-17 14:00:00,33,23,66,23,500,4
2015-05-17 15:00:00,35,21,67,19,500,4
2015-05-17 16:00:00,27,13,65,17,500,4
2015-05-17 17:00:00,21,13,64,15,500,4
2015-05-17 18:00:00,27,13,NA,10,1000,4
2015-05-17 19:00:00,21,13,56,14,600,4
2015-05-17 20:00:00,19,11,46,19,600,3
2015-05-17 21:00:00,21,15,26,20,600,3
2015-05-17 22:00:00,41,21,30,20,600,3
2015-05-17 23:00:00,51,31,32,19,600,3
2015-05-18 00:00:00,41,27,33,17,600,3
2015-05-18 01:00:00,37,25,31,18,600,3
2015-05-18 02:00:00,31,23,27,17,600,3
2015-05-18 03:00:00,33,29,32,18,600,3
2015-05-18 04:00:00,33,23,30,19,600,3
2015-05-18 05:00:00,27,23,26,18,600,3
2015-05-18 06:00:00,27,29,29,18,600,3
2015-05-18 07:00:00,29,27,25,19,600,3
2015-05-18 08:00:00,31,29,30,20,600,3
2015-05-18 09:00:00,37,21,37,19,600,3
2015-05-18 10:00:00,31,27,49,20,600,3
2015-05-18 11:00:00,33,25,51,19,500,3
2015-05-18 12:00:00,25,21,51,18,500,3
2015-05-18 13:00:00,31,23,54,15,500,3
2015-05-18 14:00:00,15,13,57,17,500,3
2015-05-18 15:00:00,21,19,54,17,500,3
2015-05-18 16:00:00,19,21,52,18,500,3
2015-05-18 17:00:00,21,19,48,20,500,3
2015-05-18 18:00:00,17,15,42,22,600,3
2015-05-18 19:00:00,25,15,31,25,600,3
2015-05-18 20:00:00,23,25,20,23,600,3
2015-05-18 21:00:00,33,27,16,21,600,3
2015-05-18 22:00:00,33,21,18,21,600,3
2015-05-18 23:00:00,33,27,17,20,600,3
2015-05-19 00:00:00,29,27,9,19,600,3
2015-05-19 01:00:00,31,27,8,16,600,2
2015-05-19 02:00:00,31,23,9,13,600,3
2015-05-19 03:00:00,35,23,9,15,600,3
2015-05-19 04:00:00,25,27,11,15,600,3
2015-05-19 05:00:00,27,23,11,15,600,2
2015-05-19 06:00:00,37,27,15,15,600,3
2015-05-19 07:00:00,39,33,29,16,500,2
2015-05-19 08:00:00,41,37,32,19,500,3
2015-05-19 09:00:00,43,35,35,21,500,2
2015-05-19 10:00:00,35,35,27,22,600,3
2015-05-19 11:00:00,47,37,35,27,600,3
2015-05-19 12:00:00,55,39,52,30,600,3
2015-05-19 13:00:00,59,37,66,33,600,3
2015-05-19 14:00:00,49,41,72,32,600,3
2015-05-19 15:00:00,57,37,72,29,600,4
2015-05-19 16:00:00,63,33,76,29,600,4
2015-05-19 17:00:00,65,51,78,29,600,4
2015-05-19 18:00:00,71,41,69,30,600,4
2015-05-19 19:00:00,59,39,69,31,700,4
2015-05-19 20:00:00,73,47,61,28,600,4
2015-05-19 21:00:00,65,47,54,28,600,3
2015-05-19 22:00:00,57,47,58,28,600,2
2015-05-19 23:00:00,41,33,61,27,600,3
2015-05-20 00:00:00,53,41,66,26,600,2
2015-05-20 01:00:00,43,37,63,24,600,2
2015-05-20 02:00:00,41,35,58,25,600,2
2015-05-20 03:00:00,51,43,47,25,600,3
2015-05-20 04:00:00,47,31,45,23,600,3
2015-05-20 05:00:00,43,37,34,23,600,3
2015-05-20 06:00:00,51,37,24,23,600,3
2015-05-20 07:00:00,55,31,28,22,600,3
2015-05-20 08:00:00,55,33,43,24,600,3
2015-05-20 09:00:00,57,35,NA,NA,NA,NA
2015-05-20 10:00:00,51,23,NA,NA,NA,NA
2015-05-20 11:00:00,41,13,56,20,700,3
2015-05-20 12:00:00,37,13,56,21,700,3
2015-05-20 13:00:00,37,15,55,18,700,3
2015-05-20 14:00:00,33,9,54,18,700,3
2015-05-20 15:00:00,43,15,53,18,700,3
2015-05-20 16:00:00,43,15,53,19,700,3
2015-05-20 17:00:00,45,11,50,19,700,3
2015-05-20 18:00:00,25,11,51,20,700,3
2015-05-20 19:00:00,21,13,44,20,700,3
2015-05-20 20:00:00,21,19,49,20,700,3
2015-05-20 21:00:00,25,15,44,22,800,3
2015-05-20 22:00:00,29,13,45,20,700,3
2015-05-20 23:00:00,21,15,40,22,700,3
2015-05-21 00:00:00,31,21,37,21,800,4
2015-05-21 01:00:00,31,21,26,21,700,3
2015-05-21 02:00:00,27,19,24,18,700,3
2015-05-21 03:00:00,23,17,19,19,700,2
2015-05-21 04:00:00,25,21,17,18,700,2
2015-05-21 05:00:00,25,23,15,18,700,2
2015-05-21 06:00:00,25,23,17,17,700,2
2015-05-21 07:00:00,27,23,29,18,700,3
2015-05-21 08:00:00,29,25,34,20,800,3
2015-05-21 09:00:00,43,23,31,22,800,3
2015-05-21 10:00:00,51,27,45,24,800,4
2015-05-21 11:00:00,35,29,52,24,800,4
2015-05-21 12:00:00,29,17,60,25,700,3
2015-05-21 13:00:00,27,25,63,24,700,3
2015-05-21 14:00:00,23,17,63,19,700,3
2015-05-21 15:00:00,25,17,66,21,700,3
2015-05-21 16:00:00,17,9,66,21,700,3
2015-05-21 17:00:00,29,19,64,20,800,4
2015-05-21 18:00:00,37,13,62,20,800,3
2015-05-21 19:00:00,35,17,60,20,800,3
2015-05-21 20:00:00,37,19,48,21,900,4
2015-05-21 21:00:00,41,21,45,23,800,4
2015-05-21 22:00:00,41,25,40,23,800,4
2015-05-21 23:00:00,41,31,38,23,800,4
2015-05-22 00:00:00,45,27,36,21,800,3
2015-05-22 01:00:00,37,35,39,20,800,3
2015-05-22 02:00:00,43,29,36,21,800,3
2015-05-22 03:00:00,39,37,27,20,800,3
2015-05-22 04:00:00,39,33,28,18,800,3
2015-05-22 05:00:00,39,29,26,20,800,3
2015-05-22 06:00:00,39,25,25,18,800,3
2015-05-22 07:00:00,41,37,32,20,800,3
2015-05-22 08:00:00,39,31,39,20,800,4
2015-05-22 09:00:00,45,31,50,22,800,4
2015-05-22 10:00:00,43,31,56,23,800,3
2015-05-22 11:00:00,33,19,64,22,700,3
2015-05-22 12:00:00,31,17,73,22,800,3
2015-05-22 13:00:00,31,19,78,21,800,4
2015-05-22 14:00:00,33,23,77,22,800,3
2015-05-22 15:00:00,33,15,76,19,800,3
2015-05-22 16:00:00,31,17,74,21,800,4
2015-05-22 17:00:00,35,19,68,22,800,4
2015-05-22 18:00:00,45,13,58,22,800,4
2015-05-22 19:00:00,47,21,55,24,800,4
2015-05-22 20:00:00,45,25,49,25,800,4
2015-05-22 21:00:00,53,31,45,24,800,4
2015-05-22 22:00:00,53,35,42,23,700,4
2015-05-22 23:00:00,57,31,45,24,800,4
2015-05-23 00:00:00,57,31,40,23,800,4
2015-05-23 01:00:00,49,33,28,22,800,3
2015-05-23 02:00:00,55,31,25,20,800,3
2015-05-23 03:00:00,55,39,31,19,800,3
2015-05-23 04:00:00,51,35,28,19,800,3
2015-05-23 05:00:00,45,35,24,21,800,3
2015-05-23 06:00:00,45,33,19,21,800,3
2015-05-23 07:00:00,53,39,20,20,800,3
2015-05-23 08:00:00,61,37,30,21,800,3
2015-05-23 09:00:00,53,41,46,21,800,3
2015-05-23 10:00:00,61,39,59,22,800,4
2015-05-23 11:00:00,59,37,61,21,800,4
2015-05-23 12:00:00,69,39,59,23,800,4
2015-05-23 13:00:00,69,45,75,24,800,4
2015-05-23 14:00:00,49,31,79,23,800,4
2015-05-23 15:00:00,49,29,82,22,800,4
2015-05-23 16:00:00,45,35,72,23,800,4
2015-05-23 17:00:00,39,25,78,21,800,4
2015-05-23 18:00:00,33,13,72,24,800,4
2015-05-23 19:00:00,51,29,66,24,900,4
2015-05-23 20:00:00,57,39,57,24,800,4
2015-05-23 21:00:00,59,33,54,25,900,4
2015-05-23 22:00:00,61,37,46,24,800,4
2015-05-23 23:00:00,63,41,45,24,800,4
2015-05-24 00:00:00,61,39,35,23,800,3
2015-05-24 01:00:00,67,45,30,21,800,3
2015-05-24 02:00:00,61,47,26,21,800,3
2015-05-24 03:00:00,63,45,29,20,800,3
