"date","pm10","pm25","so2","o3","co","no2"
2015-05-17 03:15:00,45,33,3,17,600,25
2015-05-17 03:30:00,45,33,3,17,600,25
2015-05-17 03:45:00,45,33,3,17,600,25
2015-05-17 04:00:00,45,35,3,23,500,22
2015-05-17 04:15:00,45,35,3,23,500,22
2015-05-17 04:30:00,45,35,3,23,500,22
2015-05-17 04:45:00,45,35,3,23,500,22
2015-05-17 05:00:00,39,33,3,25,400,23
2015-05-17 05:15:00,39,33,3,25,400,23
2015-05-17 05:30:00,39,33,3,25,400,23
2015-05-17 05:45:00,39,33,3,25,400,23
2015-05-17 06:00:00,47,37,3,29,400,23
2015-05-17 06:15:00,47,37,3,29,400,23
2015-05-17 06:30:00,47,37,3,29,400,23
2015-05-17 06:45:00,47,37,3,29,400,23
2015-05-17 07:00:00,55,47,3,42,500,25
2015-05-17 07:15:00,55,47,3,42,500,25
2015-05-17 07:30:00,55,47,3,42,500,25
2015-05-17 07:45:00,55,47,3,42,500,25
2015-05-17 08:00:00,55,33,4,44,500,25
2015-05-17 08:15:00,55,33,4,44,500,25
2015-05-17 08:30:00,55,33,4,44,500,25
2015-05-17 08:45:00,55,33,4,44,500,25
2015-05-17 09:00:00,55,39,4,55,500,27
2015-05-17 09:15:00,55,39,4,55,500,27
2015-05-17 09:30:00,55,39,4,55,500,27
2015-05-17 09:45:00,55,39,4,55,500,27
2015-05-17 10:00:00,67,41,4,66,500,27
2015-05-17 10:15:00,67,41,4,66,500,27
2015-05-17 10:30:00,67,41,4,66,500,27
2015-05-17 10:45:00,67,41,4,66,500,27
2015-05-17 11:00:00,67,41,5,68,400,26
2015-05-17 11:15:00,67,41,5,68,400,26
2015-05-17 11:30:00,67,41,5,68,400,26
2015-05-17 11:45:00,67,41,5,68,400,26
2015-05-17 12:00:00,59,31,4,70,500,25
2015-05-17 12:15:00,59,31,4,70,500,25
2015-05-17 12:30:00,59,31,4,70,500,25
2015-05-17 12:45:00,59,31,4,70,500,25
2015-05-17 13:00:00,45,27,4,68,600,28
2015-05-17 13:15:00,45,27,4,68,600,28
2015-05-17 13:30:00,45,27,4,68,600,28
2015-05-17 13:45:00,45,27,4,68,600,28
2015-05-17 14:00:00,33,23,4,66,500,23
2015-05-17 14:15:00,33,23,4,66,500,23
2015-05-17 14:30:00,33,23,4,66,500,23
2015-05-17 14:45:00,33,23,4,66,500,23
2015-05-17 15:00:00,35,21,4,67,500,19
2015-05-17 15:15:00,35,21,4,67,500,19
2015-05-17 15:30:00,35,21,4,67,500,19
2015-05-17 15:45:00,35,21,4,67,500,19
2015-05-17 16:00:00,27,13,4,65,500,17
2015-05-17 16:15:00,27,13,4,65,500,17
2015-05-17 16:30:00,27,13,4,65,500,17
2015-05-17 16:45:00,27,13,4,65,500,17
2015-05-17 17:00:00,21,13,4,64,500,15
2015-05-17 17:15:00,21,13,4,64,500,15
2015-05-17 17:30:00,21,13,4,64,500,15
2015-05-17 17:45:00,21,13,4,64,500,15
2015-05-17 18:00:00,27,13,4,NA,1000,10
2015-05-17 18:15:00,27,13,4,NA,1000,10
2015-05-17 18:30:00,27,13,4,NA,1000,10
2015-05-17 18:45:00,27,13,4,NA,1000,10
2015-05-17 19:00:00,21,13,4,56,600,14
2015-05-17 19:15:00,21,13,4,56,600,14
2015-05-17 19:30:00,21,13,4,56,600,14
2015-05-17 19:45:00,21,13,4,56,600,14
2015-05-17 20:00:00,19,11,3,46,600,19
2015-05-17 20:15:00,19,11,3,46,600,19
2015-05-17 20:30:00,19,11,3,46,600,19
2015-05-17 20:45:00,19,11,3,46,600,19
2015-05-17 21:00:00,21,15,3,26,600,20
2015-05-17 21:15:00,21,15,3,26,600,20
2015-05-17 21:30:00,21,15,3,26,600,20
2015-05-17 21:45:00,21,15,3,26,600,20
2015-05-17 22:00:00,41,21,3,30,600,20
2015-05-17 22:15:00,41,21,3,30,600,20
2015-05-17 22:30:00,41,21,3,30,600,20
2015-05-17 22:45:00,41,21,3,30,600,20
2015-05-17 23:00:00,51,31,3,32,600,19
2015-05-17 23:15:00,51,31,3,32,600,19
2015-05-17 23:30:00,51,31,3,32,600,19
2015-05-17 23:45:00,51,31,3,32,600,19
2015-05-18 00:00:00,41,27,3,33,600,17
2015-05-18 00:15:00,41,27,3,33,600,17
2015-05-18 00:30:00,41,27,3,33,600,17
2015-05-18 00:45:00,41,27,3,33,600,17
2015-05-18 01:00:00,37,25,3,31,600,18
2015-05-18 01:15:00,37,25,3,31,600,18
2015-05-18 01:30:00,37,25,3,31,600,18
2015-05-18 01:45:00,37,25,3,31,600,18
2015-05-18 02:00:00,31,23,3,27,600,17
2015-05-18 02:15:00,31,23,3,27,600,17
2015-05-18 02:30:00,31,23,3,27,600,17
2015-05-18 02:45:00,31,23,3,27,600,17
2015-05-18 03:00:00,33,29,3,32,600,18
2015-05-18 03:15:00,33,29,3,32,600,18
2015-05-18 03:30:00,33,29,3,32,600,18
2015-05-18 03:45:00,33,29,3,32,600,18
2015-05-18 04:00:00,33,23,3,30,600,19
2015-05-18 04:15:00,33,23,3,30,600,19
2015-05-18 04:30:00,33,23,3,30,600,19
2015-05-18 04:45:00,33,23,3,30,600,19
2015-05-18 05:00:00,27,23,3,26,600,18
2015-05-18 05:15:00,27,23,3,26,600,18
2015-05-18 05:30:00,27,23,3,26,600,18
2015-05-18 05:45:00,27,23,3,26,600,18
2015-05-18 06:00:00,27,29,3,29,600,18
2015-05-18 06:15:00,27,29,3,29,600,18
2015-05-18 06:30:00,27,29,3,29,600,18
2015-05-18 06:45:00,27,29,3,29,600,18
2015-05-18 07:00:00,29,27,3,25,600,19
2015-05-18 07:15:00,29,27,3,25,600,19
2015-05-18 07:30:00,29,27,3,25,600,19
2015-05-18 07:45:00,29,27,3,25,600,19
2015-05-18 08:00:00,31,29,3,30,600,20
2015-05-18 08:15:00,31,29,3,30,600,20
2015-05-18 08:30:00,31,29,3,30,600,20
2015-05-18 08:45:00,31,29,3,30,600,20
2015-05-18 09:00:00,37,21,3,37,600,19
2015-05-18 09:15:00,37,21,3,37,600,19
2015-05-18 09:30:00,37,21,3,37,600,19
2015-05-18 09:45:00,37,21,3,37,600,19
2015-05-18 10:00:00,31,27,3,49,600,20
2015-05-18 10:15:00,31,27,3,49,600,20
2015-05-18 10:30:00,31,27,3,49,600,20
2015-05-18 10:45:00,31,27,3,49,600,20
2015-05-18 11:00:00,33,25,3,51,500,19
2015-05-18 11:15:00,33,25,3,51,500,19
2015-05-18 11:30:00,33,25,3,51,500,19
2015-05-18 11:45:00,33,25,3,51,500,19
2015-05-18 12:00:00,25,21,3,51,500,18
2015-05-18 12:15:00,25,21,3,51,500,18
2015-05-18 12:30:00,25,21,3,51,500,18
2015-05-18 12:45:00,25,21,3,51,500,18
2015-05-18 13:00:00,31,23,3,54,500,15
2015-05-18 13:15:00,31,23,3,54,500,15
2015-05-18 13:30:00,31,23,3,54,500,15
2015-05-18 13:45:00,31,23,3,54,500,15
2015-05-18 14:00:00,15,13,3,57,500,17
2015-05-18 14:15:00,15,13,3,57,500,17
2015-05-18 14:30:00,15,13,3,57,500,17
2015-05-18 14:45:00,15,13,3,57,500,17
2015-05-18 15:00:00,21,19,3,54,500,17
2015-05-18 15:15:00,21,19,3,54,500,17
2015-05-18 15:30:00,21,19,3,54,500,17
2015-05-18 15:45:00,21,19,3,54,500,17
2015-05-18 16:00:00,19,21,3,52,500,18
2015-05-18 16:15:00,19,21,3,52,500,18
2015-05-18 16:30:00,19,21,3,52,500,18
2015-05-18 16:45:00,19,21,3,52,500,18
2015-05-18 17:00:00,21,19,3,48,500,20
2015-05-18 17:15:00,21,19,3,48,500,20
2015-05-18 17:30:00,21,19,3,48,500,20
2015-05-18 17:45:00,21,19,3,48,500,20
2015-05-18 18:00:00,17,15,3,42,600,22
2015-05-18 18:15:00,17,15,3,42,600,22
2015-05-18 18:30:00,17,15,3,42,600,22
2015-05-18 18:45:00,17,15,3,42,600,22
2015-05-18 19:00:00,25,15,3,31,600,25
2015-05-18 19:15:00,25,15,3,31,600,25
2015-05-18 19:30:00,25,15,3,31,600,25
2015-05-18 19:45:00,25,15,3,31,600,25
2015-05-18 20:00:00,23,25,3,20,600,23
2015-05-18 20:15:00,23,25,3,20,600,23
2015-05-18 20:30:00,23,25,3,20,600,23
2015-05-18 20:45:00,23,25,3,20,600,23
2015-05-18 21:00:00,33,27,3,16,600,21
2015-05-18 21:15:00,33,27,3,16,600,21
2015-05-18 21:30:00,33,27,3,16,600,21
2015-05-18 21:45:00,33,27,3,16,600,21
2015-05-18 22:00:00,33,21,3,18,600,21
2015-05-18 22:15:00,33,21,3,18,600,21
2015-05-18 22:30:00,33,21,3,18,600,21
2015-05-18 22:45:00,33,21,3,18,600,21
2015-05-18 23:00:00,33,27,3,17,600,20
2015-05-18 23:15:00,33,27,3,17,600,20
2015-05-18 23:30:00,33,27,3,17,600,20
2015-05-18 23:45:00,33,27,3,17,600,20
2015-05-19 00:00:00,29,27,3,9,600,19
2015-05-19 00:15:00,29,27,3,9,600,19
2015-05-19 00:30:00,29,27,3,9,600,19
2015-05-19 00:45:00,29,27,3,9,600,19
2015-05-19 01:00:00,31,27,2,8,600,16
2015-05-19 01:15:00,31,27,2,8,600,16
2015-05-19 01:30:00,31,27,2,8,600,16
2015-05-19 01:45:00,31,27,2,8,600,16
2015-05-19 02:00:00,31,23,3,9,600,13
2015-05-19 02:15:00,31,23,3,9,600,13
2015-05-19 02:30:00,31,23,3,9,600,13
2015-05-19 02:45:00,31,23,3,9,600,13
2015-05-19 03:00:00,35,23,3,9,600,15
2015-05-19 03:15:00,35,23,3,9,600,15
2015-05-19 03:30:00,35,23,3,9,600,15
2015-05-19 03:45:00,35,23,3,9,600,15
2015-05-19 04:00:00,25,27,3,11,600,15
2015-05-19 04:15:00,25,27,3,11,600,15
2015-05-19 04:30:00,25,27,3,11,600,15
2015-05-19 04:45:00,25,27,3,11,600,15
2015-05-19 05:00:00,27,23,2,11,600,15
2015-05-19 05:15:00,27,23,2,11,600,15
2015-05-19 05:30:00,27,23,2,11,600,15
2015-05-19 05:45:00,27,23,2,11,600,15
2015-05-19 06:00:00,37,27,3,15,600,15
2015-05-19 06:15:00,37,27,3,15,600,15
2015-05-19 06:30:00,37,27,3,15,600,15
2015-05-19 06:45:00,37,27,3,15,600,15
2015-05-19 07:00:00,39,33,2,29,500,16
2015-05-19 07:15:00,39,33,2,29,500,16
2015-05-19 07:30:00,39,33,2,29,500,16
2015-05-19 07:45:00,39,33,2,29,500,16
2015-05-19 08:00:00,41,37,3,32,500,19
2015-05-19 08:15:00,41,37,3,32,500,19
2015-05-19 08:30:00,41,37,3,32,500,19
2015-05-19 08:45:00,41,37,3,32,500,19
2015-05-19 09:00:00,43,35,2,35,500,21
2015-05-19 09:15:00,43,35,2,35,500,21
2015-05-19 09:30:00,43,35,2,35,500,21
2015-05-19 09:45:00,43,35,2,35,500,21
2015-05-19 10:00:00,35,35,3,27,600,22
2015-05-19 10:15:00,35,35,3,27,600,22
2015-05-19 10:30:00,35,35,3,27,600,22
2015-05-19 10:45:00,35,35,3,27,600,22
2015-05-19 11:00:00,47,37,3,35,600,27
2015-05-19 11:15:00,47,37,3,35,600,27
2015-05-19 11:30:00,47,37,3,35,600,27
2015-05-19 11:45:00,47,37,3,35,600,27
2015-05-19 12:00:00,55,39,3,52,600,30
2015-05-19 12:15:00,55,39,3,52,600,30
2015-05-19 12:30:00,55,39,3,52,600,30
2015-05-19 12:45:00,55,39,3,52,600,30
2015-05-19 13:00:00,59,37,3,66,600,33
2015-05-19 13:15:00,59,37,3,66,600,33
2015-05-19 13:30:00,59,37,3,66,600,33
2015-05-19 13:45:00,59,37,3,66,600,33
2015-05-19 14:00:00,49,41,3,72,600,32
2015-05-19 14:15:00,49,41,3,72,600,32
2015-05-19 14:30:00,49,41,3,72,600,32
2015-05-19 14:45:00,49,41,3,72,600,32
2015-05-19 15:00:00,57,37,4,72,600,29
2015-05-19 15:15:00,57,37,4,72,600,29
2015-05-19 15:30:00,57,37,4,72,600,29
2015-05-19 15:45:00,57,37,4,72,600,29
2015-05-19 16:00:00,63,33,4,76,600,29
2015-05-19 16:15:00,63,33,4,76,600,29
2015-05-19 16:30:00,63,33,4,76,600,29
2015-05-19 16:45:00,63,33,4,76,600,29
2015-05-19 17:00:00,65,51,4,78,600,29
2015-05-19 17:15:00,65,51,4,78,600,29
2015-05-19 17:30:00,65,51,4,78,600,29
2015-05-19 17:45:00,65,51,4,78,600,29
2015-05-19 18:00:00,71,41,4,69,600,30
2015-05-19 18:15:00,71,41,4,69,600,30
2015-05-19 18:30:00,71,41,4,69,600,30
2015-05-19 18:45:00,71,41,4,69,600,30
2015-05-19 19:00:00,59,39,4,69,700,31
2015-05-19 19:15:00,59,39,4,69,700,31
2015-05-19 19:30:00,59,39,4,69,700,31
2015-05-19 19:45:00,59,39,4,69,700,31
2015-05-19 20:00:00,73,47,4,61,600,28
2015-05-19 20:15:00,73,47,4,61,600,28
2015-05-19 20:30:00,73,47,4,61,600,28
2015-05-19 20:45:00,73,47,4,61,600,28
2015-05-19 21:00:00,65,47,3,54,600,28
2015-05-19 21:15:00,65,47,3,54,600,28
2015-05-19 21:30:00,65,47,3,54,600,28
2015-05-19 21:45:00,65,47,3,54,600,28
2015-05-19 22:00:00,57,47,2,58,600,28
2015-05-19 22:15:00,57,47,2,58,600,28
2015-05-19 22:30:00,57,47,2,58,600,28
2015-05-19 22:45:00,57,47,2,58,600,28
2015-05-19 23:00:00,41,33,3,61,600,27
2015-05-19 23:15:00,41,33,3,61,600,27
2015-05-19 23:30:00,41,33,3,61,600,27
2015-05-19 23:45:00,41,33,3,61,600,27
2015-05-20 00:00:00,53,41,2,66,600,26
2015-05-20 00:15:00,53,41,2,66,600,26
2015-05-20 00:30:00,53,41,2,66,600,26
2015-05-20 00:45:00,53,41,2,66,600,26
2015-05-20 01:00:00,43,37,2,63,600,24
2015-05-20 01:15:00,43,37,2,63,600,24
2015-05-20 01:30:00,43,37,2,63,600,24
2015-05-20 01:45:00,43,37,2,63,600,24
2015-05-20 02:00:00,41,35,2,58,600,25
2015-05-20 02:15:00,41,35,2,58,600,25
2015-05-20 02:30:00,41,35,2,58,600,25
2015-05-20 02:45:00,41,35,2,58,600,25
2015-05-20 03:00:00,51,43,3,47,600,25
2015-05-20 03:15:00,51,43,3,47,600,25
2015-05-20 03:30:00,51,43,3,47,600,25
2015-05-20 03:45:00,51,43,3,47,600,25
2015-05-20 04:00:00,47,31,3,45,600,23
2015-05-20 04:15:00,47,31,3,45,600,23
2015-05-20 04:30:00,47,31,3,45,600,23
2015-05-20 04:45:00,47,31,3,45,600,23
2015-05-20 05:00:00,43,37,3,34,600,23
2015-05-20 05:15:00,43,37,3,34,600,23
2015-05-20 05:30:00,43,37,3,34,600,23
2015-05-20 05:45:00,43,37,3,34,600,23
2015-05-20 06:00:00,51,37,3,24,600,23
2015-05-20 06:15:00,51,37,3,24,600,23
2015-05-20 06:30:00,51,37,3,24,600,23
2015-05-20 06:45:00,51,37,3,24,600,23
2015-05-20 07:00:00,55,31,3,28,600,22
2015-05-20 07:15:00,55,31,3,28,600,22
2015-05-20 07:30:00,55,31,3,28,600,22
2015-05-20 07:45:00,55,31,3,28,600,22
2015-05-20 08:00:00,55,33,3,43,600,24
2015-05-20 08:15:00,55,33,3,43,600,24
2015-05-20 08:30:00,55,33,3,43,600,24
2015-05-20 08:45:00,55,33,3,43,600,24
2015-05-20 09:00:00,57,35,NA,NA,NA,NA
2015-05-20 09:15:00,57,35,NA,NA,NA,NA
2015-05-20 09:30:00,57,35,NA,NA,NA,NA
2015-05-20 09:45:00,57,35,NA,NA,NA,NA
2015-05-20 10:00:00,51,23,NA,NA,NA,NA
2015-05-20 10:15:00,51,23,NA,NA,NA,NA
2015-05-20 10:30:00,51,23,NA,NA,NA,NA
2015-05-20 10:45:00,51,23,NA,NA,NA,NA
2015-05-20 11:00:00,41,13,3,56,700,20
2015-05-20 11:15:00,41,13,3,56,700,20
2015-05-20 11:30:00,41,13,3,56,700,20
2015-05-20 11:45:00,41,13,3,56,700,20
2015-05-20 12:00:00,37,13,3,56,700,21
2015-05-20 12:15:00,37,13,3,56,700,21
2015-05-20 12:30:00,37,13,3,56,700,21
2015-05-20 12:45:00,37,13,3,56,700,21
2015-05-20 13:00:00,37,15,3,55,700,18
2015-05-20 13:15:00,37,15,3,55,700,18
2015-05-20 13:30:00,37,15,3,55,700,18
2015-05-20 13:45:00,37,15,3,55,700,18
2015-05-20 14:00:00,33,9,3,54,700,18
2015-05-20 14:15:00,33,9,3,54,700,18
2015-05-20 14:30:00,33,9,3,54,700,18
2015-05-20 14:45:00,33,9,3,54,700,18
2015-05-20 15:00:00,43,15,3,53,700,18
2015-05-20 15:15:00,43,15,3,53,700,18
2015-05-20 15:30:00,43,15,3,53,700,18
2015-05-20 15:45:00,43,15,3,53,700,18
2015-05-20 16:00:00,43,15,3,53,700,19
2015-05-20 16:15:00,43,15,3,53,700,19
2015-05-20 16:30:00,43,15,3,53,700,19
2015-05-20 16:45:00,43,15,3,53,700,19
2015-05-20 17:00:00,45,11,3,50,700,19
2015-05-20 17:15:00,45,11,3,50,700,19
2015-05-20 17:30:00,45,11,3,50,700,19
2015-05-20 17:45:00,45,11,3,50,700,19
2015-05-20 18:00:00,25,11,3,51,700,20
2015-05-20 18:15:00,25,11,3,51,700,20
2015-05-20 18:30:00,25,11,3,51,700,20
2015-05-20 18:45:00,25,11,3,51,700,20
2015-05-20 19:00:00,21,13,3,44,700,20
2015-05-20 19:15:00,21,13,3,44,700,20
2015-05-20 19:30:00,21,13,3,44,700,20
2015-05-20 19:45:00,21,13,3,44,700,20
2015-05-20 20:00:00,21,19,3,49,700,20
2015-05-20 20:15:00,21,19,3,49,700,20
2015-05-20 20:30:00,21,19,3,49,700,20
2015-05-20 20:45:00,21,19,3,49,700,20
2015-05-20 21:00:00,25,15,3,44,800,22
2015-05-20 21:15:00,25,15,3,44,800,22
2015-05-20 21:30:00,25,15,3,44,800,22
2015-05-20 21:45:00,25,15,3,44,800,22
2015-05-20 22:00:00,29,13,3,45,700,20
2015-05-20 22:15:00,29,13,3,45,700,20
2015-05-20 22:30:00,29,13,3,45,700,20
2015-05-20 22:45:00,29,13,3,45,700,20
2015-05-20 23:00:00,21,15,3,40,700,22
2015-05-20 23:15:00,21,15,3,40,700,22
2015-05-20 23:30:00,21,15,3,40,700,22
2015-05-20 23:45:00,21,15,3,40,700,22
2015-05-21 00:00:00,31,21,4,37,800,21
2015-05-21 00:15:00,31,21,4,37,800,21
2015-05-21 00:30:00,31,21,4,37,800,21
2015-05-21 00:45:00,31,21,4,37,800,21
2015-05-21 01:00:00,31,21,3,26,700,21
2015-05-21 01:15:00,31,21,3,26,700,21
2015-05-21 01:30:00,31,21,3,26,700,21
2015-05-21 01:45:00,31,21,3,26,700,21
2015-05-21 02:00:00,27,19,3,24,700,18
2015-05-21 02:15:00,27,19,3,24,700,18
2015-05-21 02:30:00,27,19,3,24,700,18
2015-05-21 02:45:00,27,19,3,24,700,18
2015-05-21 03:00:00,23,17,2,19,700,19
2015-05-21 03:15:00,23,17,2,19,700,19
2015-05-21 03:30:00,23,17,2,19,700,19
2015-05-21 03:45:00,23,17,2,19,700,19
2015-05-21 04:00:00,25,21,2,17,700,18
2015-05-21 04:15:00,25,21,2,17,700,18
2015-05-21 04:30:00,25,21,2,17,700,18
2015-05-21 04:45:00,25,21,2,17,700,18
2015-05-21 05:00:00,25,23,2,15,700,18
2015-05-21 05:15:00,25,23,2,15,700,18
2015-05-21 05:30:00,25,23,2,15,700,18
2015-05-21 05:45:00,25,23,2,15,700,18
2015-05-21 06:00:00,25,23,2,17,700,17
2015-05-21 06:15:00,25,23,2,17,700,17
2015-05-21 06:30:00,25,23,2,17,700,17
2015-05-21 06:45:00,25,23,2,17,700,17
2015-05-21 07:00:00,27,23,3,29,700,18
2015-05-21 07:15:00,27,23,3,29,700,18
2015-05-21 07:30:00,27,23,3,29,700,18
2015-05-21 07:45:00,27,23,3,29,700,18
2015-05-21 08:00:00,29,25,3,34,800,20
2015-05-21 08:15:00,29,25,3,34,800,20
2015-05-21 08:30:00,29,25,3,34,800,20
2015-05-21 08:45:00,29,25,3,34,800,20
2015-05-21 09:00:00,43,23,3,31,800,22
2015-05-21 09:15:00,43,23,3,31,800,22
2015-05-21 09:30:00,43,23,3,31,800,22
2015-05-21 09:45:00,43,23,3,31,800,22
2015-05-21 10:00:00,51,27,4,45,800,24
2015-05-21 10:15:00,51,27,4,45,800,24
2015-05-21 10:30:00,51,27,4,45,800,24
2015-05-21 10:45:00,51,27,4,45,800,24
2015-05-21 11:00:00,35,29,4,52,800,24
2015-05-21 11:15:00,35,29,4,52,800,24
2015-05-21 11:30:00,35,29,4,52,800,24
2015-05-21 11:45:00,35,29,4,52,800,24
2015-05-21 12:00:00,29,17,3,60,700,25
2015-05-21 12:15:00,29,17,3,60,700,25
2015-05-21 12:30:00,29,17,3,60,700,25
2015-05-21 12:45:00,29,17,3,60,700,25
2015-05-21 13:00:00,27,25,3,63,700,24
2015-05-21 13:15:00,27,25,3,63,700,24
2015-05-21 13:30:00,27,25,3,63,700,24
2015-05-21 13:45:00,27,25,3,63,700,24
2015-05-21 14:00:00,23,17,3,63,700,19
2015-05-21 14:15:00,23,17,3,63,700,19
2015-05-21 14:30:00,23,17,3,63,700,19
2015-05-21 14:45:00,23,17,3,63,700,19
2015-05-21 15:00:00,25,17,3,66,700,21
2015-05-21 15:15:00,25,17,3,66,700,21
2015-05-21 15:30:00,25,17,3,66,700,21
2015-05-21 15:45:00,25,17,3,66,700,21
2015-05-21 16:00:00,17,9,3,66,700,21
2015-05-21 16:15:00,17,9,3,66,700,21
2015-05-21 16:30:00,17,9,3,66,700,21
2015-05-21 16:45:00,17,9,3,66,700,21
2015-05-21 17:00:00,29,19,4,64,800,20
2015-05-21 17:15:00,29,19,4,64,800,20
2015-05-21 17:30:00,29,19,4,64,800,20
2015-05-21 17:45:00,29,19,4,64,800,20
2015-05-21 18:00:00,37,13,3,62,800,20
2015-05-21 18:15:00,37,13,3,62,800,20
2015-05-21 18:30:00,37,13,3,62,800,20
2015-05-21 18:45:00,37,13,3,62,800,20
2015-05-21 19:00:00,35,17,3,60,800,20
2015-05-21 19:15:00,35,17,3,60,800,20
2015-05-21 19:30:00,35,17,3,60,800,20
2015-05-21 19:45:00,35,17,3,60,800,20
2015-05-21 20:00:00,37,19,4,48,900,21
2015-05-21 20:15:00,37,19,4,48,900,21
2015-05-21 20:30:00,37,19,4,48,900,21
2015-05-21 20:45:00,37,19,4,48,900,21
2015-05-21 21:00:00,41,21,4,45,800,23
2015-05-21 21:15:00,41,21,4,45,800,23
2015-05-21 21:30:00,41,21,4,45,800,23
2015-05-21 21:45:00,41,21,4,45,800,23
2015-05-21 22:00:00,41,25,4,40,800,23
2015-05-21 22:15:00,41,25,4,40,800,23
2015-05-21 22:30:00,41,25,4,40,800,23
2015-05-21 22:45:00,41,25,4,40,800,23
2015-05-21 23:00:00,41,31,4,38,800,23
2015-05-21 23:15:00,41,31,4,38,800,23
2015-05-21 23:30:00,41,31,4,38,800,23
2015-05-21 23:45:00,41,31,4,38,800,23
2015-05-22 00:00:00,45,27,3,36,800,21
2015-05-22 00:15:00,45,27,3,36,800,21
2015-05-22 00:30:00,45,27,3,36,800,21
2015-05-22 00:45:00,45,27,3,36,800,21
2015-05-22 01:00:00,37,35,3,39,800,20
2015-05-22 01:15:00,37,35,3,39,800,20
2015-05-22 01:30:00,37,35,3,39,800,20
2015-05-22 01:45:00,37,35,3,39,800,20
2015-05-22 02:00:00,43,29,3,36,800,21
2015-05-22 02:15:00,43,29,3,36,800,21
2015-05-22 02:30:00,43,29,3,36,800,21
2015-05-22 02:45:00,43,29,3,36,800,21
2015-05-22 03:00:00,39,37,3,27,800,20
2015-05-22 03:15:00,39,37,3,27,800,20
2015-05-22 03:30:00,39,37,3,27,800,20
2015-05-22 03:45:00,39,37,3,27,800,20
2015-05-22 04:00:00,39,33,3,28,800,18
2015-05-22 04:15:00,39,33,3,28,800,18
2015-05-22 04:30:00,39,33,3,28,800,18
2015-05-22 04:45:00,39,33,3,28,800,18
2015-05-22 05:00:00,39,29,3,26,800,20
2015-05-22 05:15:00,39,29,3,26,800,20
2015-05-22 05:30:00,39,29,3,26,800,20
2015-05-22 05:45:00,39,29,3,26,800,20
2015-05-22 06:00:00,39,25,3,25,800,18
2015-05-22 06:15:00,39,25,3,25,800,18
2015-05-22 06:30:00,39,25,3,25,800,18
2015-05-22 06:45:00,39,25,3,25,800,18
2015-05-22 07:00:00,41,37,3,32,800,20
2015-05-22 07:15:00,41,37,3,32,800,20
2015-05-22 07:30:00,41,37,3,32,800,20
2015-05-22 07:45:00,41,37,3,32,800,20
2015-05-22 08:00:00,39,31,4,39,800,20
2015-05-22 08:15:00,39,31,4,39,800,20
2015-05-22 08:30:00,39,31,4,39,800,20
2015-05-22 08:45:00,39,31,4,39,800,20
2015-05-22 09:00:00,45,31,4,50,800,22
2015-05-22 09:15:00,45,31,4,50,800,22
2015-05-22 09:30:00,45,31,4,50,800,22
2015-05-22 09:45:00,45,31,4,50,800,22
2015-05-22 10:00:00,43,31,3,56,800,23
2015-05-22 10:15:00,43,31,3,56,800,23
2015-05-22 10:30:00,43,31,3,56,800,23
2015-05-22 10:45:00,43,31,3,56,800,23
2015-05-22 11:00:00,33,19,3,64,700,22
2015-05-22 11:15:00,33,19,3,64,700,22
2015-05-22 11:30:00,33,19,3,64,700,22
2015-05-22 11:45:00,33,19,3,64,700,22
2015-05-22 12:00:00,31,17,3,73,800,22
2015-05-22 12:15:00,31,17,3,73,800,22
2015-05-22 12:30:00,31,17,3,73,800,22
2015-05-22 12:45:00,31,17,3,73,800,22
2015-05-22 13:00:00,31,19,4,78,800,21
2015-05-22 13:15:00,31,19,4,78,800,21
2015-05-22 13:30:00,31,19,4,78,800,21
2015-05-22 13:45:00,31,19,4,78,800,21
2015-05-22 14:00:00,33,23,3,77,800,22
2015-05-22 14:15:00,33,23,3,77,800,22
2015-05-22 14:30:00,33,23,3,77,800,22
2015-05-22 14:45:00,33,23,3,77,800,22
2015-05-22 15:00:00,33,15,3,76,800,19
2015-05-22 15:15:00,33,15,3,76,800,19
2015-05-22 15:30:00,33,15,3,76,800,19
2015-05-22 15:45:00,33,15,3,76,800,19
2015-05-22 16:00:00,31,17,4,74,800,21
2015-05-22 16:15:00,31,17,4,74,800,21
2015-05-22 16:30:00,31,17,4,74,800,21
2015-05-22 16:45:00,31,17,4,74,800,21
2015-05-22 17:00:00,35,19,4,68,800,22
2015-05-22 17:15:00,35,19,4,68,800,22
2015-05-22 17:30:00,35,19,4,68,800,22
2015-05-22 17:45:00,35,19,4,68,800,22
2015-05-22 18:00:00,45,13,4,58,800,22
2015-05-22 18:15:00,45,13,4,58,800,22
2015-05-22 18:30:00,45,13,4,58,800,22
2015-05-22 18:45:00,45,13,4,58,800,22
2015-05-22 19:00:00,47,21,4,55,800,24
2015-05-22 19:15:00,47,21,4,55,800,24
2015-05-22 19:30:00,47,21,4,55,800,24
2015-05-22 19:45:00,47,21,4,55,800,24
2015-05-22 20:00:00,45,25,4,49,800,25
2015-05-22 20:15:00,45,25,4,49,800,25
2015-05-22 20:30:00,45,25,4,49,800,25
2015-05-22 20:45:00,45,25,4,49,800,25
2015-05-22 21:00:00,53,31,4,45,800,24
2015-05-22 21:15:00,53,31,4,45,800,24
2015-05-22 21:30:00,53,31,4,45,800,24
2015-05-22 21:45:00,53,31,4,45,800,24
2015-05-22 22:00:00,53,35,4,42,700,23
2015-05-22 22:15:00,53,35,4,42,700,23
