date,site,temperature,RH,pressure,ws,wd,SRAD,RAIN.F,SNOW.F,cloud.cover,cloud.altitude,vis
2014-07-02 19:00,156,18.3,89,997.2,4.4,70,2.8,1,NA,10,8,1000
2014-07-02 20:00,156,18.5,89,996.6,4.9,70,0,0.5,NA,10,8,1000
2014-07-02 21:00,156,18.4,89,996.4,4.1,70,0,0,NA,10,10,1200
2014-07-02 22:00,156,18.9,88,995.6,3.6,50,0,NA,NA,NA,NA,NA
2014-07-02 23:00,156,18.7,89,994.8,3.6,50,0,3,NA,10,8,600
2014-07-03 0:00,156,18.8,91,994.1,2.8,50,0,1.5,NA,10,8,800
2014-07-03 1:00,156,18.6,91,993.1,3.3,50,0,11,NA,10,8,800
2014-07-03 2:00,156,18.6,92,992.9,3.3,50,0,4,NA,10,8,800
2014-07-03 3:00,156,18.6,92,992.2,3.4,50,0,1,NA,10,8,1500
2014-07-03 4:00,156,18.8,92,992,2.2,50,0,0,NA,10,10,1500
2014-07-03 5:00,156,19,92,991.5,3.4,70,0,0,NA,10,10,1800
2014-07-03 6:00,156,19.5,92,991.2,2.1,50,2.8,NA,NA,10,10,1800
2014-07-03 7:00,156,20,92,991.2,1.2,50,33.3,0,NA,10,8,800
2014-07-03 8:00,156,20.1,92,991.2,1.3,70,50,0.5,NA,10,8,1400
2014-07-03 9:00,156,20.5,92,991.2,1.5,50,75,0,NA,10,8,500
2014-07-03 10:00,156,21.1,92,991.4,1,70,102.8,1,NA,10,8,600
2014-07-03 11:00,156,21.4,92,991.4,1.2,50,125,0,NA,10,8,1400
2014-07-03 12:00,156,22,91,991.3,1.7,20,100,0,NA,10,10,1800
2014-07-03 13:00,156,21.8,91,991,1.8,50,86.1,0,NA,10,8,1600
2014-07-03 14:00,156,21.9,91,991.2,0.3,360,72.2,0,NA,10,8,1400
2014-07-03 15:00,156,21.8,91,991.2,0.3,360,69.4,0.5,NA,10,8,600
2014-07-03 16:00,156,22.2,90,990.9,0.2,360,97.2,0,NA,10,10,900
2014-07-03 17:00,156,22,90,991.2,1.8,70,52.8,NA,NA,10,10,900
2014-07-03 18:00,156,21.7,90,991.5,1.8,70,16.7,NA,NA,NA,NA,NA
2014-07-03 19:00,156,21.5,90,991.8,1,90,0,0,NA,10,8,500
2014-07-03 20:00,156,21.5,90,992.6,1.2,20,0,0,NA,10,8,500
2014-07-03 21:00,156,21.4,91,993.4,0.5,50,0,0.5,NA,10,8,300
2014-07-03 22:00,156,21.5,91,993.9,0.5,230,0,0,NA,10,8,300
2014-07-03 23:00,156,21.2,91,994.3,2.3,230,0,1.5,NA,10,8,300
2014-07-04 0:00,156,21,91,994.1,0.9,180,0,0.5,NA,10,10,2000
2014-07-04 1:00,156,21,91,994.2,1.2,200,0,NA,NA,NA,NA,NA
2014-07-04 2:00,156,20.8,91,994.3,0.9,180,0,0.5,NA,10,8,700
2014-07-04 3:00,156,20.8,91,994.8,0.7,140,0,0,NA,10,8,700
2014-07-04 4:00,156,20.9,91,995.5,1.2,250,0,0,NA,10,10,1500
2014-07-04 5:00,156,21,91,995.9,0.4,360,0,NA,NA,10,10,1300
2014-07-04 6:00,156,21.1,91,996.6,0.3,360,11.1,NA,NA,10,10,1300
2014-07-04 7:00,156,21.5,91,997.4,0.9,50,47.2,NA,NA,10,10,1300
2014-07-04 8:00,156,21.8,91,998.1,1,20,83.3,NA,NA,10,10,1200
2014-07-04 9:00,156,22.1,89,998.3,1.8,20,108.3,NA,NA,10,10,1400
2014-07-04 10:00,156,21.8,88,998.6,0.8,50,63.9,0,NA,10,8,800
2014-07-04 11:00,156,22.6,90,998.8,2.2,50,186.1,1,NA,10,10,1500
2014-07-04 12:00,156,23.3,89,998.7,3.5,70,252.8,0,NA,10,8,1500
2014-07-04 13:00,156,25.7,77,998.7,3.3,70,819.4,0,NA,10,10,2000
2014-07-04 14:00,156,25.1,74,998.6,1.6,70,397.2,NA,NA,9,10,2500
2014-07-04 15:00,156,26,70,998.6,1.5,160,302.8,NA,NA,9,10,2500
2014-07-04 16:00,156,25.7,70,998.7,2.7,230,150,NA,NA,8,10,2500
2014-07-04 17:00,156,25.7,70,999.1,1.7,230,244.4,NA,NA,8,10,2500
2014-07-04 18:00,156,24.4,77,999.5,2.9,230,91.7,NA,NA,NA,NA,NA
2014-07-04 19:00,156,23.8,78,1000.4,1.9,230,11.1,NA,NA,NA,NA,NA
2014-07-04 20:00,156,23.6,79,1001,3.3,230,0,NA,NA,9,10,1700
2014-07-04 21:00,156,23.1,83,1001.7,2.6,230,0,NA,NA,NA,NA,NA
2014-07-04 22:00,156,22.9,84,1002.3,2.5,230,0,NA,NA,NA,NA,NA
2014-07-04 23:00,156,22.6,85,1002.4,2.3,230,0,NA,NA,9,10,700
2014-07-05 0:00,156,21.9,86,1002.2,1.9,230,0,NA,NA,NA,NA,NA
2014-07-05 1:00,156,22.2,86,1002.3,0.4,360,0,NA,NA,NA,NA,NA
2014-07-05 2:00,156,21.6,87,1002.1,0.2,360,0,NA,NA,10,10,700
2014-07-05 3:00,156,21.3,87,1002,1.2,20,0,NA,NA,10,10,700
2014-07-05 4:00,156,20.9,89,1002.3,0.1,360,0,NA,NA,9,10,900
2014-07-05 5:00,156,21.3,89,1002.8,0.3,360,8.3,NA,NA,10,10,900
2014-07-05 6:00,156,22,86,1002.9,1.1,70,72.2,NA,NA,9,10,1100
2014-07-05 7:00,156,23.7,77,1003,0.4,360,225,NA,NA,9,10,1200
2014-07-05 8:00,156,24.7,74,1002.7,2.1,50,291.7,NA,NA,9,10,1200
2014-07-05 9:00,156,25,73,1002.6,3,70,302.8,NA,NA,10,10,1200
2014-07-05 10:00,156,25.3,72,1002.9,1.7,50,288.9,NA,NA,10,10,1200
2014-07-05 11:00,156,25.9,69,1003.2,1.4,250,263.9,NA,NA,10,10,1200
2014-07-05 12:00,156,26.5,66,1003,1.6,250,347.2,NA,NA,10,10,1200
2014-07-05 13:00,156,26.7,66,1002.5,1.1,290,275,NA,NA,10,10,1500
2014-07-05 14:00,156,26.2,67,1001.9,1.1,340,175,NA,NA,10,10,1500
2014-07-05 15:00,156,26,69,1001.5,1.6,250,138.9,NA,NA,10,10,1800
2014-07-05 16:00,156,25.5,69,1001.5,2.8,250,127.8,NA,NA,10,10,1800
2014-07-05 17:00,156,25,71,1001.8,4.3,230,58.3,NA,NA,10,10,1100
2014-07-05 18:00,156,24.4,73,1002,4.1,200,19.4,NA,NA,NA,NA,NA
2014-07-05 19:00,156,23.8,77,1002.1,2.8,230,0,NA,NA,NA,NA,NA
2014-07-05 20:00,156,23.1,80,1001.8,1.1,200,0,0.1,NA,10,8,800
2014-07-05 21:00,156,23,78,1001.9,1.9,230,0,0,NA,10,8,900
2014-07-05 22:00,156,22.3,78,1002.1,1.1,160,0,0,NA,10,8,1100
2014-07-05 23:00,156,21.6,81,1001.5,0.4,360,0,0.1,NA,10,8,1100
2014-07-06 0:00,156,21.4,82,1000.9,1.6,200,0,0.1,NA,10,8,1100
2014-07-06 1:00,156,20.5,88,1000.4,0,0,0,0.4,NA,10,8,1100
2014-07-06 2:00,156,20.8,89,999.4,0.7,290,0,1.5,NA,10,8,600
2014-07-06 3:00,156,20.2,89,998.8,1.2,20,0,0.5,NA,10,8,900
2014-07-06 4:00,156,20.3,86,999.1,1.2,340,0,1,NA,10,8,1100
2014-07-06 5:00,156,19.3,88,998.8,1.1,20,0,2.5,NA,10,8,1100
2014-07-06 6:00,156,18.6,90,998.4,2.5,20,8.3,2,NA,10,8,1400
2014-07-06 7:00,156,19.2,86,998.4,2.5,20,19.4,1,NA,10,8,900
2014-07-06 8:00,156,18.4,88,998.1,4,70,44.4,3,NA,10,8,1400
2014-07-06 9:00,156,17.7,89,997.9,6.5,70,55.6,2.5,NA,10,8,600
2014-07-06 10:00,156,18.4,90,997.8,5.9,70,100,2.5,NA,10,8,1100
2014-07-06 11:00,156,18.6,90,998,3.6,50,80.6,0.5,NA,10,8,1200
2014-07-06 12:00,156,19.1,90,997.8,3.4,70,69.4,0,NA,10,8,1200
2014-07-06 13:00,156,20,88,997.1,4.4,70,130.6,0,NA,10,10,1100
2014-07-06 14:00,156,20.2,88,996.6,3.6,50,138.9,NA,NA,10,10,1800
2014-07-06 15:00,156,20.5,87,996.3,3.9,50,86.1,0,NA,10,8,2000
2014-07-06 16:00,156,21.2,84,996.2,3.7,50,116.7,0,NA,10,10,2000
2014-07-06 17:00,156,21.6,83,996,2.7,50,100,NA,NA,10,10,2000
2014-07-06 18:00,156,21.4,83,996.3,3.1,50,63.9,NA,NA,NA,NA,NA
2014-07-06 19:00,156,20.7,86,996.3,3.8,50,5.6,NA,NA,NA,NA,NA
2014-07-06 20:00,156,20.2,88,996.8,2.7,50,0,NA,NA,10,10,2000
2014-07-06 21:00,156,20.6,86,997,2.1,70,0,NA,NA,NA,NA,NA
2014-07-06 22:00,156,20.7,85,996.8,1.6,50,0,NA,NA,NA,NA,NA
2014-07-06 23:00,156,20.5,87,996.6,1.8,70,0,NA,NA,10,10,2000
2014-07-07 0:00,156,20.7,87,996.5,2.5,70,0,NA,NA,NA,NA,NA
2014-07-07 1:00,156,20.6,87,996.8,1.6,70,0,NA,NA,NA,NA,NA
2014-07-07 2:00,156,20,90,996.8,1.9,50,0,0.5,NA,10,8,1400
2014-07-07 3:00,156,20.1,91,996.6,1.9,50,0,0,NA,10,10,2000
2014-07-07 4:00,156,20.1,91,996.8,2.2,70,0,NA,NA,10,10,2000
2014-07-07 5:00,156,20.2,91,997.1,1.6,50,0,NA,NA,10,10,2000
2014-07-07 6:00,156,20.4,91,997.5,1.8,70,16.7,NA,NA,10,10,1800
2014-07-07 7:00,156,21.7,87,997.9,2.1,50,105.6,NA,NA,10,10,2000
2014-07-07 8:00,156,22.5,82,998,0.5,160,136.1,NA,NA,9,10,2000
2014-07-07 9:00,156,23.3,78,998.2,0.4,360,266.7,NA,NA,10,10,2000
2014-07-07 10:00,156,23.1,81,998,1.5,20,108.3,NA,NA,10,10,2000
2014-07-07 11:00,156,24.1,77,997.5,2,160,250,NA,NA,10,10,2000
2014-07-07 12:00,156,24.7,74,997.4,2.1,200,177.8,NA,NA,10,10,2000
2014-07-07 13:00,156,25.6,71,997.3,1.1,140,269.4,NA,NA,10,10,1800
2014-07-07 14:00,156,24.7,74,997.2,4,200,319.4,NA,NA,10,10,1500
2014-07-07 15:00,156,25.2,73,997.1,1.9,160,336.1,NA,NA,10,10,1500
2014-07-07 16:00,156,25.2,72,997.2,2.4,200,172.2,NA,NA,10,10,1500
2014-07-07 17:00,156,24.7,72,997.2,2.1,180,113.9,NA,NA,10,10,1500
2014-07-07 18:00,156,24.2,75,997.6,0.1,360,25,NA,NA,NA,NA,NA
2014-07-07 19:00,156,23.7,76,998.5,2.2,160,0,NA,NA,NA,NA,NA
2014-07-07 20:00,156,23.6,76,998.8,1.6,200,0,0,NA,9,10,2000
2014-07-07 21:00,156,23.9,74,998.7,3.4,200,0,NA,NA,NA,NA,NA
2014-07-07 22:00,156,23.5,76,998.6,1.4,200,0,NA,NA,NA,NA,NA
2014-07-07 23:00,156,22.8,79,998.4,0.8,230,0,NA,NA,6,10,2000
2014-07-08 0:00,156,23.1,78,998.1,0.4,360,0,NA,NA,NA,NA,NA
2014-07-08 1:00,156,22.9,79,998,0.7,90,0,NA,NA,NA,NA,NA
2014-07-08 2:00,156,22.5,82,998.2,0.1,360,0,NA,NA,10,10,1800
2014-07-08 3:00,156,23.2,78,998.2,1.8,180,0,NA,NA,10,10,1500
2014-07-08 4:00,156,22.8,80,998.2,1.5,200,0,NA,NA,10,10,1200
2014-07-08 5:00,156,22.3,83,998.3,0,0,8.3,NA,NA,6,10,1200
2014-07-08 6:00,156,23.5,80,998.9,0.1,360,97.2,NA,NA,8,10,1200
2014-07-08 7:00,156,24.1,76,999.4,1.5,50,136.1,NA,NA,10,10,1500
2014-07-08 8:00,156,23.9,79,999.6,1.2,70,80.6,NA,NA,10,10,1500
2014-07-08 9:00,156,25.4,72,999.7,1.4,50,225,NA,NA,10,10,1500
2014-07-08 10:00,156,25.4,74,999.7,1.4,20,175,0.3,NA,10,10,1500
2014-07-08 11:00,156,27.3,67,999.2,1.2,70,750,NA,NA,9,10,1500
2014-07-08 12:00,156,27.5,69,998.6,1.4,50,377.8,NA,NA,10,10,1800
2014-07-08 13:00,156,29.8,63,998.4,1.6,230,561.1,NA,NA,8,10,1800
2014-07-08 14:00,156,30.9,64,997.6,2.2,200,597.2,NA,NA,9,10,2000
2014-07-08 15:00,156,30,65,997.6,5.2,200,463.9,NA,NA,9,10,2000
2014-07-08 16:00,156,29,76,997.8,1.2,180,188.9,0.1,NA,8,10,1800
2014-07-08 17:00,156,28.6,72,998.1,3.4,180,163.9,0.1,NA,8,10,1800
2014-07-08 18:00,156,27.9,74,998.3,3.3,200,91.7,NA,NA,NA,NA,NA
2014-07-08 19:00,156,27.2,77,998.6,2,180,8.3,NA,NA,NA,NA,NA
2014-07-08 20:00,156,26.9,78,999,2.5,200,0,NA,NA,6,10,2000
2014-07-08 21:00,156,26.8,77,999.3,1.8,180,0,NA,NA,NA,NA,NA
2014-07-08 22:00,156,26.6,77,998.6,0.6,230,0,NA,NA,NA,NA,NA
2014-07-08 23:00,156,26,80,998.4,1.9,50,0,NA,NA,6,10,1400
2014-07-09 0:00,156,25.5,83,998,3.3,70,0,NA,NA,NA,NA,NA
2014-07-09 1:00,156,25,85,998.1,1.9,70,0,NA,NA,NA,NA,NA
2014-07-09 2:00,156,24.8,85,997,2,70,0,NA,NA,3,10,1800
2014-07-09 3:00,156,24.6,86,996.4,3.4,50,0,NA,NA,6,10,1800
2014-07-09 4:00,156,25.6,81,995.9,1.2,50,0,NA,NA,7,10,2000
2014-07-09 5:00,156,25,83,995.5,2.5,50,0,NA,NA,9,10,2000
2014-07-09 6:00,156,26,78,995.2,5.4,70,41.7,NA,NA,9,10,2000
2014-07-09 7:00,156,25.8,80,995.3,4.7,70,61.1,0.1,NA,10,10,2000
2014-07-09 8:00,156,25.3,83,995.3,3.3,70,63.9,0.2,NA,10,8,1300
2014-07-09 9:00,156,25.8,84,994.2,4.4,70,150,0.1,NA,10,8,2000
2014-07-09 10:00,156,28,73,992.6,6,70,302.8,0,NA,9,10,2300
2014-07-09 11:00,156,28.9,67,991.1,4.9,70,380.6,0,NA,9,10,2300
2014-07-09 12:00,156,26.5,80,990.5,5.3,70,258.3,0.1,NA,10,10,2500
2014-07-09 13:00,156,27.7,72,989.6,4.8,70,272.2,0,NA,9,10,2300
2014-07-09 14:00,156,28.2,70,988.2,4.4,70,280.6,NA,NA,10,10,2300
2014-07-09 15:00,156,28.8,67,987.3,4.6,70,138.9,NA,NA,10,10,2500
2014-07-09 16:00,156,27.1,77,987.2,3.8,70,105.6,0,NA,9,10,2500
2014-07-09 17:00,156,26.6,78,986.9,4.5,70,122.2,0,NA,10,10,2300
2014-07-09 18:00,156,26.3,79,986.9,4,70,30.6,0.5,NA,10,10,2300
2014-07-09 19:00,156,26.3,78,986.9,4.9,70,5.6,NA,NA,NA,NA,NA
2014-07-09 20:00,156,26.4,76,986.9,5.4,70,0,NA,NA,8,10,2000
2014-07-09 21:00,156,26.5,75,987,4.6,70,0,NA,NA,NA,NA,NA
2014-07-09 22:00,156,26.3,74,986.9,3.7,70,0,NA,NA,NA,NA,NA
2014-07-09 23:00,156,25.7,76,986.7,2.2,70,0,NA,NA,8,10,2000
2014-07-10 0:00,156,25.7,75,986.1,4.9,70,0,NA,NA,NA,NA,NA
2014-07-10 1:00,156,25.3,77,986,2.6,70,0,NA,NA,NA,NA,NA
2014-07-10 2:00,156,25.6,75,985.8,1.4,20,0,NA,NA,8,10,2000
2014-07-10 3:00,156,24.8,78,985.9,0,0,0,NA,NA,5,10,2000
2014-07-10 4:00,156,24.7,81,986.4,0.3,360,0,NA,NA,6,10,2000
2014-07-10 5:00,156,25,80,986.5,1.1,320,8.3,NA,NA,6,10,2000
2014-07-10 6:00,156,25.5,79,986.8,1.6,20,136.1,NA,NA,4,10,2200
2014-07-10 7:00,156,26.5,73,987.3,1.3,360,250,NA,NA,3,10,2500
2014-07-10 8:00,156,28.1,67,987.6,2.8,360,447.2,NA,NA,4,10,2500
2014-07-10 9:00,156,29,63,987.9,2.2,340,638.9,NA,NA,3,10,2500
2014-07-10 10:00,156,29.4,61,988.4,2.2,340,655.6,NA,NA,7,10,2500
2014-07-10 11:00,156,30.4,56,988.2,2.6,340,780.6,NA,NA,5,10,2500
2014-07-10 12:00,156,30.8,49,988.2,2.7,320,736.1,NA,NA,4,10,2500
2014-07-10 13:00,156,30.7,52,988.4,3.1,340,900,NA,NA,5,10,1700
2014-07-10 14:00,156,29.1,55,988.8,3.7,320,844.4,NA,NA,5,30,1500
2014-07-10 15:00,156,29.7,52,989,1.5,320,608.3,NA,NA,3,NA,1500
2014-07-10 16:00,156,29.5,41,989.2,2.3,320,505.6,NA,NA,1,NA,2000
2014-07-10 17:00,156,28,54,989.8,2.4,340,350,NA,NA,2,NA,2000
2014-07-10 18:00,156,26.6,60,990.5,1.6,360,130.6,NA,NA,NA,NA,NA
2014-07-10 19:00,156,25.4,68,991,1.1,290,11.1,NA,NA,NA,NA,NA
2014-07-10 20:00,156,25.1,70,991.4,1.6,290,0,NA,NA,5,NA,1500
2014-07-10 21:00,156,25.1,71,992.2,1.2,290,0,NA,NA,NA,NA,NA
2014-07-10 22:00,156,24.6,74,992.5,0.9,180,0,NA,NA,NA,NA,NA
2014-07-10 23:00,156,24.2,76,992.4,1.8,270,0,NA,NA,6,10,1200
2014-07-11 0:00,156,23.8,79,992.3,2,250,0,NA,NA,NA,NA,NA
2014-07-11 1:00,156,23.7,78,992.2,1.8,250,0,NA,NA,NA,NA,NA
2014-07-11 2:00,156,23.5,78,992.5,2.6,230,0,NA,NA,8,30,1200
2014-07-11 3:00,156,23.1,80,992.6,1.9,230,0,NA,NA,8,30,1200
2014-07-11 4:00,156,22.8,82,992.7,2.3,230,0,NA,NA,8,30,1100
2014-07-11 5:00,156,22.6,81,993,2.3,230,2.8,NA,NA,8,30,1100
2014-07-11 6:00,156,22.7,80,993.5,2.7,200,55.6,NA,NA,6,30,800
2014-07-11 7:00,156,24,73,993.9,2.2,230,261.1,NA,NA,5,30,1100
2014-07-11 8:00,156,25,71,994.2,2.1,250,341.7,NA,NA,8,30,1100
2014-07-11 9:00,156,26.1,71,994.2,2,230,327.8,NA,NA,8,10,1100
2014-07-11 10:00,156,27.7,64,994.3,2.8,270,461.1,NA,NA,8,30,1100
2014-07-11 11:00,156,28.8,56,994.5,1.7,250,641.7,NA,NA,7,30,1200
2014-07-11 12:00,156,29.4,50,994.5,1.8,270,525,NA,NA,7,30,1800
2014-07-11 13:00,156,31.3,43,994.4,1.5,320,750,NA,NA,6,30,2000
2014-07-11 14:00,156,31.7,41,994.1,1.8,270,733.3,NA,NA,4,10,2000
2014-07-11 15:00,156,31.5,46,993.9,2.7,250,627.8,NA,NA,7,30,2000
2014-07-11 16:00,156,31.4,46,994,3,270,477.8,NA,NA,4,30,2000
2014-07-11 17:00,156,31.3,40,994.3,1.2,290,319.4,NA,NA,3,NA,2000
2014-07-11 18:00,156,29.6,41,994.6,2.5,270,150,NA,NA,NA,NA,NA
2014-07-11 19:00,156,28.2,41,995.5,1.7,270,19.4,NA,NA,NA,NA,NA
2014-07-11 20:00,156,27.2,52,995.8,2,250,0,NA,NA,0,NA,2000
2014-07-11 21:00,156,25.9,65,996.7,1.1,270,0,NA,NA,NA,NA,NA
2014-07-11 22:00,156,25.1,72,997.2,0.8,270,0,NA,NA,NA,NA,NA
2014-07-11 23:00,156,24,74,997.3,2.3,230,0,NA,NA,3,NA,1300
2014-07-12 0:00,156,23.2,80,996.8,1.9,250,0,NA,NA,NA,NA,NA
2014-07-12 1:00,156,22.7,81,996.9,1.7,200,0,NA,NA,NA,NA,NA
2014-07-12 2:00,156,21.9,81,996.6,0.7,160,0,NA,NA,3,NA,800
2014-07-12 3:00,156,21.8,87,996.9,1.5,250,0,NA,NA,6,NA,300
2014-07-12 4:00,156,21.3,85,996.9,1.5,50,0,NA,NA,6,NA,700
2014-07-12 5:00,156,21.7,86,996.9,0,0,5.6,NA,NA,6,30,500
2014-07-12 6:00,156,22.3,81,997.1,0.6,290,83.3,NA,NA,7,30,500
2014-07-12 7:00,156,23.8,76,997.2,0.5,290,233.3,NA,NA,7,30,700
2014-07-12 8:00,156,24.8,70,997.2,0.8,20,341.7,NA,NA,9,30,800
2014-07-12 9:00,156,26.1,66,997.4,1,340,391.7,NA,NA,9,10,800
2014-07-12 10:00,156,27,59,997.5,0.7,320,372.2,NA,NA,10,10,1100
2014-07-12 11:00,156,28,52,997.3,1.2,320,436.1,NA,NA,10,10,1200
2014-07-12 12:00,156,28.1,52,996.5,1.1,290,319.4,NA,NA,10,10,1300
2014-07-12 13:00,156,28.8,52,995.8,2.4,230,280.6,NA,NA,10,28,1300
2014-07-12 14:00,156,29.2,49,995.2,1.6,160,375,NA,NA,10,28,1300
2014-07-12 15:00,156,28.2,51,995.8,2.5,230,225,NA,NA,10,28,1600
2014-07-12 16:00,156,27.9,51,995.7,1.5,270,102.8,NA,NA,10,10,1500
2014-07-12 17:00,156,28,52,995.1,2.1,200,97.2,NA,NA,10,10,1600
2014-07-12 18:00,156,27,59,994.9,1.6,200,38.9,NA,NA,NA,NA,NA
2014-07-12 19:00,156,26.4,62,995.3,1.7,230,2.8,0,NA,10,10,1300
2014-07-12 20:00,156,25.9,65,995.4,1.2,200,0,NA,NA,10,10,1100
2014-07-12 21:00,156,25.8,63,995.6,0.5,230,0,0,NA,10,10,1100
2014-07-12 22:00,156,22.2,85,995.7,1.6,200,0,0.3,NA,10,8,300
2014-07-12 23:00,156,21.9,90,995.5,0.8,180,0,4.2,NA,10,8,200
2014-07-13 0:00,156,21.9,91,994.9,3.1,50,0,4,NA,10,8,200
2014-07-13 1:00,156,21.1,91,994.9,3.3,70,0,5.5,NA,10,8,300
2014-07-13 2:00,156,20.3,92,994.8,2.8,50,0,4.5,NA,10,8,300
2014-07-13 3:00,156,19.8,91,994.1,2.6,50,0,0.5,NA,10,8,900
2014-07-13 4:00,156,19.8,90,994,2.6,70,0,0,NA,10,8,1100
2014-07-13 5:00,156,20.1,91,993.7,2.7,50,0,0,NA,10,10,1500
2014-07-13 6:00,156,20.4,90,994.4,0.4,360,16.7,0,NA,10,8,1300
2014-07-13 7:00,156,20.8,90,995,0,0,52.8,0,NA,10,8,1100
2014-07-13 8:00,156,21.6,88,995.3,0.5,360,91.7,0,NA,10,8,1100
2014-07-13 9:00,156,22,88,996,2,230,119.4,0.5,NA,10,8,900
2014-07-13 10:00,156,23,84,996,1.2,230,213.9,0.5,NA,10,10,1100
2014-07-13 11:00,156,24.2,78,996.1,1.6,270,394.4,0,NA,10,10,1200
2014-07-13 12:00,156,26.4,71,995.8,1.2,230,525,NA,NA,10,10,1200
2014-07-13 13:00,156,26.4,63,995.7,2,250,650,NA,NA,9,10,1200
2014-07-13 14:00,156,28.1,59,995.6,2,270,738.9,NA,NA,9,10,1500
2014-07-13 15:00,156,27.3,60,995.3,1.3,320,541.7,NA,NA,8,10,1500
2014-07-13 16:00,156,26.8,63,995.3,1.7,340,200,NA,NA,8,10,1800
2014-07-13 17:00,156,27.1,62,995.7,1.9,290,205.6,NA,NA,8,10,1500
2014-07-13 18:00,156,25.5,68,996.1,1.5,340,94.4,NA,NA,NA,NA,NA
2014-07-13 19:00,156,24.5,72,996.4,0.8,320,13.9,NA,NA,NA,NA,NA
2014-07-13 20:00,156,23.5,73,997.2,2.3,270,0,NA,NA,8,10,1800
2014-07-13 21:00,156,23,74,998,1.5,250,0,NA,NA,NA,NA,NA
2014-07-13 22:00,156,22.7,74,998.3,1.2,250,0,NA,NA,NA,NA,NA
2014-07-13 23:00,156,22.3,79,999,1.4,250,0,NA,NA,8,30,1600
2014-07-14 0:00,156,22.1,82,999.1,1.4,230,0,NA,NA,NA,NA,NA
2014-07-14 1:00,156,22,83,998.7,1.7,160,0,NA,NA,NA,NA,NA
2014-07-14 2:00,156,22.1,82,999.1,0.6,160,0,NA,NA,10,28,1400
2014-07-14 3:00,156,22.3,84,999.4,0,0,0,NA,NA,10,28,1100
2014-07-14 4:00,156,22.2,84,999.8,1.4,230,0,NA,NA,7,10,800
2014-07-14 5:00,156,22.3,85,999.9,1.1,230,0,NA,NA,8,10,600
2014-07-14 6:00,156,22.7,83,1000.1,0.7,230,36.1,NA,NA,8,10,600
2014-07-14 7:00,156,24.3,76,1000.1,0.5,290,172.2,NA,NA,8,10,600
2014-07-14 8:00,156,25,72,1000.1,1,90,255.6,NA,NA,7,10,700
2014-07-14 9:00,156,26.6,64,1000.5,0.9,340,522.2,NA,NA,6,10,700
2014-07-14 10:00,156,27.3,59,1000.6,1.7,270,702.8,NA,NA,5,10,900
2014-07-14 11:00,156,29.1,54,1000.7,1.4,270,769.4,NA,NA,5,10,900
2014-07-14 12:00,156,30,52,1000,0.7,230,741.7,NA,NA,3,10,900
2014-07-14 13:00,156,31,48,1000,2.2,270,700,NA,NA,4,10,900
2014-07-14 14:00,156,30.5,47,999.7,2.2,320,661.1,NA,NA,4,10,1100
2014-07-14 15:00,156,29.9,54,999.6,3.2,250,497.2,NA,NA,4,10,1200
2014-07-14 16:00,156,30.2,58,999.7,3.2,250,180.6,NA,NA,5,10,1100
2014-07-14 17:00,156,28.7,62,1000,3.4,250,263.9,NA,NA,5,10,1100
2014-07-14 18:00,156,27.2,66,1000.5,3.2,270,108.3,NA,NA,NA,NA,NA
2014-07-14 19:00,156,26,70,1001,2.4,270,16.7,NA,NA,NA,NA,NA
2014-07-14 20:00,156,25.2,73,1002.2,2.1,250,0,NA,NA,4,10,800
2014-07-14 21:00,156,24.5,78,1002.3,1.7,270,0,NA,NA,NA,NA,NA
2014-07-14 22:00,156,23.9,82,1002.5,2.1,250,0,NA,NA,NA,NA,NA
2014-07-14 23:00,156,23.5,82,1002.1,0.7,270,0,NA,NA,7,10,600
2014-07-15 0:00,156,23.6,83,1002.3,0.2,360,0,NA,NA,NA,NA,NA
2014-07-15 1:00,156,23.3,85,1002.7,1.6,250,0,NA,NA,NA,NA,NA
2014-07-15 2:00,156,23.3,86,1003.2,1.7,250,0,NA,NA,10,10,600
2014-07-15 3:00,156,23,86,1003.7,1.9,250,0,NA,NA,10,10,600
2014-07-15 4:00,156,23,86,1003.3,0.9,250,0,NA,NA,10,10,500
2014-07-15 5:00,156,23.1,85,1003,1.3,20,0,0,NA,10,10,500
2014-07-15 6:00,156,23.4,85,1002.4,1.4,50,30.6,NA,NA,10,10,500
2014-07-15 7:00,156,23.8,83,1003.3,0.8,50,69.4,0,NA,10,10,600
2014-07-15 8:00,156,23.9,82,1003.7,1.4,250,72.2,NA,NA,10,10,500
2014-07-15 9:00,156,25.1,78,1003,1.3,180,186.1,NA,NA,10,10,500
2014-07-15 10:00,156,25.9,72,1003,2,200,302.8,NA,NA,10,10,700
2014-07-15 11:00,156,25.7,72,1003.2,1.3,290,152.8,0,NA,10,8,700
2014-07-15 12:00,156,24.9,78,1002.7,0.9,290,100,0.1,NA,10,10,700
2014-07-15 13:00,156,25.7,73,1002.1,0.9,110,186.1,NA,NA,10,10,1100
2014-07-15 14:00,156,26.6,70,1001.7,2.5,200,197.2,NA,NA,10,10,1100
2014-07-15 15:00,156,26.5,68,1001.4,2.4,230,250,NA,NA,10,10,1100
2014-07-15 16:00,156,25.7,69,1001,3.1,200,111.1,0,NA,10,8,1200
2014-07-15 17:00,156,24.9,65,1000.8,4.1,180,44.4,0,NA,10,10,1200
2014-07-15 18:00,156,24.5,70,1001.6,4.1,200,8.3,NA,NA,NA,NA,NA
